,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,f0
425,1000,250,44100,0.3263032463863895,-3.027575853899908,-311.1273304510629,0.0001706243454122,0.1064744531071163,(-0.32418459958429047-0.037123496530769684j),(-1954.8706713521262+0.001072064380141526j),(0.999017693463371+0.044313618299875346j),0
426,1000,250,44100,0.3263032463863895,3.027575853899908,311.1273304510629,0.0001706243454122,0.1064744531071163,(-0.32418459958429047+0.037123496530769684j),(1954.8706713521262+0.001072064380141526j),(0.999017693463371-0.044313618299875346j),1
427,1250,250,44100,0.0024190020410492,2.5666230945311352,5911.498632799373,-0.0052713370446193,5.850476717634543e-06,(-0.0020300479376467125+0.0013154756726966182j),(37143.04135301723-0.033120787467944j),(0.6657882978683058-0.7461396922468493j),0
428,1250,250,44100,0.0024190020410492,-2.5666230945311352,-5911.498632799373,-0.0052713370446193,5.850476717634543e-06,(-0.0020300479376467125-0.0013154756726966182j),(-37143.04135301723-0.033120787467944j),(0.6657882978683058+0.7461396922468493j),0
429,1250,250,44100,0.0029225353755779,-2.580526072854932,5289.17754214156,-0.061415176135675,8.522630526756712e-06,(-0.002474475854889069-0.0015550505667262108j),(33232.88261984808-0.38588293233352j),(0.7292374658536105-0.6842479215816382j),0
430,1250,250,44100,0.0029225353755779,2.580526072854932,-5289.17754214156,-0.061415176135675,8.522630526756712e-06,(-0.002474475854889069+0.0015550505667262108j),(-33232.88261984808-0.38588293233352j),(0.7292374658536105+0.6842479215816382j),0
431,1250,250,44100,0.0032209511654244,-2.012012072079259,4978.001858118324,-0.0186707427783283,1.03676576497317e-05,(-0.0013754720790517619-0.0029124908531699065j),(31277.708134041735-0.11731173669892181j),(0.7588517219844009-0.6512593521749184j),0
432,1250,250,44100,0.0032209511654244,2.012012072079259,-4978.001858118324,-0.0186707427783283,1.03676576497317e-05,(-0.0013754720790517619+0.0029124908531699065j),(-31277.708134041735-0.11731173669892181j),(0.7588517219844009+0.6512593521749184j),0
433,1250,250,44100,0.0045587883880702,-0.1344431116588956,4044.6704252982167,-0.0053045036517767,2.0778641090953812e-05,(0.004517650471218207-0.0006110530149717854j),(25413.413788617563-0.033329179406724196j),(0.8385014736654683-0.5448979419437823j),0
434,1250,250,44100,0.0045587883880702,0.1344431116588956,-4044.6704252982167,-0.0053045036517767,2.0778641090953812e-05,(0.004517650471218207+0.0006110530149717854j),(-25413.413788617563-0.033329179406724196j),(0.8385014736654683+0.5448979419437823j),0
435,1250,250,44100,0.0052281266883077,0.6037698601323,3733.5035982552126,-0.0287393452299111,2.7305459389572176e-05,(0.0043037998082531585+0.0029682681616518764j),(23458.29495285927-0.1805746316865392j),(0.8618241632891365-0.5071990953055932j),0
436,1250,250,44100,0.0052281266883077,-0.6037698601323,-3733.5035982552126,-0.0287393452299111,2.7305459389572176e-05,(0.0043037998082531585-0.0029682681616518764j),(-23458.29495285927-0.1805746316865392j),(0.8618241632891365+0.5071990953055932j),0
437,1250,250,44100,0.0070486786855028,-2.228740597109732,3111.252051004042,-0.0108509748618595,4.966475009977018e-05,(-0.004310207434500353-0.005577273803843573j),(19548.573173800953-0.06817868582061071j),(0.9033490486015676-0.4289025581545659j),0
438,1250,250,44100,0.0070486786855028,2.228740597109732,-3111.252051004042,-0.0108509748618595,4.966475009977018e-05,(-0.004310207434500353+0.005577273803843573j),(-19548.573173800953-0.06817868582061071j),(0.9033490486015676+0.4289025581545659j),0
439,1250,250,44100,0.0523854788561999,0.1084190174660589,933.3712385029492,-0.0023275851864682,0.0027440118032445,(0.052077892973251695+0.005668461736654304j),(5864.544451905744-0.014624649044826278j),(0.9911704729282266-0.13259121519190414j),0
440,1250,250,44100,0.0523854788561999,-0.1084190174660589,-933.3712385029492,-0.0023275851864682,0.0027440118032445,(0.052077892973251695-0.005668461736654304j),(-5864.544451905744-0.014624649044826278j),(0.9911704729282266+0.13259121519190414j),0
441,1250,250,44100,5.785235850717551e-05,-2.079530035712465,308.90071365703244,-21.60617114142651,1.7131832901278323e-09,(-2.8178247023440403e-05-5.052605050396017e-05j),(1940.8804254271547-135.75557706021866j),(0.9959610287100557-0.043861458199873846j),0
442,1250,250,44100,5.785235850717551e-05,2.079530035712465,-308.90071365703244,-21.60617114142651,1.7131832901278323e-09,(-2.8178247023440403e-05+5.052605050396017e-05j),(-1940.8804254271547-135.75557706021866j),(0.9959610287100557+0.043861458199873846j),0
443,1250,250,44100,0.1028881108919794,2.9115630809372384,622.2559547495548,-0.0028259012086852,0.0105849021588581,(-0.10017800231593729+0.023459139261881j),(3909.749472187408-0.017755660953952448j),(0.9960721892942508-0.08854032115080508j),0
444,1250,250,44100,0.1028881108919794,-2.9115630809372384,-622.2559547495548,-0.0028259012086852,0.0105849021588581,(-0.10017800231593729-0.023459139261881j),(-3909.749472187408-0.017755660953952448j),(0.9960721892942508+0.08854032115080508j),0
445,1250,250,44100,0.0022228323573124,-1.8238245228891263,-6222.570461311151,0.1097624850175188,4.960273962905309e-06,(-0.0005564569109545623-0.002152054691443962j),(-39097.56329539992+0.6896580331415936j),(0.632086612037864+0.7749179262218234j),0
446,1250,250,44100,0.0022228323573124,1.8238245228891263,6222.570461311151,0.1097624850175188,4.960273962905309e-06,(-0.0005564569109545623+0.002152054691443962j),(39097.56329539992+0.6896580331415936j),(0.632086612037864-0.7749179262218234j),0
447,1250,250,44100,0.0026436346539999,-3.132083785706917,-5600.229979669247,0.0076790939095644,6.990708471321422e-06,(-0.0026435151380700965-2.5137593833941384e-05j),(-35187.28272508444+0.0482491700250276j),(0.6982141251294759+0.7158905109323986j),0
448,1250,250,44100,0.0026436346539999,3.132083785706917,5600.229979669247,0.0076790939095644,6.990708471321429e-06,(-0.002643515138070098+2.5137593833941168e-05j),(35187.28272508444+0.0482491700250276j),(0.6982141251294759-0.7158905109323986j),0
449,1250,250,44100,0.0035918101376557,1.2720361814633394,-4666.931069658445,0.0116074164182797,1.2906414075463896e-05,(0.0010571972378586286+0.0034327006955501777j),(-29323.19272649785+0.07293154829365045j),(0.7869643606433929+0.6170011366568267j),0
450,1250,250,44100,0.0035918101376557,-1.2720361814633394,4666.931069658445,0.0116074164182797,1.2906414075463896e-05,(0.0010571972378586286-0.0034327006955501777j),(29323.19272649785+0.07293154829365045j),(0.7869643606433929-0.6170011366568267j),0
451,1250,250,44100,0.0040338221336677,0.7025183812791002,-4355.76737712451,0.0106694312640686,1.6277881637157682e-05,(0.0030786831514885244+0.002606421120772431j),(-27368.093585440885+0.06703801375435858j),(0.8135357574603369+0.5815175075703142j),0
452,1250,250,44100,0.0040338221336677,-0.7025183812791002,4355.76737712451,0.0106694312640686,1.6277881637157682e-05,(0.0030786831514885244-0.002606421120772431j),(27368.093585440885+0.06703801375435858j),(0.8135357574603369-0.5815175075703142j),0
453,1250,250,44100,0.0060157175773429,2.7994532282646256,-3422.421513255036,0.0120934671947357,3.620438866250652e-05,(-0.0056670407981315165+0.0020182929823654642j),(-21503.708567059366+0.07598549539082206j),(0.8834555128542967+0.46851873267512173j),0
454,1250,250,44100,0.0060157175773429,-2.7994532282646256,3422.421513255036,0.0120934671947357,3.620438866250652e-05,(-0.0056670407981315165-0.0020182929823654642j),(21503.708567059366+0.07598549539082206j),(0.8834555128542967-0.46851873267512173j),0
455,1250,250,44100,0.008398391483034,1.6603580769907176,-2800.1548441455616,0.0070295020036693,7.055057209169412e-05,(-0.0007511694726428523+0.008364730953573353j),(-17593.891774563137+0.04416766370624464j),(0.921468565053489+0.38845551442722365j),0
456,1250,250,44100,0.008398391483034,-1.6603580769907176,2800.1548441455616,0.0070295020036693,7.055057209169412e-05,(-0.0007511694726428523-0.008364730953573353j),(17593.891774563137+0.04416766370624464j),(0.921468565053489-0.38845551442722365j),0
457,1250,250,44100,0.0102224796917175,0.91960154536167,-2489.0357530236056,0.0019705481119685,0.0001045063967245,(0.0061962243965191+0.008130553134661836j),(-15639.072872442597+0.012381318944211517j),(0.9377761634969525+0.3472411679051862j),0
458,1250,250,44100,0.0102224796917175,-0.91960154536167,2489.0357530236056,0.0019705481119685,0.0001045063967245,(0.0061962243965191-0.008130553134661836j),(15639.072872442597+0.012381318944211517j),(0.9377761634969525-0.3472411679051862j),0
459,1250,250,44100,0.0127609169299979,0.3508277928645734,-2177.923191586912,0.0102591526654396,0.0001629002827072,(0.011983630882965123+0.004385611902021649j),(-13684.294997544554+0.06446015729160287j),(0.9522429512780752+0.30534617257898716j),0
460,1250,250,44100,0.0127609169299979,-0.3508277928645734,2177.923191586912,0.0102591526654396,0.0001629002827072,(0.011983630882965123-0.004385611902021649j),(13684.294997544554+0.06446015729160287j),(0.9522429512780752-0.30534617257898716j),0
461,1250,250,44100,0.0165010095971652,-0.2162855887656085,-1866.748545225068,0.022861937539617,0.0002725042758748,(0.0161165576879316-0.0035411701480320425j),(-11729.127031557015+0.14364579004257916j),(0.9648420314911383+0.2628428595902395j),0
462,1250,250,44100,0.0165010095971652,0.2162855887656085,1866.748545225068,0.022861937539617,0.0002725042758748,(0.0161165576879316+0.0035411701480320425j),(11729.127031557015+0.14364579004257916j),(0.9648420314911383-0.2628428595902395j),0
463,1250,250,44100,0.0223643447137154,1.2002276281967996,-1555.6432894655334,0.0013407836666171,0.0005001877061748,(0.008099148737829544+0.02084628753990515j),(-9774.395059582359+0.008424392234195055j),(0.9755380726596629+0.21983141461162495j),0
464,1250,250,44100,0.0223643447137154,-1.2002276281967996,1555.6432894655334,0.0013407836666171,0.0005001877061748,(0.008099148737829544-0.02084628753990515j),(9774.395059582359+0.008424392234195055j),(0.9755380726596629-0.21983141461162495j),0
465,1250,250,44100,0.0324438648560609,0.4606811778821514,-1244.5140132229494,0.0065953111073745,0.0010528506920653,(0.029061588117477805+0.014423191841212556j),(-7819.512162461538+0.04143956184613426j),(0.984322082507848+0.1763857058675321j),0
466,1250,250,44100,0.0324438648560609,-0.4606811778821514,1244.5140132229494,0.0065953111073745,0.0010528506920653,(0.029061588117477805-0.014423191841212556j),(7819.512162461538+0.04143956184613426j),(0.984322082507848-0.1763857058675321j),0
467,1250,250,44100,0.3262489399911547,1.7712175653737394,-311.1278123647916,0.0019686630714308,0.1064458049813461,(-0.06495034204288594+0.3197183509182171j),(-1954.8736993053856+0.012369474885201202j),(0.9990179463462447+0.044313698245654315j),0
468,1250,250,44100,0.3262489399911547,-1.7712175653737394,311.1278123647916,0.0019686630714308,0.1064458049813461,(-0.06495034204288594-0.3197183509182171j),(1954.8736993053856+0.012369474885201202j),(0.9990179463462447-0.044313698245654315j),0
469,1500,250,44100,3.982745129010932e-05,-3.141592653588637,-22050.0,-10.662541996752497,1.112948692264125e-09,(-3.982745129010932e-05-4.6032216301473816e-17j),(-138544.23602330987-66.99472721118057j),(-0.9984819985195229+0j),0
470,1500,250,44100,0.0022300272646731,0.0926222669189734,6222.5567318063,-0.0862586620238225,4.957834448538967e-06,(0.002220468528235912+0.00020625497884748j),(39097.477030376765-0.5419791578450517j),(0.6320704749830857-0.7748950479923636j),0
471,1500,250,44100,0.0022300272646731,-0.0926222669189734,-6222.5567318063,-0.0862586620238225,4.957834448538967e-06,(0.002220468528235912-0.00020625497884748j),(-39097.477030376765-0.5419791578450517j),(0.6320704749830857+0.7748950479923636j),0
472,1500,250,44100,0.0024176895869626,-0.6493006683745306,5911.401446252165,-0.0105966756270373,5.843026079365192e-06,(0.0019257062684467686-0.001461806521593261j),(37142.43071193176-0.06658087660474932j),(0.6657981242416344-0.7461299070671212j),0
473,1500,250,44100,0.0024176895869626,0.6493006683745306,-5911.401446252165,-0.0105966756270373,5.843026079365192e-06,(0.0019257062684467686+0.001461806521593261j),(-37142.43071193176-0.06658087660474932j),(0.6657981242416344+0.7461299070671212j),0
474,1500,250,44100,0.0029189499082727,-2.4843749243888005,5289.252239226115,-0.1831715475399837,8.465141010140626e-06,(-0.002310918131506073-0.0017832346891203056j),(33233.35195547225-1.1509007761965728j),(0.7292175335857962-0.6842438125600014j),0
475,1500,250,44100,0.0029189499082727,2.4843749243888005,-5289.252239226115,-0.1831715475399837,8.465141010140626e-06,(-0.002310918131506073+0.0017832346891203056j),(-33233.35195547225-1.1509007761965728j),(0.7292175335857962+0.6842438125600014j),0
476,1500,250,44100,0.0032202225662381,2.88897449606962,4977.976505392146,-0.0225330325443374,1.0361548230101667e-05,(-0.003118017078559654+0.0008048620216658554j),(31277.54883816511-0.14157921900878057j),(0.758853656842413-0.6512562527079889j),0
477,1500,250,44100,0.0032202225662381,-2.88897449606962,-4977.976505392146,-0.0225330325443374,1.0361548230101667e-05,(-0.003118017078559654-0.0008048620216658554j),(-31277.54883816511-0.14157921900878057j),(0.758853656842413+0.6512562527079889j),0
478,1500,250,44100,0.0035919405231178,2.1432972004675146,4666.853227162003,-0.0030783267073402,1.2900627815910531e-05,(-0.0019458829416462882+0.0030192012683864502j),(29322.703627667936-0.01934169713825873j),(0.7869695569265795-0.61699111768055j),0
479,1500,250,44100,0.0035919405231178,-2.1432972004675146,-4666.853227162003,-0.0030783267073402,1.2900627815910531e-05,(-0.0019458829416462882-0.0030192012683864502j),(-29322.703627667936-0.01934169713825873j),(0.7869695569265795+0.61699111768055j),0
480,1500,250,44100,0.0052236245617905,-0.4323692755907237,3733.524376426863,-0.0240991509113438,2.726293840889004e-05,(0.004742923215025201-0.0021888199877825544j),(23458.42550596209-0.15141943092165933j),(0.8618232315439858-0.5072019819561898j),0
481,1500,250,44100,0.0052236245617905,0.4323692755907237,-3733.524376426863,-0.0240991509113438,2.726293840889004e-05,(0.004742923215025201+0.0021888199877825544j),(-23458.42550596209-0.15141943092165933j),(0.8618232315439858+0.5072019819561898j),0
482,1500,250,44100,0.0060173404555058,0.9611380250980064,3422.349845427163,-0.039202219729844,3.615807583828655e-05,(0.003445453051495301+0.004933278770494222j),(21503.25826481628-0.2463148110153815j),(0.883453840167705-0.4685062877012421j),0
483,1500,250,44100,0.0060173404555058,-0.9611380250980064,-3422.349845427163,-0.039202219729844,3.615807583828655e-05,(0.003445453051495301-0.004933278770494222j),(-21503.25826481628-0.2463148110153815j),(0.883453840167705+0.4685062877012421j),0
484,1500,250,44100,0.0070477873358747,0.0485496859563488,3111.2713945221603,-0.0171859810721347,4.964103415326656e-05,(0.0070394828961287655+0.00034203345863662027j),(19548.69471270978-0.10798270376190383j),(0.9033470512011443-0.4289046606454801j),0
485,1500,250,44100,0.0070477873358747,-0.0485496859563488,-3111.2713945221603,-0.0171859810721347,4.964103415326656e-05,(0.0070394828961287655-0.00034203345863662027j),(-19548.69471270978-0.10798270376190383j),(0.9033470512011443+0.4289046606454801j),0
486,1500,250,44100,0.008397873111362,-0.8679088144987877,2800.162932774401,-0.0105843033407398,7.04977980003549e-05,(0.005428582443000686-0.006407399273814833j),(17593.942596917015-0.06650313923726864j),(0.9214658049233511-0.38845560151209557j),0
487,1500,250,44100,0.008397873111362,0.8679088144987877,-2800.162932774401,-0.0105843033407398,7.04977980003549e-05,(0.005428582443000686+0.006407399273814833j),(-17593.942596917015-0.06650313923726864j),(0.9214658049233511+0.38845560151209557j),0
488,1500,250,44100,0.0102254221086482,-1.6116873931016242,2488.9939493263205,-0.0075038834968821,0.0001045314273791,(-0.0004180118992227525-0.010216874441439497j),(15638.81021206603-0.04714829053439756j),(0.9377769657696999-0.34723511376240795j),0
489,1500,250,44100,0.0102254221086482,1.6116873931016242,-2488.9939493263205,-0.0075038834968821,0.0001045314273791,(-0.0004180118992227525+0.010216874441439497j),(-15638.81021206603-0.04714829053439756j),(0.9377769657696999+0.34723511376240795j),0
490,1500,250,44100,0.0127690875295679,-2.527373181929012,2177.8652653747445,-0.0318129225546066,0.0001628657154628,(-0.010435198792599878-0.00735909114610557j),(13683.931036419364-0.19988648757354663j),(0.9522397633090365-0.30533648335469143j),0
491,1500,250,44100,0.0127690875295679,2.527373181929012,-2177.8652653747445,-0.0318129225546066,0.0001628657154628,(-0.010435198792599878+0.00735909114610557j),(-13683.931036419364-0.19988648757354663j),(0.9522397633090365+0.30533648335469143j),0
492,1500,250,44100,0.0223652511240961,-0.0619322338330178,1555.6251795523629,-0.0076937592313712,0.0005000679531473,(0.022322372735734054-0.0013842446643708333j),(9774.281271642012-0.04834131495952895j),(0.9755373841543462-0.21982861453826696j),0
493,1500,250,44100,0.0223652511240961,0.0619322338330178,-1555.6251795523629,-0.0076937592313712,0.0005000679531473,(0.022322372735734054+0.0013842446643708333j),(-9774.281271642012-0.04834131495952895j),(0.9755373841543462+0.21982861453826696j),0
494,1500,250,44100,0.0324538172377926,-0.8066719144269973,1244.501104436081,-0.0041276197149162,0.0010530960373178,(0.02245496165175235-0.023431281452843705j),(7819.431054161552-0.025934599546386522j),(0.9843209031070608-0.17638362603959853j),0
495,1500,250,44100,0.0324538172377926,0.8066719144269973,-1244.501104436081,-0.0041276197149162,0.0010530960373178,(0.02245496165175235+0.023431281452843705j),(-7819.431054161552-0.025934599546386522j),(0.9843209031070608+0.17638362603959853j),0
496,1500,250,44100,0.0523840260009328,-1.721402300030533,933.38212615197,-0.0014168166201324,0.0027439482568319,(-0.007859556452331464-0.051791056683939386j),(5864.6128610221-0.008902121370584111j),(0.9911703958647162-0.13259276992784344j),0
497,1500,250,44100,0.0523840260009328,1.721402300030533,-933.38212615197,-0.0014168166201324,0.0027439482568319,(-0.007859556452331464+0.051791056683939386j),(-5864.6128610221-0.008902121370584111j),(0.9911703958647162+0.13259276992784344j),0
498,1500,250,44100,0.0026450065987853,1.5640839455784654,-5600.260921714081,0.0757469088320039,7.014893753242949e-06,(1.7754159288240184e-05+0.0026449470122189627j),(-35187.47713968592+0.4759318646375188j),(0.6982177404203844+0.7159005317826923j),0
499,1500,250,44100,0.0026450065987853,-1.5640839455784656,5600.260921714081,0.0757469088320039,7.014893753242956e-06,(1.7754159288239316e-05-0.002644947012218964j),(35187.47713968592+0.4759318646375188j),(0.6982177404203844-0.7159005317826923j),0
500,1500,250,44100,0.0040331884764806,-1.2297474595243547,-4355.800134193442,0.0245285843940913,1.628077252744996e-05,(0.0013490036721352176-0.003800894418341858j),(-27368.299404175104+0.15411764107086945j),(0.8135346498557136+0.5815224526798153j),0
501,1500,250,44100,0.0040331884764806,1.2297474595243547,4355.800134193442,0.0245285843940913,1.628077252744996e-05,(0.0013490036721352176+0.003800894418341858j),(27368.299404175104+0.15411764107086945j),(0.8135346498557136-0.5815224526798153j),0
502,1500,250,44100,0.0045587598363652,-0.3114640098009543,-4044.573282443467,0.0324395044546917,2.080622672887393e-05,(0.004339419394952963-0.001397043506968642j),(-25412.803422059904+0.20382341776190582j),(0.8385135244379117+0.5448892667963376j),0
503,1500,250,44100,0.0045587598363652,0.3114640098009543,4044.573282443467,0.0324395044546917,2.080622672887393e-05,(0.004339419394952963+0.001397043506968642j),(25412.803422059904+0.20382341776190582j),(0.8385135244379117-0.5448892667963376j),0
504,1500,250,44100,0.0165070528920668,-2.839643145184004,-1866.759707317392,0.0090764048518774,0.0002725705532369,(-0.015760249965652246-0.00490890173069798j),(-11729.197165051502+0.057028733607329685j),(0.9648397184344384+0.2628438777522189j),0
505,1500,250,44100,0.0165070528920668,2.839643145184004,1866.759707317392,0.0090764048518774,0.0002725705532369,(-0.015760249965652246+0.00490890173069798j),(11729.197165051502+0.057028733607329685j),(0.9648397184344384-0.2628438777522189j),0
506,1500,250,44100,0.1028768499632265,0.4029789354090285,-622.2535299639262,7.660829177147301e-05,0.0105836750225701,(0.09463609092475858+0.04034422576821923j),(-3909.734236809974+0.000481344093266646j),(0.9960726317958483+0.08854001364895368j),0
507,1500,250,44100,0.1028768499632265,-0.4029789354090285,622.2535299639262,7.660829177147301e-05,0.0105836750225701,(0.09463609092475858-0.04034422576821923j),(3909.734236809974+0.000481344093266646j),(0.9960726317958483-0.08854001364895368j),0
508,1500,250,44100,2.850382907566445e-05,1.148112028012633,-5.844716181869199,24.87796428544981,2.2311306751741973e-09,(1.1692555286077854e-05+2.5995238465086383e-05j),(-36.72343483855532+156.31285967087675j),(1.003550450539626+0.0008356877119329917j),0
509,1500,250,44100,2.850382907566445e-05,-1.148112028012633,5.844716181869199,24.87796428544981,2.2311306751741973e-09,(1.1692555286077854e-05-2.5995238465086383e-05j),(36.72343483855532+156.31285967087675j),(1.003550450539626-0.0008356877119329917j),0
510,1500,250,44100,0.3263012279609711,0.2869199079857974,-311.126882690206,0.0002716371940243,0.1064735174224993,(0.31296206243556013+0.0923430497921646j),(-1954.867857987689+0.0017067468263771242j),(0.9990177106681164+0.04431355520518556j),0
511,1500,250,44100,0.3263012279609711,-0.2869199079857974,311.126882690206,0.0002716371940243,0.1064735174224993,(0.31296206243556013-0.0923430497921646j),(1954.867857987689+0.0017067468263771242j),(0.9990177106681164-0.04431355520518556j),1
512,1750,250,44100,0.0026504419623996,0.0215411266783011,5600.316459094993,-0.013278660379214,7.021534372627341e-06,(0.002649827056954262+5.708909074521144e-05j),(35187.82609134167-0.08343228379370515j),(0.6982032196048267-0.7158969760821524j),0
513,1750,250,44100,0.0026504419623996,-0.0215411266783026,-5600.316459094993,-0.013278660379214,7.021534372627314e-06,(0.002649827056954257-5.7089090745215346e-05j),(-35187.82609134167-0.08343228379370515j),(0.6982032196048267+0.7158969760821524j),0
514,1750,250,44100,0.0032219879561867,1.5071223529922462,4978.08087504834,-0.0026288847408293,1.038023826145657e-05,(0.0002050181743992552+0.003215458589062928j),(31278.20461205543-0.016517769977847374j),(0.7588461244549973-0.651269383814944j),0
515,1750,250,44100,0.0032219879561867,-1.5071223529922462,-4978.08087504834,-0.0026288847408293,1.038023826145657e-05,(0.0002050181743992552-0.003215458589062928j),(-31278.20461205543-0.016517769977847374j),(0.7588461244549973+0.651269383814944j),0
516,1750,250,44100,0.0035933320887272,-0.7234568245044223,4666.907634211178,-0.0270087245598181,1.2899671429151062e-05,(0.0026932809675961466-0.0023787124940734955j),(29323.045477239917-0.1697008213199097j),(0.7869620910235255-0.6169951143559591j),0
517,1750,250,44100,0.0035933320887272,0.7234568245044223,-4666.907634211178,-0.0270087245598181,1.2899671429151062e-05,(0.0026932809675961466+0.0023787124940734955j),(-29323.045477239917-0.1697008213199097j),(0.7869620910235255+0.6169951143559591j),0
518,1750,250,44100,0.0045624846137632,0.7602698355243817,4044.630857471052,-0.0222255760619277,2.0799861170956044e-05,(0.003306204880857436+0.003144085739387716j),(25413.165176627284-0.13964741295590666j),(0.838502523991083-0.5448919012654078j),0
519,1750,250,44100,0.0045624846137632,-0.7602698355243817,-4044.630857471052,-0.0222255760619277,2.0799861170956044e-05,(0.003306204880857436-0.003144085739387716j),(-25413.165176627284-0.13964741295590666j),(0.838502523991083+0.5448919012654078j),0
520,1750,250,44100,0.0059967362721124,-1.5595951363277616,3422.3225519011053,-0.0832760656704084,3.58548146237423e-05,(6.716918056233793e-05-0.005996360080786691j),(21503.08677453437-0.5232389522600328j),(0.8834501144205027-0.468499910303351j),0
521,1750,250,44100,0.0059967362721124,1.5595951363277616,-3422.3225519011053,-0.0832760656704084,3.58548146237423e-05,(6.716918056233793e-05+0.005996360080786691j),(-21503.08677453437-0.5232389522600328j),(0.8834501144205027+0.468499910303351j),0
522,1750,250,44100,0.0083995150961718,-0.0760039828420713,2800.1188657297644,-0.0116682492440648,7.05226570900975e-05,(0.008375266430294685-0.0006377821512065984j),(17593.665715509625-0.07331377221081736j),(0.9214681015118136-0.38844975609995286j),0
523,1750,250,44100,0.0083995150961718,0.0760039828420713,-2800.1188657297644,-0.0116682492440648,7.05226570900975e-05,(0.008375266430294685+0.0006377821512065984j),(-17593.665715509625-0.07331377221081736j),(0.9214681015118136+0.38844975609995286j),0
524,1750,250,44100,0.0102279601185889,-2.3021541804280625,2489.049674508346,-0.0111764302121615,0.0001045697007911,(-0.006831058776386349-0.007612345511141851j),(15639.160343710972-0.0702235820957714j),(0.9377737181798442-0.34724237753083825j),0
525,1750,250,44100,0.0102279601185889,2.3021541804280625,-2489.049674508346,-0.0111764302121615,0.0001045697007911,(-0.006831058776386349+0.007612345511141851j),(-15639.160343710972-0.0702235820957714j),(0.9377737181798442+0.34724237753083825j),0
526,1750,250,44100,0.0324483187746912,-1.1522089587418065,1244.508705001659,-0.0027395852970875,0.0010527910663267,(0.013189274233679667-0.02964686216942315j),(7819.478809923519-0.017213322086425537j),(0.9843209067618222-0.17638472683982928j),0
527,1750,250,44100,0.0324483187746912,1.1522089587418065,-1244.508705001659,-0.0027395852970875,0.0010527910663267,(0.013189274233679667+0.02964686216942315j),(-7819.478809923519-0.017213322086425537j),(0.9843209067618222+0.17638472683982928j),0
528,1750,250,44100,0.0523815369294551,2.731634011755049,933.3842186605114,-0.0006958222694939,0.002743757679971,(-0.04804106175700022+0.02087778236192641j),(5864.626008641023-0.004371980260092431j),(0.9911704581518059-0.13259307904792778j),0
529,1750,250,44100,0.0523815369294551,-2.731634011755049,-933.3842186605114,-0.0006958222694939,0.002743757679971,(-0.04804106175700022-0.02087778236192641j),(-5864.626008641023-0.004371980260092431j),(0.9911704581518059+0.13259307904792778j),0
530,1750,250,44100,0.102878373480759,2.565711896816448,622.2538749553555,-0.0016602967889306,0.010583336343472,(-0.08628542831199937+0.056024856903533066j),(3909.736404455053-0.010431952389766772j),(0.9960723809487295-0.08854004069811694j),0
531,1750,250,44100,0.102878373480759,-2.565711896816448,-622.2538749553555,-0.0016602967889306,0.010583336343472,(-0.08628542831199937-0.056024856903533066j),(-3909.736404455053-0.010431952389766772j),(0.9960723809487295+0.08854004069811694j),0
532,1750,250,44100,1.7155090086237882e-05,-0.0280994853067837,-17897.21279905268,32.18134781313723,1.137278027106128e-09,(1.7148317864625205e-05-4.819857681646901e-07j),(-112451.50449847423+202.20137174473973j),(-0.8338237136436465+0.5603126977538431j),0
533,1750,250,44100,1.7155090086237882e-05,0.0280994853067837,17897.21279905268,32.18134781313723,1.137278027106128e-09,(1.7148317864625205e-05+4.819857681646901e-07j),(112451.50449847423+202.20137174473973j),(-0.8338237136436465-0.5603126977538431j),0
534,1750,250,44100,0.0022237735417013,1.636689191498889,-6222.491191664823,0.0480808122034343,4.953613548529981e-06,(-0.00014642479585499495+0.002218947620817082j),(-39097.06522952281+0.30210065279387965j),(0.6320898090050264+0.774903977377663j),0
535,1750,250,44100,0.0022237735417013,-1.636689191498889,6222.491191664823,0.0480808122034343,4.953613548529981e-06,(-0.00014642479585499495-0.002218947620817082j),(39097.06522952281+0.30210065279387965j),(0.6320898090050264-0.774903977377663j),0
536,1750,250,44100,0.0024175399914429,-2.420710089335117,-5911.408963908681,0.057850398269663,5.856510907635661e-06,(-0.0018161128225193347-0.0015956922717450884j),(-37142.47794676072+0.3634847724224344j),(0.6658038179971794+0.7461378965355052j),0
537,1750,250,44100,0.0024175399914429,2.420710089335117,5911.408963908681,0.057850398269663,5.856510907635661e-06,(-0.0018161128225193347+0.0015956922717450884j),(37142.47794676072+0.3634847724224344j),(0.6658038179971794-0.7461378965355052j),0
538,1750,250,44100,0.0029129476893643,2.3781561437131784,-5289.169326561238,0.0684386811220564,8.505899612563623e-06,(-0.002104500567810818+0.002014036146909264j),(-33232.83099983452+0.4300129156688537j),(0.7292517585711379+0.6842597273920146j),0
539,1750,250,44100,0.0029129476893643,-2.3781561437131784,5289.169326561238,0.0684386811220564,8.505899612563623e-06,(-0.002104500567810818-0.002014036146909264j),(33232.83099983452+0.4300129156688537j),(0.7292517585711379-0.6842597273920146j),0
540,1750,250,44100,0.0040367119670036,3.1231508477159133,-4355.803825495494,0.002968371278801,1.6296759613761555e-05,(-0.004036025543176907+7.444003878475968e-05j),(-27368.32259730992+0.01865082680521657j),(0.8135318450015134+0.5815210942100695j),0
