Source,Target
PairId(12996),ResonanceId(25992)
SliceId(140),PairId(12997)
PairId(12997),ResonanceId(25993)
PairId(12997),ResonanceId(25994)
SliceId(140),PairId(12998)
PairId(12998),ResonanceId(25995)
PairId(12998),ResonanceId(25996)
SliceId(140),PairId(12999)
PairId(12999),ResonanceId(25997)
PairId(12999),ResonanceId(25998)
SliceId(140),PairId(13000)
PairId(13000),ResonanceId(25999)
PairId(13000),ResonanceId(26000)
SliceId(140),PairId(13001)
PairId(13001),ResonanceId(26001)
PairId(13001),ResonanceId(26002)
SliceId(140),PairId(13002)
PairId(13002),ResonanceId(26003)
PairId(13002),ResonanceId(26004)
SliceId(140),PairId(13003)
PairId(13003),ResonanceId(26005)
PairId(13003),ResonanceId(26006)
SliceId(140),PairId(13004)
PairId(13004),ResonanceId(26007)
PairId(13004),ResonanceId(26008)
SliceId(140),PairId(13005)
PairId(13005),ResonanceId(26009)
PairId(13005),ResonanceId(26010)
SliceId(140),PairId(13006)
PairId(13006),ResonanceId(26011)
PairId(13006),ResonanceId(26012)
SliceId(140),PairId(13007)
PairId(13007),ResonanceId(26013)
PairId(13007),ResonanceId(26014)
SliceId(140),PairId(13008)
PairId(13008),ResonanceId(26015)
PairId(13008),ResonanceId(26016)
SliceId(140),PairId(13009)
PairId(13009),ResonanceId(26017)
PairId(13009),ResonanceId(26018)
SliceId(140),PairId(13010)
PairId(13010),ResonanceId(26019)
PairId(13010),ResonanceId(26020)
SliceId(140),PairId(13011)
PairId(13011),ResonanceId(26021)
PairId(13011),ResonanceId(26022)
SliceId(140),PairId(13012)
PairId(13012),ResonanceId(26023)
PairId(13012),ResonanceId(26024)
SliceId(140),PairId(13013)
PairId(13013),ResonanceId(26025)
PairId(13013),ResonanceId(26026)
SliceId(140),PairId(13014)
PairId(13014),ResonanceId(26027)
PairId(13014),ResonanceId(26028)
SliceId(140),PairId(13015)
PairId(13015),ResonanceId(26029)
PairId(13015),ResonanceId(26030)
SliceId(140),PairId(13016)
PairId(13016),ResonanceId(26031)
PairId(13016),ResonanceId(26032)
SliceId(140),PairId(13017)
PairId(13017),ResonanceId(26033)
PairId(13017),ResonanceId(26034)
SliceId(140),PairId(13018)
PairId(13018),ResonanceId(26035)
PairId(13018),ResonanceId(26036)
SliceId(140),PairId(13019)
PairId(13019),ResonanceId(26037)
PairId(13019),ResonanceId(26038)
SliceId(140),PairId(13020)
PairId(13020),ResonanceId(26039)
PairId(13020),ResonanceId(26040)
SliceId(140),PairId(13021)
PairId(13021),ResonanceId(26041)
PairId(13021),ResonanceId(26042)
SliceId(140),PairId(13022)
PairId(13022),ResonanceId(26043)
PairId(13022),ResonanceId(26044)
SliceId(140),PairId(13023)
PairId(13023),ResonanceId(26045)
PairId(13023),ResonanceId(26046)
SliceId(140),PairId(13024)
PairId(13024),ResonanceId(26047)
PairId(13024),ResonanceId(26048)
SliceId(140),PairId(13025)
PairId(13025),ResonanceId(26049)
PairId(13025),ResonanceId(26050)
SliceId(140),PairId(13026)
PairId(13026),ResonanceId(26051)
PairId(13026),ResonanceId(26052)
SliceId(140),PairId(13027)
PairId(13027),ResonanceId(26053)
PairId(13027),ResonanceId(26054)
SliceId(140),PairId(13028)
PairId(13028),ResonanceId(26055)
PairId(13028),ResonanceId(26056)
SliceId(140),PairId(13029)
PairId(13029),ResonanceId(26057)
PairId(13029),ResonanceId(26058)
SliceId(140),PairId(13030)
PairId(13030),ResonanceId(26059)
PairId(13030),ResonanceId(26060)
SliceId(140),PairId(13031)
PairId(13031),ResonanceId(26061)
PairId(13031),ResonanceId(26062)
SliceId(140),PairId(13032)
PairId(13032),ResonanceId(26063)
PairId(13032),ResonanceId(26064)
SliceId(140),PairId(13033)
PairId(13033),ResonanceId(26065)
PairId(13033),ResonanceId(26066)
SliceId(140),PairId(13034)
PairId(13034),ResonanceId(26067)
PairId(13034),ResonanceId(26068)
SliceId(140),PairId(13035)
PairId(13035),ResonanceId(26069)
PairId(13035),ResonanceId(26070)
SliceId(140),PairId(13036)
PairId(13036),ResonanceId(26071)
PairId(13036),ResonanceId(26072)
SliceId(140),PairId(13037)
PairId(13037),ResonanceId(26073)
PairId(13037),ResonanceId(26074)
SliceId(140),PairId(13038)
PairId(13038),ResonanceId(26075)
PairId(13038),ResonanceId(26076)
SliceId(140),PairId(13039)
PairId(13039),ResonanceId(26077)
PairId(13039),ResonanceId(26078)
SliceId(140),PairId(13040)
PairId(13040),ResonanceId(26079)
PairId(13040),ResonanceId(26080)
SliceId(140),PairId(13041)
PairId(13041),ResonanceId(26081)
PairId(13041),ResonanceId(26082)
SliceId(140),PairId(13042)
PairId(13042),ResonanceId(26083)
PairId(13042),ResonanceId(26084)
SliceId(140),PairId(13043)
PairId(13043),ResonanceId(26085)
PairId(13043),ResonanceId(26086)
SliceId(140),PairId(13044)
PairId(13044),ResonanceId(26087)
PairId(13044),ResonanceId(26088)
SliceId(140),PairId(13045)
PairId(13045),ResonanceId(26089)
PairId(13045),ResonanceId(26090)
SliceId(140),PairId(13046)
PairId(13046),ResonanceId(26091)
PairId(13046),ResonanceId(26092)
SliceId(140),PairId(13047)
PairId(13047),ResonanceId(26093)
PairId(13047),ResonanceId(26094)
SliceId(140),PairId(13048)
PairId(13048),ResonanceId(26095)
PairId(13048),ResonanceId(26096)
SliceId(140),PairId(13049)
PairId(13049),ResonanceId(26097)
PairId(13049),ResonanceId(26098)
SliceId(140),PairId(13050)
PairId(13050),ResonanceId(26099)
PairId(13050),ResonanceId(26100)
SliceId(140),PairId(13051)
PairId(13051),ResonanceId(26101)
PairId(13051),ResonanceId(26102)
SliceId(141),PairId(13052)
PairId(13052),ResonanceId(26103)
PairId(13052),ResonanceId(26104)
SliceId(141),PairId(13053)
PairId(13053),ResonanceId(26105)
PairId(13053),ResonanceId(26106)
SliceId(141),PairId(13054)
PairId(13054),ResonanceId(26107)
PairId(13054),ResonanceId(26108)
SliceId(141),PairId(13055)
PairId(13055),ResonanceId(26109)
PairId(13055),ResonanceId(26110)
SliceId(141),PairId(13056)
PairId(13056),ResonanceId(26111)
PairId(13056),ResonanceId(26112)
SliceId(141),PairId(13057)
PairId(13057),ResonanceId(26113)
PairId(13057),ResonanceId(26114)
SliceId(141),PairId(13058)
PairId(13058),ResonanceId(26115)
PairId(13058),ResonanceId(26116)
SliceId(141),PairId(13059)
PairId(13059),ResonanceId(26117)
PairId(13059),ResonanceId(26118)
SliceId(141),PairId(13060)
PairId(13060),ResonanceId(26119)
PairId(13060),ResonanceId(26120)
SliceId(141),PairId(13061)
PairId(13061),ResonanceId(26121)
PairId(13061),ResonanceId(26122)
SliceId(141),PairId(13062)
PairId(13062),ResonanceId(26123)
PairId(13062),ResonanceId(26124)
SliceId(141),PairId(13063)
PairId(13063),ResonanceId(26125)
PairId(13063),ResonanceId(26126)
SliceId(141),PairId(13064)
PairId(13064),ResonanceId(26127)
PairId(13064),ResonanceId(26128)
SliceId(141),PairId(13065)
PairId(13065),ResonanceId(26129)
PairId(13065),ResonanceId(26130)
SliceId(141),PairId(13066)
PairId(13066),ResonanceId(26131)
PairId(13066),ResonanceId(26132)
SliceId(141),PairId(13067)
PairId(13067),ResonanceId(26133)
PairId(13067),ResonanceId(26134)
SliceId(141),PairId(13068)
PairId(13068),ResonanceId(26135)
PairId(13068),ResonanceId(26136)
SliceId(141),PairId(13069)
PairId(13069),ResonanceId(26137)
PairId(13069),ResonanceId(26138)
SliceId(141),PairId(13070)
PairId(13070),ResonanceId(26139)
PairId(13070),ResonanceId(26140)
SliceId(141),PairId(13071)
PairId(13071),ResonanceId(26141)
PairId(13071),ResonanceId(26142)
SliceId(141),PairId(13072)
PairId(13072),ResonanceId(26143)
PairId(13072),ResonanceId(26144)
SliceId(141),PairId(13073)
PairId(13073),ResonanceId(26145)
PairId(13073),ResonanceId(26146)
SliceId(141),PairId(13074)
PairId(13074),ResonanceId(26147)
PairId(13074),ResonanceId(26148)
SliceId(141),PairId(13075)
PairId(13075),ResonanceId(26149)
PairId(13075),ResonanceId(26150)
SliceId(141),PairId(13076)
PairId(13076),ResonanceId(26151)
PairId(13076),ResonanceId(26152)
SliceId(141),PairId(13077)
PairId(13077),ResonanceId(26153)
PairId(13077),ResonanceId(26154)
SliceId(141),PairId(13078)
PairId(13078),ResonanceId(26155)
PairId(13078),ResonanceId(26156)
SliceId(141),PairId(13079)
PairId(13079),ResonanceId(26157)
PairId(13079),ResonanceId(26158)
SliceId(141),PairId(13080)
PairId(13080),ResonanceId(26159)
PairId(13080),ResonanceId(26160)
SliceId(141),PairId(13081)
PairId(13081),ResonanceId(26161)
PairId(13081),ResonanceId(26162)
SliceId(141),PairId(13082)
PairId(13082),ResonanceId(26163)
PairId(13082),ResonanceId(26164)
SliceId(141),PairId(13083)
PairId(13083),ResonanceId(26165)
PairId(13083),ResonanceId(26166)
SliceId(141),PairId(13084)
PairId(13084),ResonanceId(26167)
PairId(13084),ResonanceId(26168)
SliceId(141),PairId(13085)
PairId(13085),ResonanceId(26169)
PairId(13085),ResonanceId(26170)
SliceId(141),PairId(13086)
PairId(13086),ResonanceId(26171)
PairId(13086),ResonanceId(26172)
SliceId(141),PairId(13087)
PairId(13087),ResonanceId(26173)
PairId(13087),ResonanceId(26174)
SliceId(141),PairId(13088)
PairId(13088),ResonanceId(26175)
PairId(13088),ResonanceId(26176)
SliceId(141),PairId(13089)
PairId(13089),ResonanceId(26177)
PairId(13089),ResonanceId(26178)
SliceId(141),PairId(13090)
PairId(13090),ResonanceId(26179)
PairId(13090),ResonanceId(26180)
SliceId(141),PairId(13091)
PairId(13091),ResonanceId(26181)
PairId(13091),ResonanceId(26182)
SliceId(141),PairId(13092)
PairId(13092),ResonanceId(26183)
PairId(13092),ResonanceId(26184)
SliceId(141),PairId(13093)
PairId(13093),ResonanceId(26185)
PairId(13093),ResonanceId(26186)
SliceId(141),PairId(13094)
PairId(13094),ResonanceId(26187)
PairId(13094),ResonanceId(26188)
SliceId(141),PairId(13095)
PairId(13095),ResonanceId(26189)
PairId(13095),ResonanceId(26190)
SliceId(141),PairId(13096)
PairId(13096),ResonanceId(26191)
PairId(13096),ResonanceId(26192)
SliceId(141),PairId(13097)
PairId(13097),ResonanceId(26193)
PairId(13097),ResonanceId(26194)
SliceId(141),PairId(13098)
PairId(13098),ResonanceId(26195)
PairId(13098),ResonanceId(26196)
SliceId(141),PairId(13099)
PairId(13099),ResonanceId(26197)
PairId(13099),ResonanceId(26198)
SliceId(141),PairId(13100)
PairId(13100),ResonanceId(26199)
PairId(13100),ResonanceId(26200)
SliceId(141),PairId(13101)
PairId(13101),ResonanceId(26201)
PairId(13101),ResonanceId(26202)
SliceId(141),PairId(13102)
PairId(13102),ResonanceId(26203)
PairId(13102),ResonanceId(26204)
SliceId(141),PairId(13103)
PairId(13103),ResonanceId(26205)
PairId(13103),ResonanceId(26206)
SliceId(141),PairId(13104)
PairId(13104),ResonanceId(26207)
PairId(13104),ResonanceId(26208)
SliceId(141),PairId(13105)
PairId(13105),ResonanceId(26209)
PairId(13105),ResonanceId(26210)
SliceId(141),PairId(13106)
PairId(13106),ResonanceId(26211)
PairId(13106),ResonanceId(26212)
SliceId(141),PairId(13107)
PairId(13107),ResonanceId(26213)
PairId(13107),ResonanceId(26214)
SliceId(141),PairId(13108)
PairId(13108),ResonanceId(26215)
PairId(13108),ResonanceId(26216)
SliceId(141),PairId(13109)
PairId(13109),ResonanceId(26217)
PairId(13109),ResonanceId(26218)
SliceId(141),PairId(13110)
PairId(13110),ResonanceId(26219)
PairId(13110),ResonanceId(26220)
SliceId(141),PairId(13111)
PairId(13111),ResonanceId(26221)
PairId(13111),ResonanceId(26222)
SliceId(141),PairId(13112)
PairId(13112),ResonanceId(26223)
PairId(13112),ResonanceId(26224)
SliceId(141),PairId(13113)
PairId(13113),ResonanceId(26225)
PairId(13113),ResonanceId(26226)
SliceId(141),PairId(13114)
PairId(13114),ResonanceId(26227)
PairId(13114),ResonanceId(26228)
SliceId(141),PairId(13115)
PairId(13115),ResonanceId(26229)
PairId(13115),ResonanceId(26230)
SliceId(141),PairId(13116)
PairId(13116),ResonanceId(26231)
PairId(13116),ResonanceId(26232)
SliceId(141),PairId(13117)
PairId(13117),ResonanceId(26233)
PairId(13117),ResonanceId(26234)
SliceId(141),PairId(13118)
PairId(13118),ResonanceId(26235)
PairId(13118),ResonanceId(26236)
SliceId(141),PairId(13119)
PairId(13119),ResonanceId(26237)
PairId(13119),ResonanceId(26238)
SliceId(141),PairId(13120)
PairId(13120),ResonanceId(26239)
PairId(13120),ResonanceId(26240)
SliceId(141),PairId(13121)
PairId(13121),ResonanceId(26241)
PairId(13121),ResonanceId(26242)
SliceId(141),PairId(13122)
PairId(13122),ResonanceId(26243)
PairId(13122),ResonanceId(26244)
SliceId(141),PairId(13123)
PairId(13123),ResonanceId(26245)
PairId(13123),ResonanceId(26246)
SliceId(141),PairId(13124)
PairId(13124),ResonanceId(26247)
PairId(13124),ResonanceId(26248)
SliceId(141),PairId(13125)
PairId(13125),ResonanceId(26249)
PairId(13125),ResonanceId(26250)
SliceId(141),PairId(13126)
PairId(13126),ResonanceId(26251)
PairId(13126),ResonanceId(26252)
SliceId(141),PairId(13127)
PairId(13127),ResonanceId(26253)
PairId(13127),ResonanceId(26254)
SliceId(141),PairId(13128)
PairId(13128),ResonanceId(26255)
PairId(13128),ResonanceId(26256)
SliceId(141),PairId(13129)
PairId(13129),ResonanceId(26257)
PairId(13129),ResonanceId(26258)
SliceId(141),PairId(13130)
PairId(13130),ResonanceId(26259)
PairId(13130),ResonanceId(26260)
SliceId(141),PairId(13131)
PairId(13131),ResonanceId(26261)
PairId(13131),ResonanceId(26262)
SliceId(141),PairId(13132)
PairId(13132),ResonanceId(26263)
PairId(13132),ResonanceId(26264)
SliceId(141),PairId(13133)
PairId(13133),ResonanceId(26265)
PairId(13133),ResonanceId(26266)
SliceId(141),PairId(13134)
PairId(13134),ResonanceId(26267)
PairId(13134),ResonanceId(26268)
SliceId(141),PairId(13135)
PairId(13135),ResonanceId(26269)
PairId(13135),ResonanceId(26270)
SliceId(141),PairId(13136)
PairId(13136),ResonanceId(26271)
PairId(13136),ResonanceId(26272)
SliceId(141),PairId(13137)
PairId(13137),ResonanceId(26273)
PairId(13137),ResonanceId(26274)
SliceId(141),PairId(13138)
PairId(13138),ResonanceId(26275)
PairId(13138),ResonanceId(26276)
SliceId(141),PairId(13139)
PairId(13139),ResonanceId(26277)
PairId(13139),ResonanceId(26278)
SliceId(141),PairId(13140)
PairId(13140),ResonanceId(26279)
PairId(13140),ResonanceId(26280)
SliceId(141),PairId(13141)
PairId(13141),ResonanceId(26281)
PairId(13141),ResonanceId(26282)
SliceId(141),PairId(13142)
PairId(13142),ResonanceId(26283)
PairId(13142),ResonanceId(26284)
SliceId(141),PairId(13143)
PairId(13143),ResonanceId(26285)
PairId(13143),ResonanceId(26286)
SliceId(141),PairId(13144)
PairId(13144),ResonanceId(26287)
PairId(13144),ResonanceId(26288)
SliceId(141),PairId(13145)
PairId(13145),ResonanceId(26289)
PairId(13145),ResonanceId(26290)
SliceId(141),PairId(13146)
PairId(13146),ResonanceId(26291)
PairId(13146),ResonanceId(26292)
SliceId(141),PairId(13147)
PairId(13147),ResonanceId(26293)
PairId(13147),ResonanceId(26294)
SliceId(141),PairId(13148)
PairId(13148),ResonanceId(26295)
PairId(13148),ResonanceId(26296)
SliceId(141),PairId(13149)
PairId(13149),ResonanceId(26297)
PairId(13149),ResonanceId(26298)
SliceId(141),PairId(13150)
PairId(13150),ResonanceId(26299)
PairId(13150),ResonanceId(26300)
SliceId(142),PairId(13150)
PairId(13150),ResonanceId(26299)
PairId(13150),ResonanceId(26300)
SliceId(142),PairId(13151)
PairId(13151),ResonanceId(26301)
PairId(13151),ResonanceId(26302)
SliceId(142),PairId(13152)
PairId(13152),ResonanceId(26303)
PairId(13152),ResonanceId(26304)
SliceId(142),PairId(13153)
PairId(13153),ResonanceId(26305)
PairId(13153),ResonanceId(26306)
SliceId(142),PairId(13154)
PairId(13154),ResonanceId(26307)
PairId(13154),ResonanceId(26308)
SliceId(142),PairId(13155)
PairId(13155),ResonanceId(26309)
PairId(13155),ResonanceId(26310)
SliceId(142),PairId(13156)
PairId(13156),ResonanceId(26311)
PairId(13156),ResonanceId(26312)
SliceId(142),PairId(13157)
PairId(13157),ResonanceId(26313)
PairId(13157),ResonanceId(26314)
SliceId(142),PairId(13158)
PairId(13158),ResonanceId(26315)
PairId(13158),ResonanceId(26316)
SliceId(142),PairId(13159)
PairId(13159),ResonanceId(26317)
PairId(13159),ResonanceId(26318)
SliceId(142),PairId(13160)
PairId(13160),ResonanceId(26319)
PairId(13160),ResonanceId(26320)
SliceId(142),PairId(13161)
PairId(13161),ResonanceId(26321)
PairId(13161),ResonanceId(26322)
SliceId(142),PairId(13162)
PairId(13162),ResonanceId(26323)
PairId(13162),ResonanceId(26324)
SliceId(142),PairId(13163)
PairId(13163),ResonanceId(26325)
PairId(13163),ResonanceId(26326)
SliceId(142),PairId(13164)
PairId(13164),ResonanceId(26327)
PairId(13164),ResonanceId(26328)
SliceId(142),PairId(13165)
PairId(13165),ResonanceId(26329)
PairId(13165),ResonanceId(26330)
SliceId(142),PairId(13166)
PairId(13166),ResonanceId(26331)
PairId(13166),ResonanceId(26332)
SliceId(142),PairId(13167)
PairId(13167),ResonanceId(26333)
PairId(13167),ResonanceId(26334)
SliceId(142),PairId(13168)
PairId(13168),ResonanceId(26335)
PairId(13168),ResonanceId(26336)
SliceId(142),PairId(13169)
PairId(13169),ResonanceId(26337)
PairId(13169),ResonanceId(26338)
SliceId(142),PairId(13170)
PairId(13170),ResonanceId(26339)
PairId(13170),ResonanceId(26340)
SliceId(142),PairId(13171)
PairId(13171),ResonanceId(26341)
PairId(13171),ResonanceId(26342)
SliceId(142),PairId(13172)
PairId(13172),ResonanceId(26343)
PairId(13172),ResonanceId(26344)
SliceId(142),PairId(13173)
PairId(13173),ResonanceId(26345)
PairId(13173),ResonanceId(26346)
SliceId(142),PairId(13174)
PairId(13174),ResonanceId(26347)
PairId(13174),ResonanceId(26348)
SliceId(142),PairId(13175)
PairId(13175),ResonanceId(26349)
PairId(13175),ResonanceId(26350)
SliceId(142),PairId(13176)
PairId(13176),ResonanceId(26351)
PairId(13176),ResonanceId(26352)
SliceId(142),PairId(13177)
PairId(13177),ResonanceId(26353)
PairId(13177),ResonanceId(26354)
SliceId(142),PairId(13178)
PairId(13178),ResonanceId(26355)
PairId(13178),ResonanceId(26356)
SliceId(142),PairId(13179)
PairId(13179),ResonanceId(26357)
PairId(13179),ResonanceId(26358)
SliceId(142),PairId(13180)
PairId(13180),ResonanceId(26359)
PairId(13180),ResonanceId(26360)
SliceId(142),PairId(13181)
PairId(13181),ResonanceId(26361)
PairId(13181),ResonanceId(26362)
SliceId(142),PairId(13182)
PairId(13182),ResonanceId(26363)
PairId(13182),ResonanceId(26364)
SliceId(142),PairId(13183)
PairId(13183),ResonanceId(26365)
PairId(13183),ResonanceId(26366)
SliceId(142),PairId(13184)
PairId(13184),ResonanceId(26367)
PairId(13184),ResonanceId(26368)
SliceId(142),PairId(13185)
PairId(13185),ResonanceId(26369)
PairId(13185),ResonanceId(26370)
SliceId(142),PairId(13186)
PairId(13186),ResonanceId(26371)
PairId(13186),ResonanceId(26372)
SliceId(142),PairId(13187)
PairId(13187),ResonanceId(26373)
PairId(13187),ResonanceId(26374)
SliceId(142),PairId(13188)
PairId(13188),ResonanceId(26375)
PairId(13188),ResonanceId(26376)
SliceId(142),PairId(13189)
PairId(13189),ResonanceId(26377)
PairId(13189),ResonanceId(26378)
SliceId(142),PairId(13190)
PairId(13190),ResonanceId(26379)
PairId(13190),ResonanceId(26380)
SliceId(142),PairId(13191)
PairId(13191),ResonanceId(26381)
PairId(13191),ResonanceId(26382)
SliceId(142),PairId(13192)
PairId(13192),ResonanceId(26383)
PairId(13192),ResonanceId(26384)
SliceId(142),PairId(13193)
PairId(13193),ResonanceId(26385)
PairId(13193),ResonanceId(26386)
SliceId(142),PairId(13194)
PairId(13194),ResonanceId(26387)
PairId(13194),ResonanceId(26388)
SliceId(142),PairId(13195)
PairId(13195),ResonanceId(26389)
PairId(13195),ResonanceId(26390)
SliceId(142),PairId(13196)
PairId(13196),ResonanceId(26391)
PairId(13196),ResonanceId(26392)
SliceId(142),PairId(13197)
PairId(13197),ResonanceId(26393)
PairId(13197),ResonanceId(26394)
SliceId(142),PairId(13198)
PairId(13198),ResonanceId(26395)
PairId(13198),ResonanceId(26396)
SliceId(142),PairId(13199)
PairId(13199),ResonanceId(26397)
PairId(13199),ResonanceId(26398)
SliceId(142),PairId(13200)
PairId(13200),ResonanceId(26399)
PairId(13200),ResonanceId(26400)
SliceId(142),PairId(13201)
PairId(13201),ResonanceId(26401)
PairId(13201),ResonanceId(26402)
SliceId(142),PairId(13202)
PairId(13202),ResonanceId(26403)
PairId(13202),ResonanceId(26404)
SliceId(142),PairId(13203)
PairId(13203),ResonanceId(26405)
PairId(13203),ResonanceId(26406)
SliceId(142),PairId(13204)
PairId(13204),ResonanceId(26407)
PairId(13204),ResonanceId(26408)
SliceId(142),PairId(13205)
PairId(13205),ResonanceId(26409)
PairId(13205),ResonanceId(26410)
SliceId(142),PairId(13206)
PairId(13206),ResonanceId(26411)
PairId(13206),ResonanceId(26412)
SliceId(142),PairId(13207)
PairId(13207),ResonanceId(26413)
PairId(13207),ResonanceId(26414)
SliceId(142),PairId(13208)
PairId(13208),ResonanceId(26415)
PairId(13208),ResonanceId(26416)
SliceId(142),PairId(13209)
PairId(13209),ResonanceId(26417)
PairId(13209),ResonanceId(26418)
SliceId(142),PairId(13210)
PairId(13210),ResonanceId(26419)
PairId(13210),ResonanceId(26420)
SliceId(142),PairId(13211)
PairId(13211),ResonanceId(26421)
PairId(13211),ResonanceId(26422)
SliceId(142),PairId(13212)
PairId(13212),ResonanceId(26423)
PairId(13212),ResonanceId(26424)
SliceId(142),PairId(13213)
PairId(13213),ResonanceId(26425)
PairId(13213),ResonanceId(26426)
SliceId(142),PairId(13214)
PairId(13214),ResonanceId(26427)
PairId(13214),ResonanceId(26428)
SliceId(142),PairId(13215)
PairId(13215),ResonanceId(26429)
PairId(13215),ResonanceId(26430)
SliceId(142),PairId(13216)
PairId(13216),ResonanceId(26431)
PairId(13216),ResonanceId(26432)
SliceId(142),PairId(13217)
PairId(13217),ResonanceId(26433)
PairId(13217),ResonanceId(26434)
SliceId(142),PairId(13218)
PairId(13218),ResonanceId(26435)
PairId(13218),ResonanceId(26436)
SliceId(142),PairId(13219)
PairId(13219),ResonanceId(26437)
PairId(13219),ResonanceId(26438)
SliceId(142),PairId(13220)
PairId(13220),ResonanceId(26439)
PairId(13220),ResonanceId(26440)
SliceId(142),PairId(13221)
PairId(13221),ResonanceId(26441)
PairId(13221),ResonanceId(26442)
SliceId(142),PairId(13222)
PairId(13222),ResonanceId(26443)
PairId(13222),ResonanceId(26444)
SliceId(142),PairId(13223)
PairId(13223),ResonanceId(26445)
PairId(13223),ResonanceId(26446)
SliceId(142),PairId(13224)
PairId(13224),ResonanceId(26447)
PairId(13224),ResonanceId(26448)
SliceId(142),PairId(13225)
PairId(13225),ResonanceId(26449)
PairId(13225),ResonanceId(26450)
SliceId(142),PairId(13226)
PairId(13226),ResonanceId(26451)
PairId(13226),ResonanceId(26452)
SliceId(142),PairId(13227)
PairId(13227),ResonanceId(26453)
PairId(13227),ResonanceId(26454)
SliceId(142),PairId(13228)
PairId(13228),ResonanceId(26455)
PairId(13228),ResonanceId(26456)
SliceId(142),PairId(13229)
PairId(13229),ResonanceId(26457)
PairId(13229),ResonanceId(26458)
SliceId(142),PairId(13230)
PairId(13230),ResonanceId(26459)
PairId(13230),ResonanceId(26460)
SliceId(142),PairId(13231)
PairId(13231),ResonanceId(26461)
PairId(13231),ResonanceId(26462)
SliceId(142),PairId(13232)
PairId(13232),ResonanceId(26463)
PairId(13232),ResonanceId(26464)
SliceId(142),PairId(13233)
PairId(13233),ResonanceId(26465)
PairId(13233),ResonanceId(26466)
SliceId(142),PairId(13234)
PairId(13234),ResonanceId(26467)
PairId(13234),ResonanceId(26468)
SliceId(142),PairId(13235)
PairId(13235),ResonanceId(26469)
PairId(13235),ResonanceId(26470)
SliceId(142),PairId(13236)
PairId(13236),ResonanceId(26471)
PairId(13236),ResonanceId(26472)
SliceId(142),PairId(13237)
PairId(13237),ResonanceId(26473)
PairId(13237),ResonanceId(26474)
SliceId(142),PairId(13238)
PairId(13238),ResonanceId(26475)
PairId(13238),ResonanceId(26476)
SliceId(142),PairId(13239)
PairId(13239),ResonanceId(26477)
PairId(13239),ResonanceId(26478)
SliceId(142),PairId(13240)
PairId(13240),ResonanceId(26479)
PairId(13240),ResonanceId(26480)
SliceId(142),PairId(13241)
PairId(13241),ResonanceId(26481)
PairId(13241),ResonanceId(26482)
SliceId(142),PairId(13242)
PairId(13242),ResonanceId(26483)
PairId(13242),ResonanceId(26484)
SliceId(142),PairId(13243)
PairId(13243),ResonanceId(26485)
PairId(13243),ResonanceId(26486)
SliceId(142),PairId(13244)
PairId(13244),ResonanceId(26487)
PairId(13244),ResonanceId(26488)
SliceId(142),PairId(13245)
PairId(13245),ResonanceId(26489)
PairId(13245),ResonanceId(26490)
SliceId(142),PairId(13246)
PairId(13246),ResonanceId(26491)
PairId(13246),ResonanceId(26492)
SliceId(142),PairId(13247)
PairId(13247),ResonanceId(26493)
PairId(13247),ResonanceId(26494)
SliceId(142),PairId(13248)
PairId(13248),ResonanceId(26495)
PairId(13248),ResonanceId(26496)
SliceId(142),PairId(13249)
PairId(13249),ResonanceId(26497)
PairId(13249),ResonanceId(26498)
SliceId(142),PairId(13250)
PairId(13250),ResonanceId(26499)
PairId(13250),ResonanceId(26500)
SliceId(142),PairId(13251)
PairId(13251),ResonanceId(26501)
PairId(13251),ResonanceId(26502)
SliceId(142),PairId(13252)
PairId(13252),ResonanceId(26503)
PairId(13252),ResonanceId(26504)
SliceId(142),PairId(13253)
PairId(13253),ResonanceId(26505)
PairId(13253),ResonanceId(26506)
SliceId(143),PairId(13253)
PairId(13253),ResonanceId(26505)
PairId(13253),ResonanceId(26506)
SliceId(143),PairId(13254)
PairId(13254),ResonanceId(26507)
PairId(13254),ResonanceId(26508)
SliceId(143),PairId(13255)
PairId(13255),ResonanceId(26509)
PairId(13255),ResonanceId(26510)
SliceId(143),PairId(13256)
PairId(13256),ResonanceId(26511)
PairId(13256),ResonanceId(26512)
SliceId(143),PairId(13257)
PairId(13257),ResonanceId(26513)
PairId(13257),ResonanceId(26514)
SliceId(143),PairId(13258)
PairId(13258),ResonanceId(26515)
PairId(13258),ResonanceId(26516)
SliceId(143),PairId(13259)
PairId(13259),ResonanceId(26517)
PairId(13259),ResonanceId(26518)
SliceId(143),PairId(13260)
PairId(13260),ResonanceId(26519)
PairId(13260),ResonanceId(26520)
SliceId(143),PairId(13261)
PairId(13261),ResonanceId(26521)
PairId(13261),ResonanceId(26522)
SliceId(143),PairId(13262)
PairId(13262),ResonanceId(26523)
PairId(13262),ResonanceId(26524)
SliceId(143),PairId(13263)
PairId(13263),ResonanceId(26525)
PairId(13263),ResonanceId(26526)
SliceId(143),PairId(13264)
PairId(13264),ResonanceId(26527)
PairId(13264),ResonanceId(26528)
SliceId(143),PairId(13265)
PairId(13265),ResonanceId(26529)
PairId(13265),ResonanceId(26530)
SliceId(143),PairId(13266)
PairId(13266),ResonanceId(26531)
PairId(13266),ResonanceId(26532)
SliceId(143),PairId(13267)
PairId(13267),ResonanceId(26533)
PairId(13267),ResonanceId(26534)
SliceId(143),PairId(13268)
PairId(13268),ResonanceId(26535)
PairId(13268),ResonanceId(26536)
