Column1,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,similarity,clusterSimilarity,clusters
111007,194250,250,44100,0.0656734966862947,-1.14302936031376,761.1133710305413,0.2933419187958056,0.004055969682437711,(0.027243994270299703-0.059755944835678455j),(4782.216349957022+1.8431216341576733j),(0.9941676617979662-0.10823239816011938j),736,4.404761904761905,3.079071174527367e-5,1,12
111165,194500,250,44100,0.0771694431526832,-3.017888821465672,750.9071625268052,0.5681014757458243,0.00565535894539716,(-0.07657974768997415-0.00952182756801992j),(4718.088850644336+3.5694868453932034j),(0.9943629206950532-0.10679080737547553j),737,4.4104308390022675,5.11999629774501e-6,1,12
111329,194750,250,44100,0.0794878733244081,1.6640073889497458,754.5348347480365,1.2199199264377354,0.00614215738115476,(-0.007398424939837216+0.07914281593452907j),(4740.88218744404+7.664982957729181j),(0.99439993647769-0.10731470092269171j),738,4.416099773242631,4.170106619120917e-5,1,12
111473,195000,250,44100,0.0813378972595367,-0.0677012590195148,752.6539840002253,1.320622017428349,0.006454759995840486,(0.08115156392828907-0.005502472407542709j),(4729.064453660395+8.297712856243665j),(0.9944429263018005-0.1070497578294422j),739,4.421768707482993,0.0035192430175572144,1,12
111629,195250,250,44100,0.0849226652054318,-1.7247000757684012,752.6931082333857,0.7368607689987998,0.006890282229442477,(-0.013018381153434129-0.08391889428333635j),(4729.310278467343+4.62983275721031j),(0.994359623360365-0.10704639748902338j),740,4.427437641723356,-0.005915677443553019,1,12
111796,195500,250,44100,0.0884766711000266,2.8938515363214057,752.7466600079036,0.6910552604683667,0.007466818341353037,(-0.08577537267295386+0.021695777740338408j),(4729.6467541901675+4.342028259024004j),(0.9943523172425899-0.10705328563455438j),741,4.433106575963719,0.006080298881656209,1,12
111955,195750,250,44100,0.0904002662659829,1.2215540423043787,752.5424593498915,0.5774036981019078,0.007763421416764912,(0.03093369934858731+0.08494300669020272j),(4728.363723616029+3.627934432225065j),(0.9943393303209016-0.10702262324825736j),742,4.438775510204081,-0.00022974864119968354,1,12
112113,196000,250,44100,0.0971430785011606,-0.4740503588111585,749.921164057938,0.9605507676008396,0.009088554511006838,(0.08643078366782701-0.04434520645174578j),(4711.893639551848+6.035318469789668j),(0.9944335147074481-0.10665708076331286j),743,4.444444444444445,0.0005255504114967806,1,12
112188,196250,250,44100,0.1000954215808404,-2.076143909718376,753.8769860860599,-0.428696790619628,0.009183901018440997,(-0.0484573553743117-0.0875841203162642j),(4736.748802396761-2.69358137605629j),(0.9941764428303965-0.10719631568544961j),744,4.450113378684807,0.00010519179950881578,1,12
112440,196500,250,44100,0.1000412440577088,2.4979550727485704,751.7541248164611,1.1741812827782403,0.009713205818461157,(-0.08002480280082751+0.06003566814238624j),(4723.410471658437+7.377598583917519j),(0.9944358943917857-0.10692003037221738j),745,4.45578231292517,0.0008596487165582603,1,12
112515,196750,250,44100,0.1037711822773748,0.8694109706437593,754.8494673543959,-0.5152323030393163,0.009840712069685667,(0.06696112061044063+0.07927588913306605j),(4742.859082413477-3.2373000362409323j),(0.9941493235284912-0.10733273953765875j),746,4.461451247165533,0.0003657636916468721,1,12
112764,197000,250,44100,0.1016930445321579,-0.8904223105983572,752.408338795593,0.7431419320371655,0.009882570208257205,(0.06397344737823857-0.07904981553908395j),(4727.52101931987+4.6692984685249685j),(0.9943648555814933-0.10700614923811386j),747,4.467120181405896,-0.0009492592227748366,1,12
112927,197250,250,44100,0.1051175631980205,-2.556039265863542,755.0793341568818,0.5180349039826094,0.010474749115738459,(-0.08760564759694539-0.05809434225300831j),(4744.303378129465+3.2549092973097196j),(0.9942921723735522-0.10738110535108739j),748,4.4727891156462585,-0.0005625878665664127,1,12
113087,197500,250,44100,0.10831070121727,1.99532961267456,754.1017297478635,1.358630704814786,0.011461248035654535,(-0.044612695005220665+0.09869607612538554j),(4738.160908470487+8.53652848237531j),(0.9944262092417798-0.10725545893730776j),749,4.478458049886621,0.0005682124332606741,1,12
113154,197750,250,44100,0.1142572821692055,0.242354374016014,752.4802223796293,-0.2815970251943568,0.01202882908033059,(0.11091818649468904+0.027420474711843425j),(4727.972677198914-1.769326291246663j),(0.9942185925374218-0.10700070989024728j),750,4.484126984126984,0.0002261654007873369,1,12
113408,198000,250,44100,0.1114194667594894,-1.4242447751162843,753.493149464909,0.4554267508260686,0.011742078949717013,(0.016270308937024358-0.11022510884577419j),(4734.337085778388+2.861530669286893j),(0.9943075449510818-0.10715544366933598j),751,4.489795918367347,0.011640744503538912,1,12
113751,198500,250,44100,0.1174542472059764,1.432001114420705,754.3671141693052,0.0877406973499551,0.01287884534252804,(0.016249796707651108+0.11632473637916677j),(4739.8283679680435+0.5512910604309289j),(0.9942421082531169-0.10727363306562089j),753,4.501133786848072,-0.0003933440050176608,1,12
113836,198750,250,44100,0.1193669534767696,-0.2824973195310927,755.0535798502239,-0.1055046571050756,0.013210846097568016,(0.11463552124600307-0.033274116832494136j),(4744.141559048275-0.6629053113616317j),(0.9942042380221773-0.1073679180095702j),754,4.506802721088436,-0.0001869675875600082,1,12
114081,199000,250,44100,0.1168757374950772,-2.034005554368015,752.9817254564434,0.2988603462034966,0.012848382939601909,(-0.05222258676281739-0.10455974104223004j),(4731.123713962658+1.8777949361644142j),(0.9942931703761656-0.10708060392841737j),755,4.512471655328798,-0.0007073746832199892,1,12
114159,199250,250,44100,0.1187780909768915,2.557985313388444,754.8774778105524,-0.3223402129825711,0.012980839393759295,(-0.09911797735128756+0.06545121436539102j),(4743.035077300046-2.0253232901252294j),(0.9941762172141475-0.10733965691952342j),756,4.518140589569161,-0.0008276775910615486,1,12
114410,199500,250,44100,0.1162760518176108,0.7988934203702059,751.8328343591047,0.2440703702561757,0.0126920975910176,(0.08110255710268297+0.08332163859225142j),(4723.90501830031+1.533539364311485j),(0.9943029231922756-0.1069170127730994j),757,4.523809523809524,0.00016877145650922757,1,12
114587,199750,250,44100,0.1175892270623566,-0.8615239164375565,754.364450159395,1.1111962813239782,0.013389237736827951,(0.07658372608258657-0.089230931971093j),(4739.811629500118+6.981852148207414j),(0.9943871376552954-0.10728889917516295j),758,4.529478458049887,-0.004101801621114318,1,12
114665,200000,250,44100,0.1207637437649006,-2.5968413426919965,753.070185513698,-0.1630538273138588,0.013494297943947235,(-0.1032839392938017-0.06258042579008927j),(4731.679524894673-1.0244974120578354j),(0.9942263869149195-0.1070860876762314j),759,4.535147392290249,0.00011245741930053876,1,12
114914,200250,250,44100,0.1203750615168638,1.987620882679371,753.3681054315014,0.3169524840557013,0.013638058865589477,(-0.048734919713835215+0.1100684470485288j),(4733.5514109449305+1.9914711908928548j),(0.9942898370722978-0.10713561558675007j),760,4.540816326530612,0.01132865628234679,1,12
115001,200500,250,44100,0.1237452289974786,0.2875493758967614,753.4811293861227,-0.1348973087959785,0.01418296823132465,(0.11866446754204932+0.035094527245716614j),(4734.261561395967-0.8475847886049601j),(0.9942241038106687-0.10714472885406953j),761,4.546485260770975,0.030819350899494252,1,12
115356,201000,250,44100,0.1218498716399671,-3.13049553686448,753.0355782090626,-0.0188172683454596,0.013808521791393457,(-0.12184236905483731-0.0013521544960850146j),(4731.462080786666-0.11823238398944767j),(0.9942473467119051-0.10708338600283922j),763,4.557823129251701,8.890687117486801e-5,1,12
115499,201250,250,44100,0.121591452932418,1.46892853999376,753.4801329074351,-0.5082723533556006,0.013514054653714785,(0.012364841198206362+0.12096111825028559j),(4734.255300335718-3.1935693826495006j),(0.9941712307587636-0.10713888808845769j),764,4.563492063492063,-0.0005150304069199321,1,12
115683,201500,250,44100,0.1193587974778643,-0.2267137248047191,752.6429090528496,-1.5468338794378085,0.012556917820647853,(0.11630444558927137-0.026829060205941696j),(4728.994867713766-9.719043903931238j),(0.9940369051931468-0.10700446380408309j),765,4.569160997732427,0.0014328544726696154,1,12
115834,201750,250,44100,0.1134581486464241,-1.8828919527874304,751.8713548672193,-2.0508462060663266,0.011149274180618804,(-0.0348377443495628-0.10797723400286093j),(4724.147049790921-12.885846749240942j),(0.993977282294806-0.10688751499983053j),766,4.574829931972789,-0.000576998344144411,1,12
115997,202000,250,44100,0.1069310018575834,2.7332102106581573,751.3129592349007,-1.71895079722923,0.010018004287639456,(-0.09813746633912027+0.04246500746266918j),(4720.6385465583435-10.800486392915333j),(0.9940327866944304-0.10681348669874716j),767,4.580498866213152,0.0006291750634420488,1,12
116175,202250,250,44100,0.1004697985497459,1.1082379124466208,750.1007682350113,-1.0339795943848156,0.009057855506111236,(0.04483355500424275+0.08991180548909063j),(4713.022125878343-6.4966853953621815j),(0.9941482354485485-0.10665221561999981j),768,4.586167800453515,-0.00021798022009710024,1,12
116348,202500,250,44100,0.0962074511448337,-0.4854326876126021,750.3935479569514,-1.6194574616141322,0.00813755211647231,(0.08509290676326414-0.044889540812576956j),(4714.861715125477-10.175351328416264j),(0.9940608611909091-0.10668478582986397j),769,4.591836734693878,0.0006636656164380095,1,12
116511,202750,250,44100,0.0915585362999774,-2.0868473571640265,748.2384632382939,-0.8011319121663351,0.007584034712608307,(-0.0451794938980234-0.07963528677987392j),(4701.320918485481-5.0336602596362034j),(0.9942094813836122-0.10639196055020694j),770,4.59750566893424,0.0046153629997363705,1,12
116668,203000,250,44100,0.0907088291256094,2.662787063866043,748.6979427338282,-0.3368464478794211,0.007566701363645594,(-0.08050824428098445+0.041791318286605185j),(4704.207913300773-2.116468652091613j),(0.9942682824758986-0.10646408829249823j),771,4.603174603174603,-7.153400496364165e-5,1,12
116922,203250,250,44100,0.0903721106913646,1.133495798685353,747.7861862353153,0.585605467792106,0.007760859760954916,(0.03827218802402395+0.08186793031869087j),(4698.479178265591+3.6794676710353884j),(0.9944127883504109-0.10634890488739127j),772,4.608843537414966,7.522354963853474e-5,1,12
117012,203500,250,44100,0.0910987288678355,-0.3773671025967526,748.4735556892798,-1.883900046249505,0.007229557589834844,(0.08468884112481807-0.03356752284978362j),(4702.798047919345-11.836893090789832j),(0.9940525545823853-0.10640884475582678j),773,4.6145124716553285,-2.2561190148717074e-5,1,12
117147,203750,250,44100,0.0827519591941653,-1.9326896554353408,754.2564084306847,-4.345989662366844,0.00548424516314218,(-0.02929796382335467-0.07739196383526009j),(4739.132783297723-27.306658391737727j),(0.9936159351317941-0.10719021757405661j),774,4.620181405895692,-0.00021608604661050128,1,12
117321,204000,250,44100,0.0787289144939298,2.630818475325662,750.9955835123671,-4.958209941480515,0.004863157347071358,(-0.06868045262181376+0.038486847169589194j),(4718.644416081665-31.153351854222127j),(0.9935789569716694-0.1067192739955891j),775,4.625850340136054,1.7429414153656233e-6,1,12
117579,204250,250,44100,0.0666628321990954,0.9600185512908022,747.5825231096692,2.3242077317160312,0.00449634922130065,(0.03823145350866915+0.05461033930877215j),(4697.199525106917+14.60342787075136j),(0.994662229987931-0.10634638956798893j),776,4.6315192743764175,-0.028763004326223963,1,12
117833,204750,250,44100,0.0688502234490738,-2.194830719300389,755.073600140267,-0.0047765641754988,0.004410867823482529,(-0.04023014452266252-0.055873864558244786j),(4744.26735024052-0.030012037846294595j),(0.9942182000035664-0.1073722948084976j),778,4.642857142857143,-5.584968520852286e-7,1,12
118007,205000,250,44100,0.0658374806929728,2.4224015284451426,751.3821630018919,-1.4144078959013098,0.0038381761777440296,(-0.049532094038651955+0.043372174537872996j),(4721.073366650304-8.886986909885904j),(0.9940748654629881-0.10682792288784557j),779,4.648526077097506,7.026666218917891e-7,1,12
118249,205250,250,44100,0.0507313692293168,0.7555279948054608,887.8552894108129,4.6506352340254615,0.0028377746526299817,(0.036927851333996044+0.03478513503977761j),(5578.559309327699+29.220802971480477j),(0.9926673251504307-0.12624447131173544j),780,4.654195011337868,-2.575096462063782e-10,1,13
118328,205500,250,44100,0.0038891390849976,1.286739634189487,446.05001484241393,-3.304305901481833,1.2548326765682676e-5,(0.0010899392806647452+0.0037332874503472457j),(2802.6148995250915-20.761566290617452j),(0.9975115691307291-0.06347869685047423j),781,4.659863945578231,-5.990595917933447e-6,1,-1
118488,205750,250,44100,0.059329950196389,0.5432329612386502,884.4902110700481,-2.7422371492574054,0.0029769731417240253,(0.05078893042025942+0.030668021407845216j),(5557.415898539497-17.229984165016162j),(0.9916826425977507-0.12563612701094806j),782,4.665532879818594,-8.369978188165647e-5,1,13
118721,206000,250,44100,0.0542103770522685,0.4854739767816875,883.2261491442007,1.986228478670648,0.0029370836134327695,(0.04794657820121075+0.025296059356040228j),(5549.473563219648+12.479841593885077j),(0.9923735825553585-0.12554207284135752j),783,4.671201814058957,1.6612405426736877e-5,1,13
118805,206250,250,44100,0.0569412438776751,0.4494750519909899,880.595867428927,-6.71540088600628,0.0024005369991205753,(0.05128557262736629+0.024740559707088664j),(5532.947015792497-42.19410817877543j),(0.9911909470204002-0.12501508407493264j),784,4.6768707482993195,-0.0008033994548652451,1,13
119022,206500,250,44100,0.0436838431507855,0.4968276382782443,884.9030556581408,0.2375403117629469,0.0017909919276115941,(0.03840242521636566+0.02082142862350897j),(5560.00987758955+1.4925097967318066j),(0.9920963524053995-0.1257478324023104j),785,4.682539682539683,8.765847628532062e-7,1,13
119110,206750,250,44100,0.0391387460712218,0.4747689979968232,883.1122788789613,-7.216712311168314,0.0011157920134324372,(0.034809935941686576+0.017891612665248045j),(5548.758095242171-45.34394075967478j),(0.9910752720670764-0.12536149138396063j),786,4.688208616780045,-8.0795855029444e-6,1,13
119260,207000,250,44100,0.0304566737103511,0.4625776154324115,880.5761798285631,-13.877426591036862,0.0005493918356819705,(0.02725583551274267+0.013591482774190177j),(5532.823314951157-87.1944428582661j),(0.9901803863336612-0.12488480431444209j),787,4.6938775510204085,-7.816682255029535e-6,1,13
119422,207250,250,44100,0.011278587755111,-0.6349159542602419,294.0558003913648,-0.0224369307348999,0.00011829073445593174,(0.009080634028961003-0.006689441485043225j),(1847.6070845099566-0.14097539353172955j),(0.9991193032363959-0.04188346307283263j),788,4.699546485260771,3.6662409482818784e-11,1,14
119568,207500,250,44100,0.0116153759698909,0.4275401783357646,882.5644653062907,-22.65200004381882,6.251525714042074e-5,(0.010569857702318393+0.004816125732854229j),(5545.316081051294-142.32671385355374j),(0.9889078978728355-0.12500892075977257j),789,4.705215419501134,0.00044764200500643444,1,13
119707,207750,250,44100,0.0566061620529562,2.7442142463843453,754.0794216861051,-0.9463756359305404,0.002884134778262274,(-0.05219533767888321+0.021906718306330158j),(4738.020742784615-5.946253490751509j),(0.9941000263623081-0.1072170815886465j),790,4.710884353741497,0.0003098287520624233,1,12
119948,208000,250,44100,0.0548573365558644,1.0748386125527831,755.8095585577183,0.6085638707417198,0.0028619804549211546,(0.026105190700823802+0.04824776049183018j),(4748.891513355745+3.8237195711247107j),(0.994293819642265-0.10748593664394027j),791,4.716553287981859,-7.635574543313125e-6,1,12
120094,208250,250,44100,0.0510685523286489,-0.7050576919704135,750.6498451004743,3.401293557313928,0.002745114295070971,(0.03889249005384228-0.03309639337383658j),(4716.4720775719325+21.370957704719455j),(0.9947683037425981-0.1067974537642025j),792,4.722222222222222,7.104330571979562e-5,1,12
120174,208500,250,44100,0.0573880948578374,-2.3058295875277937,756.2271447026923,-2.1767355651990945,0.0028400636407017303,(-0.03848513526126565-0.042570973624457276j),(4751.515284486327-13.676832920874203j),(0.9938929302274735-0.10750242339857326j),793,4.727891156462585,1.0265366979119682e-5,1,12
120383,208750,250,44100,0.0512525155326829,2.2326505923245024,755.9163294231736,2.4142197020689817,0.002666544707976631,(-0.03149880443617908+0.04043075150821775j),(4749.562374488808+15.168989760343303j),(0.9945480112844128-0.10752872163307417j),794,4.733560090702948,-0.0001667611083075134,1,12
120462,209000,250,44100,0.0522321174587033,0.4919952588731965,751.6920966060613,-0.622984603018266,0.0024837012527931007,(0.046036974777453755+0.02467369140521688j),(4723.020736918223-3.914327704283476j),(0.9941822435697838-0.10688387060535216j),795,4.73922902494331,-7.954564575335886e-16,1,12
120707,209250,250,44100,0.0002422838623588,1.653383117191887,390.2477846937818,62.95092179444289,1.0579968685348142e-6,(-1.998670831466321e-05+0.00024145807389745156j),(2451.9991469473525+395.5323068922548j),(1.007450074849389-0.056072912737980526j),796,4.744897959183674,-0.007560970825741494,1,-1
121025,209750,250,44100,0.0519912021313983,1.5854559673888664,755.025463747098,2.006927640639367,0.0027035703665159554,(-0.0007621450384724601+0.05198561564517873j),(4743.96490036222+12.609898264237865j),(0.9945039395274627-0.10739625361135997j),797,4.7562358276643995,-1.343223357546996e-11,1,12
121100,210000,250,44100,0.0024371743503602,1.744349691066137,446.2907239370866,-21.249041443400674,2.8567383484641714e-6,(-0.00042085959053449196+0.002400561604939368j),(2804.1273193720435-133.51166498882523j),(0.9949623250836737-0.06335073119733435j),798,4.761904761904762,-9.583724760820369e-6,1,-1
121507,210500,250,44100,0.0199539860375698,-2.0886709168711453,886.6572201979579,2.404613773103374,0.00040404112913299206,(-0.009877912407850227-0.017337485551554836j),(5571.0316184525045+15.108633928604789j),(0.9923712466881605-0.12603468715613764j),799,4.773242630385488,-6.400685016536227e-7,1,13
121663,210750,250,44100,0.0209490212494123,-2.10898431819032,901.2318012851534,5.527018281823059,0.0005001176069273869,(-0.010738069694212801-0.01798764438581547j),(5662.606412197869+34.727280060863606j),(0.992548847331659-0.12815209657096122j),800,4.77891156462585,-1.3180091737493878e-8,1,13
121737,211000,250,44100,0.0093585673886725,-0.9480744801218196,296.48387281791787,-4.307370280967678,7.023335475009104e-5,(0.005458368125772175-0.007601907719242506j),(1862.8631135052428-27.06400566195812j),(0.9984949873598271-0.0422033246133718j),801,4.784580498866213,-5.856370310098276e-7,1,14
121899,211250,250,44100,0.040135883372083,-2.8624306964431345,890.0831453494649,-10.77867942301872,0.0010480929823054586,(-0.03858209082526369-0.01105944852189989j),(5592.557341027949-67.72444018151016j),(0.9904475026911713-0.12628164222651717j),802,4.790249433106576,3.241102533123378e-9,1,13
122160,211500,250,44100,0.0073181853893096,-3.059116329673024,295.8260562471325,8.029522311042802,6.717553235897235e-5,(-0.007293309088274913-0.0006028929715887785j),(1858.7299300928646+50.450976608414805j),(1.0002555526707015-0.04218382427865182j),803,4.795918367346939,2.283606796301273e-6,1,14
122238,211750,250,44100,0.0105703834643221,-0.9990599873275656,295.46636197371686,-5.272211184782914,8.67536445968205e-5,(0.005719561138616882-0.008889298451758666j),(1856.4699043190628-33.126279852575884j),(0.9983638440623912-0.04205279037459886j),804,4.801587301587301,3.2992200150626334e-6,1,14
122470,212000,250,44100,0.0372602656490953,2.929926888779196,893.4618466050678,0.7137828968537453,0.0013253269623407621,(-0.03642870269582947+0.007827963728839323j),(5613.786347114503+4.484830210027535j),(0.9920095838813761-0.12696613656290742j),805,4.807256235827665,-0.0001046326431072723,1,13
122632,212250,250,44100,0.0365719559487226,2.5895740710520725,888.0157161940118,0.1692459527691595,0.0012522572284062617,(-0.031139839164346286+0.019178591677543867j),(5579.567300534773+1.0634036837387937j),(0.9920308355254337-0.12618656606025572j),806,4.812925170068027,-1.1870497519107391e-6,1,13
122706,212500,250,44100,0.0399543421505614,2.308895150189073,891.8364975949704,-5.373630182914661,0.001235294584407847,(-0.026884587010557116+0.029556191195008828j),(5603.573978095221-33.76351421150615j),(0.991178927509544-0.12662653850513286j),807,4.81859410430839,2.4254164319416088e-5,1,13
122949,212750,250,44100,0.0328610514650745,1.933320736936866,894.4924662924632,3.373339234866436,0.0011354504211612403,(-0.011653701849074612+0.030725232897459945j),(5620.261921591636+21.19531551664522j),(0.9923668886564712-0.1271599749736258j),808,4.824263038548753,4.639070284945259e-9,1,13
123025,213000,250,44100,0.0099750323739956,-3.082961167476824,294.0331911046176,-2.329212747390501,8.53545932970982e-5,(-0.009957891944249803-0.0005845159440988424j),(1847.4650261716604-14.634875311699396j),(0.9987911216478996-0.04186648253829436j),809,4.829931972789115,-3.3242933670810003e-6,1,14
123206,213250,250,44100,0.0096169415728502,-1.0040083590398114,296.5183397544751,-2.288168406774957,7.944877568812287e-5,(0.005163576898075051-0.008113139887446847j),(1863.0796756546026-14.376986113800932j),(0.9987820759085033-0.04222037245568928j),810,4.8356009070294785,-2.146281575744626e-6,1,14
123429,213500,250,44100,0.0523793127890843,0.7225771436551334,885.1721512285575,4.124313371241616,0.0029662772172586076,(0.03928992708406169+0.03463948668767842j),(5561.7006549238195+25.91382517638963j),(0.9926410745388861-0.1258555448067292j),811,4.841269841269841,-3.9615221302558675e-5,1,13
123588,213750,250,44100,0.0613381552989997,0.5750288205067388,890.5112131459219,1.7707443423292175,0.0037309423485968832,(0.051473546360867234+0.0333593063554963j),(5595.2469703171255+11.12591483449432j),(0.9922122794999844-0.12656814909816202j),812,4.846938775510204,0.00017126988960480295,1,13
123742,214000,250,44100,0.0656985414534475,0.3041143553742092,890.191368652785,3.192206430151302,0.004508342005925003,(0.06268380170115367+0.019673315770373193j),(5593.237328097265+20.057224539410857j),(0.9924190145420062-0.12654856026502256j),813,4.852607709750567,0.0006538483162208441,1,13
123837,214250,250,44100,0.0740325078925424,0.0259114508648413,888.5323818699651,-0.7474664688401484,0.00496783036970057,(0.07400765644850224+0.00191807504019763j),(5582.813606718646-4.696470334625829j),(0.9918919850776229-0.1262431018630976j),814,4.85827664399093,-0.000299694632806437,1,13
124063,214500,250,44100,0.0716909865564626,-0.1978535596531065,891.4437442724765,0.519625920644067,0.0048724438051165235,(0.07029234929868754-0.0140919545667096j),(5601.10623618998+3.2649059498204673j),(0.9920186072821345-0.12667739366481004j),815,4.863945578231292,-4.3816683533747475e-5,1,13
124217,214750,250,44100,0.0729832559528566,-0.529142587287219,888.0743493391826,2.55605916454296,0.00543519370798193,(0.06300208075922692-0.036841463997621386j),(5579.935703451023+16.060193386938053j),(0.9923671915997346-0.12623777482124002j),816,4.869614512471656,-0.0003479642065004694,1,13
124302,215000,250,44100,0.0807902676426267,-0.7123398045397807,889.3545079547224,-1.842119238420826,0.005694224904196853,(0.061144872954741226-0.05280503628552688j),(5587.9791772550425-11.574376532918583j),(0.991722508341966-0.1263395787400278j),817,4.875283446712018,0.0007552455089026396,1,13
124535,215250,250,44100,0.0777857981025582,-0.9362656072106942,890.8645920025958,0.6876790682650562,0.0057706696896320684,(0.04611139347581921-0.06264479051102434j),(5597.467315157247+4.3208150177779485j),(0.9920528096656684-0.1265985677824086j),818,4.880952380952381,4.2523242186474e-11,1,13
124708,215500,250,44100,0.0070642015417014,-1.0243577608283376,295.9875220498816,7.25075001327551,6.073574011614191e-5,(0.0036708961588710143-0.006035516946589011j),(1859.7444496523096+45.55780594944487j),(1.0001436036267948-0.0422021522727616j),819,4.886621315192744,0.0004319127602964678,1,14
124785,215750,250,44100,0.0742667985373104,-1.5529860032093183,890.5999355374881,-0.2183790717757907,0.005093497449869655,(0.0013226457854716-0.0742550198512372j),(5595.804429544232-1.3721161751771644j),(0.9919295247857927-0.1265448232974544j),820,4.892290249433106,-1.7348852309796433e-5,1,13
124949,216000,250,44100,0.0740155558144363,-1.8635404229984025,891.1738251392725,-2.424029732460237,0.004684085115711428,(-0.021359457841132412-0.07086660753311692j),(5599.410284258107-15.230627999160623j),(0.9916075108997922-0.1265861422060965j),821,4.8979591836734695,0.0002631198628060851,1,13
125104,216250,250,44100,0.0680735914519118,-2.217621189564025,892.0588605807272,-1.2399583814528417,0.00412839359161798,(-0.04102493682462667-0.054322816676762975j),(5604.971125940188-7.790888283858676j),(0.9917588381588152-0.1267325573012575j),822,4.903628117913832,-5.919024548006339e-10,1,13
125289,216500,250,44100,0.0079775557992115,1.27727624497296,296.55166983669403,-2.4546771154059317,5.435756597142944e-5,(0.002308094711293799+0.007636366631666586j),(1863.2890947374876-15.423191185388516j),(0.9987581811121955-0.04222411368923717j),823,4.909297052154195,9.416876793903989e-6,1,14
125512,216750,250,44100,0.0650084068313371,-3.0702236949185138,894.9043966351422,0.5377237703132093,0.004009012092355776,(-0.06484291601485052-0.004635644662793608j),(5622.850156268339+3.3786180929531673j),(0.9919585849882913-0.12716683025837447j),824,4.914965986394558,-5.887937671033816e-5,1,13
125666,217000,250,44100,0.0664274764428439,2.7450073124759284,894.2374387476775,2.264317921388448,0.004454921538813732,(-0.0612717312737288+0.025659005695555542j),(5618.659536269312+14.227129094451318j),(0.9922147173867754-0.12710383186681903j),825,4.920634920634921,-0.00032522232694154595,1,13
125841,217250,250,44100,0.0728247274224444,2.3177774264069653,892.8651059377265,3.145910410732652,0.0055299718026346695,(-0.04947906870428602+0.05343465808171585j),(5610.036914921268+19.766338070418698j),(0.9923641890244158-0.12692576894872692j),826,4.926303854875283,-2.4111295282027552e-5,1,13
126014,217500,250,44100,0.0792456208999013,1.8343913902909488,889.2284626893517,9.060585785481248,0.008200661806721184,(-0.02064769348866905+0.07650843865488864j),(5587.187211495625+56.92933948177599j),(0.9932664919017455-0.1265181461768241j),827,4.931972789115647,0.0001010581788277792,1,13
126129,217750,250,44100,0.1120920945288974,1.4882966419401185,892.7038858318928,-2.397040184683306,0.010753073858754002,(0.009237075919123554+0.11171085034292604j),(5609.023939121072-15.06104766912119j),(0.9915837049637011-0.1268027939717648j),828,4.937641723356009,2.3982382659449776e-5,1,13
126280,218000,250,44100,0.1104324858518452,1.1372393595250956,875.2834426770697,-7.386205297963859,0.008834418765418912,(0.04639283306699632+0.10021496380998109j),(5499.56806664613-46.40889660397854j),(0.9911905500312501-0.12425294772174077j),829,4.9433106575963714,0.0003609489495729353,1,13
126424,218250,250,44100,0.0901638573893732,1.244754462464778,878.2666694337544,-0.9735433516568964,0.0073103691430285635,(0.028879117083800174+0.08541380319240789j),(5518.312233171716-6.116953283032982j),(0.99204361453168-0.12478819052699824j),830,4.948979591836735,2.6590612369118463e-6,1,13
126697,218500,250,44100,0.0750178979951191,1.4302170818607474,884.9446746903702,6.675831308778696,0.0066997374001839674,(0.010511257967574444+0.07427784646545164j),(5560.2713776813525+41.94548519252777j),(0.9930060745841306-0.12586912217687748j),831,4.954648526077097,2.0647598072420697e-5,1,13
126796,218750,250,44100,0.0878301986924261,1.2949545878229285,884.9104459125373,-10.74376973070164,0.005024483492210614,(0.023921165161826106+0.08450989089835396j),(5560.05631192739-67.50509611566532j),(0.990545228102909-0.12555228772516003j),832,4.9603174603174605,-0.00015522274333054504,1,13
127034,219000,250,44100,0.0599027153971945,1.4173251550920687,876.8974244203708,1.5524762342526317,0.003530373314428089,(0.00915729332779815+0.05919864264377988j),(5509.709013021696+9.754495864801628j),(0.9924250462177331-0.12463950525164678j),833,4.965986394557823,1.7912303512227868e-6,1,13
127205,219250,250,44100,0.0641102566516547,-0.6887574739497526,1007.4083552399331,3.514684038296875,0.0043443753915493955,(0.0494954474833156-0.040747094207653566j),(6329.733375973501+22.08341110880554j),(0.9902127771904359-0.14311070126196795j),834,4.971655328798186,-0.00023217972879463494,1,15
127721,220000,250,44100,0.0901355182013878,-1.5923361185039522,1010.5368079794806,1.9748782222573549,0.008116417352000431,(-0.0019413501605328107-0.0901146092539213j),(6349.3900242608315+12.408525829556352j),(0.9899316900994645-0.14352056383332668j),835,4.988662131519274,0.00011806208276126419,1,15
127792,220250,250,44100,0.1110718635859916,0.1979571921531873,996.8784701553848,-0.0794776429152064,0.011449093266289647,(0.10890267184066307+0.021844151309446384j),(6263.572156723977-0.49937275821409066j),(0.989919316251185-0.14155246475640174j),836,4.994331065759638,6.179007587163089e-13,1,15
127982,220500,250,44100,0.0033881347599113,-2.264181208795208,514.5380075486984,-7.258397911459538,8.350331013167927e-6,(-0.0021655063670624076-0.0026057703900251904j),(3232.9376490154405-45.605859110945566j),(0.9962832448917871-0.07316789228642777j),837,5.0,-0.00017177059663239466,1,-1
