Column1,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,dynamicResonance
109605,180500,250,44100,0.0932431792185183,1.7739407448203186,413.5853964193979,11.454685812831135,0.011499293072496575,(-0.018811819106696253+0.09132582292360508j),(2598.6336860464057+71.97191359753906j),(0.9998948832117285-0.05898802966578911j),615,4.09297052154195,-1
109756,180750,250,44100,0.1439047483913225,-0.4351504981868263,418.95688958975256,3.8311094178076814,0.020393558053390638,(0.13049377712763302-0.06066259754192437j),(2632.3837730119935+24.071570404166568j),(0.9987640239135653-0.05968837268905086j),616,4.098639455782313,-1
109906,181000,250,44100,0.1659313189862335,-2.804888483567684,419.3955959549178,2.015042776865688,0.025365574798304903,(-0.15661405307131615-0.054820078448376566j),(2635.1402463997656+12.660887168940842j),(0.998501899684856-0.05973534212331529j),617,4.104308390022676,-1
109982,181250,250,44100,0.1774163716078552,1.0901175446052558,418.8643334217189,-0.7397097697849792,0.026279050007669596,(0.0820339851291454+0.15731177387064116j),(2631.8022254569155-4.647733557090175j),(0.9981145956932569-0.059636352250495545j),618,4.109977324263038,-1
110133,181500,250,44100,0.1711261091675308,-1.24422461548946,417.83359670182136,-3.094067405627416,0.02253248990239647,(0.05489688348709853-0.1620816998375252j),(2625.325915642885-19.44059886246144j),(0.9977885893621967-0.05946982154047561j),619,4.115646258503402,-1
110453,182000,250,44100,0.1320237767508519,0.5765477531901326,414.5301125356899,-1.8919779421307443,0.013978215253454232,(0.11068207720361704+0.07197051766835733j),(2604.5695124677472-11.887648007503763j),(0.9979873787011206-0.059010294822133484j),620,4.126984126984127,-1
110679,182250,250,44100,0.1233301605473421,-1.5888329039681754,413.8131394838066,1.097512252038826,0.013555881288451171,(-0.002224333351271611-0.12331010032343498j),(2600.0646379225104+6.89587285645993j),(0.9984185675220066-0.05893344494390142j),621,4.13265306122449,-1
110847,182500,250,44100,0.1298787033430372,2.509472233945312,415.8283354083116,0.7898063116526064,0.014868625594952629,(-0.10478308033227018+0.07673971369603669j),(2612.7264873464483+4.962499412893358j),(0.9983578359556999-0.05921750903000375j),622,4.138321995464852,-1
110913,182750,250,44100,0.1346648085259409,0.2443725437274887,416.1555617463909,-0.0935987959906108,0.015489445052372814,(0.13066382649957303+0.03258182161601494j),(2614.7825110659905-0.5880985797379055j),(0.9982294250849196-0.05925659552234984j),623,4.1439909297052155,-1
111165,183000,250,44100,0.1346009629988402,-2.0043174993000643,417.60700919901495,0.1934536651251558,0.01563325010436019,(-0.05654166994630537-0.12214932991997231j),(2623.902224374461+1.215505226334419j),(0.998257975665797-0.05946545629698565j),624,4.149659863945578,-1
111416,183500,250,44100,0.134757565832837,-0.3385547296446933,415.5031060802444,-0.0029690213002796,0.01556071286618902,(0.12710814151502858-0.04475624995223415j),(2610.6830112108723-0.018654911010620133j),(0.9982478190629029-0.059164564638011494j),625,4.160997732426304,-1
111638,183750,250,44100,0.1351133481050969,-2.567053167477628,416.2915991047149,0.5297684531693362,0.01594239161521561,(-0.11341990791607409-0.07342711573035104j),(2615.637258997039+3.3286333611608296j),(0.9983169377489132-0.05928120804696146j),626,4.166666666666667,-1
112132,184500,250,44100,0.1345436849737396,-3.113347641377408,415.46128394526295,0.0289997804205974,0.01552896238002877,(-0.13449002036300756-0.0037996827592176596j),(2610.4202349868424+0.18221099425013207j),(0.9982527183993808-0.05915888588828923j),627,4.183673469387755,-1
112291,184750,250,44100,0.1342562443724695,0.9333604025891162,414.9564945060731,0.1968353340031416,0.015555148218824295,(0.0799008378549224+0.1078915903260382j),(2607.2485493993054+1.2367528785423263j),(0.9982808416625054-0.05908850403008318j),628,4.1893424036281175,-1
112455,185000,250,44100,0.1344114968713334,-1.2904754170091772,414.9422406376385,0.7170977807077105,0.01588318058511038,(0.037186828610278014-0.1291649730735941j),(2607.1589897025865+4.505658239553775j),(0.9983549618165494-0.059090856627006805j),629,4.195011337868481,-1
112611,185250,250,44100,0.1378761948696507,2.772037449334576,415.3453856626435,0.717610652566094,0.01671287581842134,(-0.12856791076570268+0.049800978234129246j),(2609.69202460036+4.508880708478837j),(0.9983516390348717-0.05914820479620933j),630,4.200680272108843,-1
112944,185750,250,44100,0.1452614841893866,-1.7309196677847432,417.5043951542583,0.4427955819673965,0.018370041437988933,(-0.023160486825471442-0.1434032448688334j),(2623.257481316136+2.78216669470158j),(0.9982943089239144-0.059452973776538666j),631,4.212018140589569,-1
113115,186000,250,44100,0.148371312050708,2.244627166377684,417.3130354129266,0.4786010535424008,0.01918950398296495,(-0.09258134231222803+0.11594283632598712j),(2622.0551326010145+3.007139107618283j),(0.9983010222223497-0.05942605927168335j),632,4.217687074829932,-1
113210,186250,250,44100,0.1503235038086668,-0.0535371153286119,416.7616201001641,-0.4017106319063652,0.019091860952218386,(0.15010812493887993-0.008044042804951704j),(2618.590488009712-2.524022340131901j),(0.9981804850486706-0.059340186095833226j),633,4.223356009070295,-1
113348,186500,250,44100,0.1507799263056763,-2.296916938995877,415.45869902254105,-2.610944861258975,0.01778501935393892,(-0.10011392119065904-0.11274656961777463j),(2610.403993438376-16.405050390118436j),(0.9978773396086489-0.05913627122944094j),634,4.229024943310658,-1
113606,186750,250,44100,0.1361967023702392,1.75821837075307,414.234814629343,2.5319598900017284,0.017414105683417544,(-0.025377082984075663+0.13381160411469128j),(2602.7141010013474+15.908773179226902j),(0.9986190961673179-0.05900548631955041j),635,4.23469387755102,-1
113777,187000,250,44100,0.1489353149984352,-0.4290441566154225,414.1544416756008,2.8299358717496323,0.021052369607673933,(0.13543638364086816-0.06195735662507476j),(2602.2091028393+17.781011489637745j),(0.9986621684724666-0.058996555532431876j),636,4.240362811791384,-1
113948,187250,250,44100,0.1639960587359974,-2.6271213825527093,416.2291996381597,2.368977143061284,0.02509865122580489,(-0.14276726388565436-0.08069830012797446j),(2615.2451915856036+14.884722378326932j),(0.9985791009611481-0.059287866515500526j),637,4.246031746031746,-1
114180,187750,250,44100,0.1869148105955438,-0.9200840778899092,417.7312895633665,-0.2499369321074194,0.029676401958537962,(0.11322425623376872-0.14871924630079963j),(2624.6831009337257-1.5704000595388796j),(0.9981938622082336-0.059479374816336444j),638,4.257369614512472,-1
114367,188000,250,44100,0.1834845696335863,3.0511704108785147,416.91241557867903,-1.1485494533633829,0.027707233534928252,(-0.1827349789592842+0.01656848690654529j),(2619.5379639447056-7.216549049941952j),(0.9980730028045135-0.05935531557795488j),639,4.263038548752834,-1
114614,188250,250,44100,0.1677827161400331,0.8049412344395439,413.66657956503553,0.2880502176104802,0.024373002776337714,(0.11629919267699546+0.12093608898094083j),(2599.1437747942664+1.8098728950200518j),(0.9983046579934363-0.0589058027761191j),640,4.2687074829931975,-1
115206,189250,250,44100,0.2161178343695974,-1.806357368797832,418.0162536324565,-0.2635350233120784,0.039654836257564594,(-0.05043943236514849-0.21014942777768003j),(2626.473582985706-1.6558393864016812j),(0.998189512599225-0.05951978662352122j),641,4.291383219954649,-1
115379,189500,250,44100,0.1865748580369957,2.002349898212662,413.5286546408382,-0.3928170783914428,0.029419622703651064,(-0.0780409872342678+0.1694691180216205j),(2598.2771669370563-2.4681424953583253j),(0.9982089772503413-0.05888047300401557j),642,4.297052154195011,-1
115548,189750,250,44100,0.2028124264377696,-0.1335921028155008,416.5384773836381,-2.100607298342566,0.032749042337141085,(0.2010053349421739-0.027013619571620087j),(2617.1884409718314-13.198504913100216j),(0.9979407885542659-0.05929409748511977j),643,4.302721088435374,-1
115968,190250,250,44100,0.1853125980405225,1.75979894614918,413.6432309942266,1.1909093978147611,0.030708434044312477,(-0.03481641402195508+0.1820125718382664j),(2598.997071397216+7.482704430531796j),(0.9984332797838343-0.05891005925343549j),644,4.314058956916099,-1
116285,190750,250,44100,0.2118399699910632,-2.656595562703494,418.9766411272601,0.8061143663929766,0.03957896215642022,(-0.1874098019788245-0.09876101967918506j),(2632.507875582255+5.064965942826732j),(0.9983334926879608-0.059665462641651776j),645,4.325396825396825,-1
116363,191000,250,44100,0.2232351339228049,1.2738454811333209,418.2922379220254,-1.6115991053067142,0.04035544997562885,(0.06531991035270188+0.21346483159773094j),(2628.2076434189376-10.125975819526914j),(0.9979954714523496-0.059547598283097115j),646,4.331065759637188,-1
116540,191250,250,44100,0.2062846393787639,-1.087510098358513,415.49971057793744,-2.77781189577884,0.033098829235627424,(0.09585872773939964-0.1826594009620373j),(2610.661676640667-17.453506889666276j),(0.9978532702807934-0.059140695923312156j),647,4.336734693877551,-1
116715,191500,250,44100,0.1860843472609563,2.9435087415261747,414.5010123385478,-2.3584252356390025,0.027325142272693753,(-0.18244555092058198+0.03661973845921801j),(2604.386670536628-14.818422788648535j),(0.9979213018169344-0.05900223582048244j),648,4.342403628117914,-1
116882,191750,250,44100,0.1673125078899996,0.7672253816374731,413.0806619824972,-0.9063377219130584,0.02323469636587239,(0.12043813752233277+0.11613841021209495j),(2595.4623460484436-5.694687857666747j),(0.9981397025897553-0.058812455934473436j),649,4.3480725623582765,-1
117141,192000,250,44100,0.165434332625823,-1.3825618191026532,414.8448430780504,1.9498677410109444,0.025154250113761437,(0.030956879743196795-0.1625121226491018j),(2606.5470227872274+12.251380341263417j),(0.9985311482792344-0.05908737984188362j),650,4.35374149659864,-1
117313,192250,250,44100,0.1824465777988676,2.710142984147464,417.11774772256587,1.2170641513414933,0.02979394278760702,(-0.16572725914256276+0.07629698111729002j),(2620.8281038542673+7.647039593603862j),(0.9984077154013415-0.059404532549540666j),651,4.359410430839002,-1
117471,192500,250,44100,0.1903360375241432,0.4139906663821805,417.7811944554506,0.2205494151110171,0.031290571140622704,(0.17425698343059703+0.07656572931841435j),(2624.9966626184246+1.3857528445325942j),(0.998260353359518-0.059490459902150836j),652,4.365079365079365,-1
117558,192750,250,44100,0.1910920619322499,-1.8944012563694952,416.8363040067702,-2.2336729675680718,0.02893993442266148,(-0.06076468373339155-0.18117347858972008j),(2619.059740834382-14.03458117086793j),(0.9979193522448829-0.05933531822853677j),653,4.370748299319728,-1
117741,193000,250,44100,0.1782505744715702,2.094107389255436,413.8390824419842,-3.499031691080136,0.0241126024470371,(-0.08908086940693079+0.15439516185797453j),(2600.227642336157-21.98506451075045j),(0.9977647030199328-0.05889855025339265j),654,4.37641723356009,-1
117880,193250,250,44100,0.1576321092211348,-0.0663790537311033,414.3579776017676,-1.706189474763103,0.020055703898290665,(0.1572849590894562-0.0104557879536585j),(2603.487956780074-10.720304639095984j),(0.9980152431170046-0.05898738048897936j),655,4.382086167800454,-1
118112,193500,250,44100,0.1473290794798413,-2.227183533609292,413.1154895788504,1.0678348881579065,0.019324264222763135,(-0.089908864058959-0.1167144113809646j),(2595.681174290134+6.709404479767514j),(0.9984201988352732-0.058833954807675476j),656,4.387755102040816,-1
118197,193750,250,44100,0.1520173001204997,1.8161799732896704,414.5644528402031,-1.135702754622615,0.019027219921541105,(-0.036929334192692884+0.14746349993137453j),(2604.7852789645085-7.135830861168198j),(0.9980946298279884-0.05902153692306704j),657,4.393424036281179,-1
118350,194000,250,44100,0.1580696985989628,-0.3204676839331662,416.72347680852295,-0.1243202060907793,0.021318279676865046,(0.15002208517236335-0.04979360978783429j),(2618.3508266401045-0.7811268922951229j),(0.9982202578392476-0.05933710652641041j),658,4.399092970521542,-1
118670,194500,250,44100,0.1518089351589501,1.405850434193645,415.2480056549843,-0.3468585776228435,0.019508797425103048,(0.024926869001403146+0.14974846909361444j),(2609.080167967023-2.1793767185890602j),(0.9982010597615061-0.05912538565534941j),659,4.4104308390022675,-1
118916,194750,250,44100,0.1497310201345245,-0.8226201916665717,414.9954768581134,0.2396864019928181,0.01937718415678414,(0.10186248096814735-0.10974248658354338j),(2607.4934827408842+1.5059940793320148j),(0.9982866082303261-0.059094409309524074j),660,4.416099773242631,-1
119087,195000,250,44100,0.1509987858888696,-3.042455333724876,415.46085406201655,0.6240770598672293,0.0199786850285328,(-0.15025736966805794-0.014945106234125226j),(2610.4175339507447+3.9211918131056103j),(0.9983373616148206-0.059163840690363824j),661,4.421768707482993,-1
119153,195250,250,44100,0.1784413854615507,1.0153180563115152,417.3115462819578,-3.4123302072733366,0.02423562597894337,(0.09410101505480764+0.15161242367000338j),(2622.045776115191-21.4403030215849j),(0.9977477662782877-0.05939291305993398j),662,4.427437641723356,-1
119431,195500,250,44100,0.1540920999178541,-1.2559290447348854,418.5447115702334,0.0094887989394192,0.020355223214184134,(0.04772082568686708-0.14651654532119435j),(2629.793982135808+0.05961988207894011j),(0.9982238578337045-0.0595972608831868j),663,4.433106575963719,-1
119944,196250,250,44100,0.1554932697361178,-1.8821241168557368,417.5212887024494,0.6322806111891337,0.02119193055379477,(-0.04763114406152843-0.14801834700002234j),(2623.363626609916+3.9727362462380937j),(0.9983211171756167-0.05945698173462628j),664,4.450113378684807,-1
120120,196500,250,44100,0.158525283144779,2.0961104389324205,416.8322890939207,0.4755187458580996,0.02190348349953023,(-0.07949801812080645+0.1371507583318309j),(2619.034514392956+2.9877723972640755j),(0.9983046518432741-0.059357654692255464j),665,4.45578231292517,-1
120550,197250,250,44100,0.1717364165582875,1.3868308273371193,419.6031244110745,-0.0709104357489075,0.025211671411111004,(0.03141567178755815+0.16883853925694245j),(2636.444186146311-0.4455434080232378j),(0.998203424883924-0.05974710623866797j),666,4.4727891156462585,-1
120811,197500,250,44100,0.1710980457770406,-0.9910619275432988,419.4996185202616,0.3275640699818515,0.02538140905376777,(0.09372780930183315-0.14314202399086545j),(2635.793839453949+2.0581457516699153j),(0.9982609785299701-0.05973577691870323j),667,4.478458049886621,-1
120986,197750,250,44100,0.1746952939747473,2.933423980412875,418.35431127300944,0.700263693037797,0.02681424000931464,(-0.17092380298179746+0.03610400685745382j),(2628.597661785808+4.399886547246402j),(0.9983237231211871-0.05957604470892507j),668,4.484126984126984,-1
121160,198000,250,44100,0.1798603136580182,0.5736540148190953,418.9723360640645,0.5957257295552008,0.02831722494732849,(0.15106891056114624+0.09761104799677695j),(2632.480826072438+3.7430551510500774j),(0.9983036043847001-0.0596630618511866j),669,4.489795918367347,-1
121336,198250,250,44100,0.1844253658864564,-1.7787826907782505,418.4799849002663,0.0477264732802894,0.029197506746550982,(-0.0380820086071111-0.18045075838799143j),(2629.387292474088+0.29987427567821395j),(0.9982298456833852-0.059588379905777866j),670,4.49546485260771,-1
121406,198500,250,44100,0.1863014228665112,2.1529589440860004,418.45568443794485,-0.9954749353881666,0.028718035927375513,(-0.10243440987193828+0.1556130194947531j),(2629.2346081662727-6.254753487696476j),(0.9980816950656517-0.059576068295310175j),671,4.501133786848072,-1
121595,198750,250,44100,0.1798563338994748,-0.1890857189539544,418.6297543792008,-0.9376646187392722,0.026819723747329948,(0.1766506635911732-0.03380597427315977j),(2630.3283218635934-5.891520555524743j),(0.9980884380225339-0.059601312374292614j),672,4.506802721088436,-1
121768,199000,250,44100,0.1739120954953966,-2.530285695682334,417.40356853194993,-0.3921646539259542,0.025562330176102745,(-0.14241637228345375-0.0998147978268787j),(2622.6239689642753-2.4640431915427228j),(0.9981764110826986-0.05943156241502862j),673,4.512471655328798,-1
122026,199250,250,44100,0.1720672448115003,1.4612682221100972,417.86800360277726,0.4394400530693403,0.02577232620851298,(0.018808540689338467+0.17103618194451803j),(2625.5421005774365+2.761083284831497j),(0.9982907503328949-0.05950466231000378j),674,4.518140589569161,-1
122200,199500,250,44100,0.1753476966036957,-0.847798653784394,417.9351729981495,1.046486834921326,0.02735225191496972,(0.1160162387719518-0.13148021541445382j),(2625.9641383355315+6.575270705334543j),(0.9983765261897151-0.05951936354493979j),675,4.523809523809524,-1
122378,199750,250,44100,0.1825632810236073,3.117194857038511,417.8489065294342,0.4630128234694412,0.029036831189990328,(-0.18250894809625945+0.004453699911478495j),(2625.422110126797+2.9091953694589288j),(0.9982942650500074-0.05950214592917291j),676,4.529478458049887,-1
122464,200000,250,44100,0.1864303592721963,0.7848176085762392,418.5463371111186,-0.100986563129445,0.029678859129544734,(0.13190268135979918+0.13174961672982388j),(2629.804195710414-0.6345172896774931j),(0.9982081320394876-0.05959655401073232j),677,4.535147392290249,-1
122812,200500,250,44100,0.1857860990557739,2.3466399562046534,417.66083399899696,-0.7523123936157293,0.028804229463176144,(-0.13010944831888865+0.1326197800500223j),(2624.24041556687-4.726918177975456j),(0.998123014641207-0.059465098278330505j),678,4.546485260770975,-1
122975,200750,250,44100,0.1794928962166366,0.0421084692559373,416.8826217618278,-1.7466423770373531,0.025967648371909055,(0.17933378822082097+0.0075559377052771964j),(2619.3507638724213-10.974477720298324j),(0.9979882087597134-0.0593460215421259j),679,4.552154195011338,-1
123152,201000,250,44100,0.1716034911835168,-2.249062250607577,414.5211470910575,-1.962703804526675,0.02355781433313886,(-0.10767153097906565-0.133621104631699j),(2604.5131809177606-12.332031706947479j),(0.9979773976803288-0.0590084254186746j),680,4.557823129251701,-1
123316,201250,250,44100,0.1601785755129343,1.8321815496040224,414.7344711003413,-1.490120781086628,0.02086522181680164,(-0.04139318254109224+0.15473777978397077j),(2605.853535198561-9.36270499764647j),(0.998042801373225-0.0590427327505624j),681,4.563492063492063,-1
123459,201500,250,44100,0.1529890129701548,-0.3732020845754675,415.0010668220882,-0.9884866091488866,0.019370876580789356,(0.14245795989842436-0.05577963563130483j),(2607.5286055203983-6.210844538948055j),(0.9981118912713276-0.05908486451000048j),682,4.569160997732427,-1
123622,201750,250,44100,0.1487226129351257,-2.600972265252934,416.76017788795696,-1.5991840192280755,0.017919204933679576,(-0.12751321452926445-0.07654277051861276j),(2618.581426323162-10.04796953309024j),(0.9980102111484654-0.05932985779656204j),683,4.574829931972789,-1
123787,202000,250,44100,0.1403983078011261,1.4069182442541446,416.69088719028485,-2.738565008660883,0.015352793771096884,(0.022905358847016798+0.13851725296694684j),(2618.146060029624-17.206911425174198j),(0.9978487986010061-0.05931037629685825j),684,4.580498866213152,-1
124107,202500,250,44100,0.1108744103733041,3.125423465216727,414.9001779332974,-4.060210654774015,0.009153511202977476,(-0.11085991703909381+0.0017926711112475277j),(2606.89470193669-25.5110559301301j),(0.99767601547601-0.059044671063088j),685,4.591836734693878,-1
124418,203000,250,44100,0.0817332712355311,-1.1862768794151974,411.66934408793065,-0.1538085129622268,0.005693759081896748,(0.030659271256256344-0.07576500981915202j),(2586.5947741895434-0.9664073887634044j),(0.9982585331360861-0.058618034613350294j),686,4.603174603174603,-1
124810,203500,250,44100,0.0848538587154907,0.8647814547915497,413.5466529762139,2.0571792867666656,0.0066434876129543964,(0.05505372947738958+0.0645698397825089j),(2598.3902538134425+12.925638668846494j),(0.9985573271753176-0.05890359035248376j),687,4.6145124716553285,-1
125041,204000,250,44100,0.0807164527418381,2.7509725529729767,416.4363274576499,-1.818849150423864,0.005238094811476297,(-0.07463633475524464+0.03073374818547915j),(2616.5466140577328-11.428166257919296j),(0.9979817133168312-0.059281953301294446j),688,4.625850340136054,-1
125434,204500,250,44100,0.0783918985004219,-1.6970896138755738,413.2531173312857,1.3595135945539747,0.005528755116840498,(-0.009874073047400202-0.07776755385091566j),(2596.545914962096+8.542075842212439j),(0.9984605373258335-0.05885597828793566j),689,4.63718820861678,-1
125924,205250,250,44100,0.0893171756335739,-1.8879252044987889,416.9818733263834,1.425931682968896,0.007194411232538453,(-0.027852658836345485-0.08486334461300027j),(2619.9743798445515+8.959392999472026j),(0.9984385768887805-0.05938697178777414j),690,4.654195011337868,-1
126100,205500,250,44100,0.0953384107647835,2.1138023478608816,418.2218049508903,0.1807401287586265,0.007839573583268084,(-0.049262496634632474+0.08162486748826871j),(2627.7651000095607+1.1356237214339489j),(0.9982509548401844-0.05955278915811103j),691,4.659863945578231,-1
126269,205750,250,44100,0.096316872588455,-0.2057327731453604,418.7140233666889,1.347950251816214,0.008342739845252538,(0.09428569933801927-0.01967604750861592j),(2630.8577995276296+8.469421217020658j),(0.998412797500867-0.0596327116446281j),692,4.665532879818594,-1
126443,206000,250,44100,0.1006915966378648,-2.510007104929546,418.1704597766477,0.4786791267332757,0.008837949980134903,(-0.0812674199078205-0.059450854451458014j),(2627.442488765165+3.007629655944073j),(0.9982937662554255-0.05954801421065076j),693,4.671201814058957,-1
126615,206250,250,44100,0.1023902322521213,1.443284841958942,417.6563164280165,0.0416166187222235,0.008997613423593577,(0.013020579513561364+0.10155896892827523j),(2624.2120308312615+0.26148492728996997j),(0.998235962705675-0.05947118258661385j),694,4.6768707482993195,-1
126783,206500,250,44100,0.1021646422039435,-0.8543556956433338,417.36002509835146,1.1351041919458598,0.009314880647119462,(0.06709198506022956-0.07704725600135118j),(2622.3503775020654+7.132069980952183j),(0.9983940056108133-0.05943830214354755j),695,4.682539682539683,-1
126954,206750,250,44100,0.1094074168739202,-3.1301796033380427,419.038882895483,1.9401267404401263,0.010997654086058456,(-0.10940029137114629-0.001248645238671485j),(2632.898952145846+12.190175829599625j),(0.9984942766128165-0.05968395813153895j),696,4.688208616780045,-1
127119,207000,250,44100,0.115667982783345,0.808779422648204,419.0731245941909,2.0526400722782148,0.01234262716689152,(0.07985508954726503+0.08367942945889686j),(2633.1140990840604+12.897117943066522j),(0.9985099918454983-0.05968978624583686j),697,4.6938775510204085,-1
127290,207250,250,44100,0.1231597862325742,-1.5578974693755352,419.3630855274655,2.428579638415806,0.014186196484132316,(0.0015885764701939892-0.12314954067982439j),(2634.9359773596675+15.259215901409704j),(0.9985610088670612-0.0597342364897063j),698,4.699546485260771,-1
127468,207500,250,44100,0.1337354658444,2.351707627824258,419.8998982009029,2.719056316962223,0.016905732271829694,(-0.09414000303523293+0.09498860275393586j),(2638.308870862117+17.084334700130878j),(0.9985977643278738-0.05981308447057907j),699,4.705215419501134,-1
127644,207750,250,44100,0.1453052700744498,-0.0422624148923106,419.4019233545676,1.1367769263400669,0.018843644876331337,(0.1451755236655868-0.006139123702242892j),(2635.180002624278+7.142580081120679j),(0.998376909436404-0.0597287678457419j),700,4.710884353741497,-1
127816,208000,250,44100,0.1502859092178708,-2.426270242540848,419.08550455198974,0.3554743741180755,0.01960170855468821,(-0.11344810122238676-0.09856664161102988j),(2633.1918846530057+2.2335113645375517j),(0.9982684709286048-0.059677115484772926j),701,4.716553287981859,-1
128069,208500,250,44100,0.153046805580137,-0.8512402699350166,417.37732247726,-0.1845537635327884,0.01994238605005648,(0.10086562700261191-0.11510625520645797j),(2622.459060139076-1.1595854954139122j),(0.9982061593577651-0.05942958767849497j),702,4.727891156462585,-1
128254,208750,250,44100,0.158801822897129,-2.849126061079551,419.90159371767527,-2.8432111476694373,0.01957113136428038,(-0.15205840410418034-0.04578493962801439j),(2638.3195241081894-17.864422508245816j),(0.9978066858168668-0.05976594308738079j),703,4.733560090702948,-1
128516,209000,250,44100,0.1432023636721604,0.8227974902394569,417.3050890270813,2.302990572660949,0.01909145227873075,(0.0974024052379372+0.10497470369169118j),(2622.005203986226+14.470116528716376j),(0.9985606130902205-0.059440377443325386j),704,4.73922902494331,-1
128607,209250,250,44100,0.1587377853940389,-1.445989631087933,417.61700719001135,-0.7156530299851818,0.0210547622728675,(0.01976014541942043-0.15750308303270544j),(2623.965043604591-4.496580603041446j),(0.9981285992235942-0.059459176294259015j),705,4.744897959183674,-1
128858,209500,250,44100,0.1546093552350379,2.515848969509197,416.3298810100333,0.1682053014569406,0.02060794248766472,(-0.12531517557343447+0.09055473205301556j),(2615.8777913020667+1.0568650787039622j),(0.998265188422236-0.059283599098349626j),706,4.750566893424036,-1
128947,209750,250,44100,0.1560189237563796,0.2468788595219337,415.5691992134494,-0.987325030683079,0.020146565962164218,(0.15128841183272462+0.03812769354722265j),(2611.0982866143318-6.203546126198556j),(0.9981072705519007-0.059165666424358575j),707,4.7562358276643995,-1
129517,210500,250,44100,0.139793186013333,-0.1600127813528931,415.42423481039697,0.3879926007490095,0.016979802860425972,(0.13800736258991858-0.022273363615158297j),(2610.1874484070086+2.437829408320572j),(0.9983040904239712-0.05915664215873152j),708,4.773242630385488,-1
129604,210750,250,44100,0.14236643113782,-2.3939200692785056,415.5459594685097,-0.714707888308239,0.01693633137606148,(-0.10439350881411642-0.09679977289434445j),(2610.952266990384-4.490642102743676j),(0.9981462350554253-0.059164659579748605j),709,4.77891156462585,-1
129771,211000,250,44100,0.1382401997213242,1.6559733517404676,414.62441752397416,-1.4270748356567284,0.015575332795380294,(-0.011760656054537987+0.13773902783219605j),(2605.1620481845284-8.966575639644079j),(0.998052692032382-0.05902761366913461j),710,4.784580498866213,-1
129922,211250,250,44100,0.130988592644857,-0.5648542829230149,414.4811700393419,-2.400803785309835,0.013519955837323322,(0.1106416905875967-0.07011724257983062j),(2604.2619976937967-15.08469506927989j),(0.9979154432631354-0.058999058415555375j),711,4.790249433106576,-1
130073,211500,250,44100,0.1183717177332914,-2.7621493403214585,412.93784011030056,-3.655535854955289,0.010577170988198804,(-0.10995205323894473-0.043845291054687735j),(2594.5649697595136-22.96840917372324j),(0.9977500095363261-0.05876912106597462j),712,4.795918367346939,-1
130439,212000,250,44100,0.0871745482459637,-0.7702757817143371,412.0678454496921,0.4419446430759477,0.006615694052403899,(0.06256680003543119-0.06070253203297398j),(2589.0986320906536+2.776820087961521j),(0.9983399393200088-0.05867969301391769j),713,4.807256235827665,-1
130674,212250,250,44100,0.0898318141947064,-2.8390083536040853,412.69629143970553,0.711501388452416,0.007093131647502125,(-0.08575071777111695-0.026768811016750462j),(2593.0472747014624+4.470495069962095j),(0.9983730233409296-0.05877133960988387j),714,4.812925170068027,-1
130976,212750,250,44100,0.0972272418802149,-0.8672772265913454,413.3399569687159,0.8119527775116893,0.008339026282891106,(0.06289681311480864-0.07414261570537325j),(2597.0915444960783+5.101649761785102j),(0.9983819180490379-0.058863739401654326j),715,4.824263038548753,-1
131121,213000,250,44100,0.100934736379744,-3.0459460106713028,413.90960903982665,0.8065427415502598,0.008985382287151698,(-0.10047339861432558-0.009639355732374823j),(2600.6707740194856+5.067657503320935j),(0.9983763677332238-0.058944724114077855j),716,4.829931972789115,-1
131421,213500,250,44100,0.1030060991972538,-1.109280793052884,414.3539671244746,1.0605749935936124,0.009443622632010058,(0.04586919222995486-0.0922294620823842j),(2603.462758208072+6.663789216909469j),(0.9984087691410763-0.05901006724235014j),717,4.841269841269841,-1
131574,213750,250,44100,0.1062023469294435,2.9928654108340407,415.39581544962095,2.481147194397439,0.010568904072125292,(-0.10502992351748561+0.015737015575801303j),(2610.0088842969412+15.589507596787842j),(0.9986020926488275-0.05917024330770691j),718,4.846938775510204,-1
131730,214000,250,44100,0.1162206234958962,0.7651341282212735,416.0875675225688,2.6223239144027137,0.012722410391775522,(0.08382871101698905+0.08049832628697948j),(2614.3552907578983+16.47654708964079j),(0.9986163423406805-0.05926985537302721j),719,4.852607709750567,-1
131889,214250,250,44100,0.127812706105951,-1.498858533365264,415.4524419366058,1.4458910980769104,0.014743009247795586,(0.00918663571911043-0.1274821303802638j),(2610.3646790079615+9.084801703218602j),(0.9984543333590225-0.05916957183852869j),720,4.85827664399093,-1
132229,214750,250,44100,0.1334168180735146,0.2738602993766452,415.9149378365533,0.30687334930705,0.01542150627760586,(0.12844491423164253+0.03608256300330237j),(2613.2706264511426+1.9281421195310458j),(0.9982884143262246-0.05922575227408638j),721,4.869614512471656,-1
132315,215000,250,44100,0.1356121216019044,-1.9828700591932156,414.96748364370376,-1.1079775672765986,0.015156809265152511,(-0.05431405594120923-0.12426033499304959j),(2607.317596187405-6.961628371396905j),(0.9980951816760801-0.059079082946459936j),722,4.875283446712018,-1
132565,215250,250,44100,0.1294207519557766,2.038615604305293,415.2096252000659,0.4881541911918469,0.01460561161640591,(-0.058361116453773766+0.11551498224502192j),(2608.8390164565967+3.067163241734747j),(0.9983201453057653-0.05912696106985361j),723,4.880952380952381,-1
