id,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
133531,216750,250,44100,0.1427521341038561,0.6312998671483422,419.1657122365204,-0.0320302831157926,0.0203550331940263,(0.11523823280824202+0.08425153702122437j),(2633.6958443979715-0.20125220425795054j),(0.9982126759923533-0.05968522803628596j)
134152,217500,250,44100,0.1473888838028534,-0.1566909570328852,418.8839609679654,1.0923787993237988,0.0225875736187349,(0.14558323264756515-0.02300011827221639j),(2631.9255489671073+6.86361842178577j),(0.9983749991277814-0.05965471297081986j)
134331,217750,250,44100,0.1528972187044266,-2.513924038584619,418.41420291493085,0.9075910361062728,0.0241467278318611,(-0.12375483059605763-0.08979031903100892j),(2628.9739720703515+5.70256266299083j),(0.9983527047614207-0.059586323618739875j)
134418,218000,250,44100,0.1577873712867523,1.4086912620515757,418.3093050830429,-0.920298665141744,0.0241014399201699,(0.02546625522054602+0.15571873484788354j),(2628.314879554278-5.782407051035593j),(0.9980936276662411-0.059555890653557556j)
134589,218250,250,44100,0.1535994135869275,-0.9162544325549355,418.007034024995,-1.5769961624651454,0.0223208281415396,(0.09351069010053228-0.12185454727325615j),(2626.415654483566-9.908559117479593j),(0.9980028105509119-0.059507338393016196j)
134759,218500,250,44100,0.1456500190914613,3.058178141954895,417.9161482701812,-0.5515152477522371,0.0208042322774847,(-0.14514359781813738+0.012135240984415666j),(2625.8446024442883-3.4652725013623655j),(0.9981494062651745-0.059503108366138605j)
134932,218750,250,44100,0.147108352884355,0.7465137071561238,416.5084948952299,-1.3655745126525822,0.0206255794943704,(0.10798647665183869+0.09989889062782344j),(2617.000055441192-8.580157713757629j),(0.9980455561121241-0.05929604391937452j)
135196,219000,250,44100,0.1407471168969657,-1.5236915569864329,416.0651910487979,1.2421372942355295,0.0207089749717031,(0.0066274090266342026-0.14059099674019604j),(2614.2146952266744+7.804578796640485j),(0.9984201793784002-0.05925501843025877j)
135368,219250,250,44100,0.1472171118255026,2.5175950652970083,415.01551687275486,0.3823584674434691,0.021969546988284,(-0.11947393232027301+0.0860166118268639j),(2607.619397866435+2.402429104716509j),(0.9983067321978052-0.05909846093684545j)
135474,219500,250,44100,0.1569238469910781,0.4090758427426715,417.8075260411047,-3.6396451451328033,0.0217028515137799,(0.14397587345229174+0.06241827951913587j),(2625.1621088505217-22.868564899245943j),(0.9977112534900068-0.05946149309450055j)
135786,220000,250,44100,0.1278577420814436,2.1060613874166285,414.7305274447827,-3.743884796432329,0.0143567956566993,(-0.06521627638064201+0.10997472211926097j),(2605.828756479899-23.52352194471664j),(0.9977224074953743-0.0590232161657634j)
135959,220250,250,44100,0.1115980335646183,-0.0922893692073013,415.56472409771766,-5.818699694658138,0.0102039345754701,(0.11112311228704107-0.0102846979115254j),(2611.070168632918-36.55996842836635j),(0.9974204932837876-0.059124317549395275j)
136172,220500,250,44100,0.0843911826228582,-2.277724122297877,418.2407471608771,0.7593351505552629,0.0073172240759943,(-0.05481214533350014-0.06416775224693373j),(2627.884117425035+4.771043461193827j),(0.9983330891315495-0.05956039295273184j)
136313,220750,250,44100,0.0884996841846075,1.6393013207085152,412.30465169113126,1.2501959409557866,0.008190096821346,(-0.006057929486838802+0.0882921037868493j),(2590.586529587513+7.855212767308956j),(0.9984529304693287-0.05872013774797377j)
136461,221000,250,44100,0.0942035508728761,-0.4699006777141335,409.2121094750664,0.5428495645240655,0.009047433978219,(0.08399313561534108-0.042655154044517016j),(2571.155513773702+3.4108244078264454j),(0.9983780849863344-0.05827432794713151j)
136604,221250,250,44100,0.0908549561054997,-2.511991497974007,398.35466931006783,0.074613361913463,0.00827651188909,(-0.07343464679211782-0.05349743638202853j),(2502.936205255401+0.4688095792939438j),(0.9984004284445077-0.056726060265583134j)
136896,221750,250,44100,0.0547837715816064,-0.2701354302608247,833.7643716269555,3.717795186304252,0.0034344197705198,(0.052797025177299214-0.014619704550135924j),(5238.696049456307+23.359596089689866j),(0.9934787098981982-0.11857489804322467j)
137105,222250,250,44100,0.0016692560460167,-1.6304689012335036,276.8880523345115,-120.21666911036662,3.309058124071731e-07,(-9.954970141316425e-05-0.0016662849708594756j),(1739.738942161775-755.3436090323256j),(0.9822530447812383-0.03876986217994201j)
137323,222500,250,44100,0.0473920079385867,-1.7827374940358696,407.3093737104743,14.396696737617413,0.0039092445237343,(-0.00996928930800291-0.04633158412081774j),(2559.200272374171+90.457113413718j),(1.0003664607505045-0.058118274552572166j)
137460,222750,250,44100,0.1428085949747931,2.5238423285411438,396.2241219780875,5.839609221694906,0.0252701602477886,(-0.11641521546168579+0.08271512804610638j),(2489.5495815628515+36.69134686142385j),(0.9992380116038444-0.05646935499628287j)
137596,223000,250,44100,0.1743850750679455,0.97420176786226,396.38606400400937,2.9067707707286217,0.0337737730232451,(0.09797451786846847+0.1442606954610096j),(2490.567093320739+18.263779397981157j),(0.9988192559296092-0.056468809316712824j)
137795,223500,250,44100,0.1535179426901981,-2.147522977673248,389.66995591913775,-2.912232612388569,0.0212925342712311,(-0.08371071995582607-0.12868672850107046j),(2448.3685416804433-18.298097161249082j),(0.9980450429036758-0.05546702521184169j)
137955,223750,250,44100,0.1557047430952381,2.8970931288536392,390.33511394086406,-0.5581337736834117,0.0237702083261651,(-0.15107386556788094+0.037691566228162436j),(2452.5478527895066-3.506857926248309j),(0.9983745828016343-0.05558024726687083j)
138168,224000,250,44100,0.0041288620268458,3.042354640292724,415.21716122809374,49.243367198669866,0.0001562590771489,(-0.0041085478115723065+0.00040906786326280645j),(2608.886366717176+309.40520125873167j),(1.0052789949964107-0.0595401922097038j)
138595,224750,250,44100,0.1959110826407275,-2.1875601635250788,395.842701802496,3.0014443239252677,0.0427748948551787,(-0.11331463304639552-0.15981535044864342j),(2487.153047919713+18.858630876404806j),(0.9988370974443631-0.05639224521326703j)
138669,225000,250,44100,0.2019486268729719,2.4809797084467977,398.6275177848867,-5.726678452083626,0.0335163637368883,(-0.1594619227197235+0.1239158710513216j),(2504.6505627834695-35.981781909073774j),(0.9975733433644332-0.0567179730795869j)
139131,225750,250,44100,0.1283776083811096,-1.9078446228152903,387.64358924431,-4.528140281343542,0.014095928170319,(-0.042454848763171515-0.12115443099676457j),(2435.6365043622072-28.451144484585782j),(0.9978312601276893-0.055166176736037735j)
139360,226000,250,44100,0.1603868718947121,-2.770518206621283,391.4332708176424,4.176210172215865,0.0299420780391445,(-0.14947066407181617-0.05815899980313516j),(2459.4477759426586+26.23990239376065j),(0.9990395290699754-0.055774061690580766j)
139510,226250,250,44100,0.2116182666053179,2.247343388940837,397.8068855127251,1.5923846663095071,0.0474103752490085,(-0.13249512162085247+0.16500707108398396j),(2499.494378148426+10.005247938733964j),(0.998620776813393-0.05666039021175786j)
139672,226500,250,44100,0.2194918907780902,0.5956712342099845,395.1471552666685,0.4084777704743303,0.048881643343233,(0.1816892588964498+0.12314911010234689j),(2482.782800145342+2.5665415257537876j),(0.9984737415071739-0.056272468722023294j)
139733,226750,250,44100,0.3271014297675635,-0.920422178577758,392.5384361433171,-7.578180705878855,0.0827688652237412,(0.19805475298554875-0.2603260651103104j),(2466.391734478942-47.61511366632985j),(0.9973590410613631-0.055837778321422206j)
139888,227000,250,44100,0.2015558482921948,-2.4266843386344226,392.8447772724159,-4.131069829157612,0.0352134391321335,(-0.15220557371734852-0.13212957015808027j),(2468.316532560281-25.95627725349599j),(0.9978465551345885-0.05590876094771126j)
140051,227250,250,44100,0.1560287192091405,2.483732626861842,385.926767222111,-0.411555445837229,0.0239929531627165,(-0.12346591172706319+0.09539984203052879j),(2424.849393457284-2.585879130374221j),(0.9984301457536218-0.0549543219111339j)
140291,227500,250,44100,0.1755282741556834,1.3446816024928523,390.8233836282064,0.7063231319423207,0.0315952990625764,(0.03935218403331824+0.17106016672469543j),(2455.615741714957+4.437959124741058j),(0.998550591115292-0.05565972715148493j)
140598,228000,250,44100,0.1907673690353025,-1.0609669947364009,399.84654526208817,3.090080491712198,0.0406906197086746,(0.09309987294871756-0.1665070651521549j),(2512.30993831727+19.415548343528354j),(0.9988173794134111-0.05696274300765885j)
140749,228250,250,44100,0.2244004737968128,-2.837213161701345,393.02848991831866,0.4339209002730988,0.0511387789851651,(-0.2140854803931665-0.06725310197352409j),(2469.47083315776+2.726405425074073j),(0.9984943019161999-0.05597127111262711j)
140813,228500,250,44100,0.2167007496812864,2.417039309190578,401.8000789974033,-9.868648509353129,0.0337737309649892,(-0.1622645549740795+0.14362948552263038j),(2524.5843527800816-62.00654731568729j),(0.9969590943377815-0.05713515660468674j)
141151,229000,250,44100,0.1625821084724827,-0.8713576516340101,388.5334718058322,-1.5516703970025358,0.0250299289448457,(0.10466845285893377-0.12440842805644363j),(2441.227801397879-9.749432640031849j),(0.9982474999230353-0.05531614133037947j)
141306,229250,250,44100,0.1318140573535199,-2.267563732684309,383.73131566036585,-4.967613135332972,0.0146436722269331,(-0.08459060377977426-0.10109092673514408j),(2411.0549644619027-31.21243386367645j),(0.9977993765528816-0.05460655327072242j)
141463,229500,250,44100,0.1426111629813028,2.3741897277821966,388.986072982308,-6.931065446858588,0.0160664907563458,(-0.10263955878837554+0.09901042762561595j),(2444.071578459924-43.54916857880199j),(0.9974791359098145-0.055338083704416986j)
141800,230000,250,44100,0.1546234672791941,0.4216847318283655,403.8210154236914,-0.6717976621923188,0.0233475712266616,(0.14107855634995053+0.06328710430770122j),(2537.2822708404788-4.221029200484373j),(0.9982497810609308-0.05749750462084065j)
141937,230250,250,44100,0.2252920306481786,-1.4043926406810023,393.4986643357969,-2.993974203711473,0.0457283593092175,(0.037316648874508-0.22218003238445289j),(2472.425026149471-18.81169472683463j),(0.9980030142182208-0.05601079670313947j)
142481,231000,250,44100,0.1298518445419955,0.7528299151986734,389.7575789238031,4.580500221987486,0.0199248069489105,(0.09476028754768649+0.08878056901618922j),(2448.9190932559277+28.780131694324606j),(0.9991103650810981-0.05553874279911732j)
142645,231250,250,44100,0.164449286831525,-0.549579658315598,389.81688267543626,2.28332570842886,0.0293577254703589,(0.14023316796982346-0.08589660377770747j),(2449.2917097168497+14.346558542705631j),(0.9987829487011931-0.055529007463879516j)
142807,231500,250,44100,0.1839679211207074,-1.8850637313151168,394.47267783265727,0.9556732495102968,0.0350180822620712,(-0.056868134162022514-0.17495774152178875j),(2478.5449334419386+6.004672119787668j),(0.998556991108652-0.05618089819278076j)
142964,231750,250,44100,0.1890725296309611,2.923001948959273,394.3038905520896,1.670071255919697,0.0379528297418133,(-0.18457336540784075+0.04100114928967673j),(2477.484411680637+10.4933671771376j),(0.9986599847672339-0.05616260095524579j)
143057,232000,250,44100,0.1931407463411894,1.4425088342353964,395.7612670198611,-0.3400013586924187,0.036856996606146,(0.024709634483849385+0.19155360049058393j),(2486.6413780899684-2.136291541357302j),(0.9983623428213098-0.05635382115984913j)
143218,232250,250,44100,0.1888972902577582,-0.0499328456934042,393.9899678306273,-2.080820466867161,0.0331733466379541,(0.18866185140652011-0.009428260210021522j),(2475.5119770495553-13.074180584298317j),(0.9981289415650636-0.056087952366088j)
143357,232500,250,44100,0.17214245647656,-1.4992430967673454,393.00739964580345,-1.8046505452404853,0.0278144407712959,(0.012306840949473624-0.17170197141450863j),(2469.338319067368-11.338953790448647j),(0.998176058668836-0.05595042297466879j)
143540,232750,250,44100,0.1609805586328647,-2.925443852393196,391.9223160290225,-1.476617948281287,0.0246034753856291,(-0.1572346466046025-0.0345254422835532j),(2462.520537629349-9.277864196958648j),(0.9982313495503459-0.05579871385442137j)
143683,233000,250,44100,0.1535367905896414,1.964103369237297,392.20125978092295,-0.7124776484152233,0.0229876308659105,(-0.058842214079752264+0.14181375076754726j),(2464.273192912819-4.4766290922163945j),(0.9983378158309812-0.0558444658117877j)
144109,233500,250,44100,0.1562884002257751,-0.8538419303341966,394.02001317604334,0.0554871149762736,0.0244742097478417,(0.102695844227361-0.11781183142435941j),(2475.7007575224225+0.3486358255567069j),(0.9984325503802634-0.056109300607931185j)
144196,233750,250,44100,0.1501176248925368,-2.318667798038155,395.9906589404617,-0.8413862105272994,0.0218758499130041,(-0.10209196375397062-0.11005694998606098j),(2488.0826900350717-5.286585475648638j),(0.9982891849155242-0.05638242258149248j)
144323,234000,250,44100,0.1506118991779832,2.479812188060917,393.8620036985757,-2.215145091362773,0.0209913224126366,(-0.1188176288357224+0.09255439077567035j),(2474.7079546952027-13.91816709132156j),(0.9981108619390078-0.056068681616515174j)
144512,234250,250,44100,0.1315361959347994,1.0434121231312448,392.8653272241684,-5.511293213574272,0.0143206407361534,(0.06619883779581566+0.11366391122727225j),(2468.4456517151953-34.62847654308843j),(0.997650185722976-0.055900688646397266j)
144680,234500,250,44100,0.1270857043512336,-0.3672169603560204,391.4576971253395,-0.6643333526259454,0.0157760539509952,(0.11861291617665182-0.04562622454816666j),(2459.6012509602897-4.174129560288695j),(0.9983505744383978-0.055739084198482725j)
144931,234750,250,44100,0.1238675906250918,-1.7089038622255153,393.3593113704589,0.7211111802763337,0.0157424914710099,(-0.01705271707661389-0.12268816099188343j),(2471.5494456451474+4.53087517275519j),(0.9985325194528155-0.05602062633800801j)
145092,235000,250,44100,0.1270780245743613,3.138830193913168,393.3724166615777,1.95528581923626,0.0173227764186419,(-0.12707753969680974+0.0003510474721868939j),(2471.631788617751+12.28542313076187j),(0.9987080123175877-0.056032342651395145j)
145166,235250,250,44100,0.1481277690139102,1.685592074377894,394.89824612281774,-2.0150094836452896,0.0204456073519218,(-0.016967114988102494+0.1471528217942791j),(2481.2188578698765-12.66067798146761j),(0.9981310339011285-0.0562176446159618j)
145337,235500,250,44100,0.1388875249437823,0.1773313335467704,395.9700093836914,-1.9336985346577429,0.0180250647062812,(0.1367094850943866+0.024500230003766374j),(2487.9529450433724-12.149786221476226j),(0.9981340009708948-0.05637071199981555j)
145654,236000,250,44100,0.1169456531036982,-2.826559476986958,390.6571219350783,-2.8028498693956148,0.0124023835638166,(-0.11119030139516708-0.036235378506404896j),(2454.571088687548-17.61082511761675j),(0.9980527856762286-0.05560826364237852j)
145907,236250,250,44100,0.1068787974458187,2.133357374629333,390.0031925636967,0.3608874550961983,0.0115705860914705,(-0.05700426773571768+0.090407913389144j),(2450.46232926935+2.267522755405866j),(0.9985079445295714-0.05554030516834581j)
146073,236500,250,44100,0.1091198183477721,0.8321996733062896,392.1231889990587,3.1696247898006846,0.0133525630607116,(0.07346501817227646+0.08068473127672847j),(2463.7826597232897+19.915339908547846j),(0.9988907765282711-0.05586425139751552j)
146162,236750,250,44100,0.1369753986061598,-0.6105351409485077,393.92999192629856,-0.8882515988314685,0.0181832742387065,(0.1122296060465941-0.07852881859510334j),(2475.135137328692-5.5810493948566595j),(0.9982990296532286-0.056088952625833466j)
146399,237000,250,44100,0.1308366935806817,-2.0447052705515563,395.8891076548819,1.888034120430024,0.0183179057129418,(-0.05970966798030916-0.11641733520746149j),(2487.4446244895917+11.86286824493966j),(0.998678287602083-0.056389903167270404j)
146496,237250,250,44100,0.1449036642643842,2.713433300437188,395.4870292787842,-1.7521594535571137,0.019744433556716,(-0.13182343094637586+0.06016356846773194j),(2484.9182915445595-11.00914253442587j),(0.9981636947521697-0.056303483534074036j)
146648,237500,250,44100,0.1324514881933315,1.1761199216489333,393.2101270137267,-0.7752165254717229,0.0170696619508232,(0.05092885440378282+0.12226875526374892j),(2470.6120926868666-4.870829082726739j),(0.9983208546718467-0.05598746507562576j)
146793,237750,250,44100,0.1277136337817517,-0.2684051422258977,391.2227442947694,-1.1085720007084452,0.015685823840348,(0.12314085595957944-0.033868892029139425j),(2458.1249987873716-6.965363306801981j),(0.9982892527477195-0.05570213859323858j)
147169,238250,250,44100,0.1205729890035822,-2.905809280008344,391.2220800518484,1.0145848528890111,0.0150739314144887,(-0.11723693212602507-0.028166423680257076j),(2458.12082522601+6.374824640559197j),(0.9985912847941891-0.05571889645530476j)
147406,238750,250,44100,0.1057708368249201,0.2783420597729981,388.9517650892305,-3.843774936225296,0.0097918741637902,(0.1016999604181333+0.02906179577373008j),(2443.856015610219-24.151150203395932j),(0.9979182585466135-0.05535755243935516j)
147627,239000,250,44100,0.1497539441542378,-0.7795049598142316,394.50209818696953,1.7352116046511614,0.0238653512070143,(0.1065142302942155-0.10526615094407796j),(2478.7297869798854+10.90265605919169j),(0.9986676668669887-0.05619132439894731j)
147701,239250,250,44100,0.1483245071515417,-2.2581253184926044,396.8282493970896,-0.5079156177304953,0.0216084660728187,(-0.09410817825822869-0.11464645745362224j),(2493.34542608559-3.1913279466112914j),(0.998329880362684-0.05650423897342991j)
147864,239500,250,44100,0.1545135935787912,2.511882935695429,392.2208929506564,-1.427975889156922,0.0227048926129811,(-0.12487765339293454+0.09099462777387449j),(2464.3965517564216-8.972237125757479j),(0.9982358930389513-0.055841565566932684j)
148267,240000,250,44100,0.1458685701110323,-0.271179726299821,390.8122925596515,0.9189034325301438,0.0219866345508514,(0.14053788427286917-0.03907355666359015j),(2455.546054475972+5.773640545990288j),(0.9985809231902599-0.05565983500737944j)
148427,240250,250,44100,0.1511712801439837,-1.6207130385127766,391.2334408105102,2.0974158171462065,0.0246409745403277,(-0.007542839911977753-0.1509829841619018j),(2458.192206977912+13.178452245339109j),(0.9987452664122728-0.05572910988061334j)
148594,240500,250,44100,0.162977019728576,-2.9908538252209964,392.0469628613506,1.4295631305379286,0.0279554201942491,(-0.1611289253438058-0.024474034754386545j),(2463.303716774819+8.982210057481566j),(0.9986437719394018-0.05583955777715304j)
148755,240750,250,44100,0.1753835399972005,1.8592546783164303,394.8124209979673,0.4205424912215555,0.0312229047862024,(-0.049892164258439856+0.16813731902096718j),(2480.6796027064293+2.642346401887978j),(0.9984781404070135-0.05622494654252405j)
148985,241250,250,44100,0.181526369648614,-1.1263775606637534,394.5009254118975,-1.63357552595236,0.0311139807382406,(0.07804420930785981-0.16389302691486363j),(2478.7224182167843-10.264057742832033j),(0.9981884599122633-0.05616419388406277j)
149507,242000,250,44100,0.1524764005293941,0.7955127911198187,393.012072106845,-0.964178540410476,0.0224716672469929,(0.10672107047919921+0.10890209288243274j),(2469.3676770059324-6.058112438604962j),(0.9982955571320961-0.05595778784765572j)
149671,242250,250,44100,0.1476781729570676,-0.6288293157899078,394.3225521527322,-1.2358534115031614,0.0208800615578381,(0.11942979833371507-0.08686406643662122j),(2477.6016659756033-7.7650959969844315j),(0.9982464517705216-0.05614200726275317j)
149849,242500,250,44100,0.1412590697021723,-2.110321012940664,395.0988155297257,-1.669029072443693,0.0188179940122155,(-0.07256877506624958-0.12119363703803618j),(2482.47907262043-10.486818945233784j),(0.9981786298620436-0.05624894014187042j)
149995,242750,250,44100,0.1501100695449212,2.711568904965168,397.7838488361191,-2.5962123576737555,0.0205796493242849,(-0.1364434257532403+0.06257974550524387j),(2499.349634440449-16.312483340053813j),(0.9980251895872965-0.056623311165979906j)
150179,243000,250,44100,0.1304668273992505,1.091539224275138,396.9273134199218,-2.2917203801128463,0.0157098955333975,(0.060160876742535924+0.11576813879990998j),(2493.9678636983194-14.399303820489052j),(0.9980753905378716-0.05650396736875117j)
150364,243250,250,44100,0.1210361481660307,-0.4713080004830805,398.5307882829478,-2.6503275375686983,0.0133549048440432,(0.10784020029278905-0.05495671354512105j),(2504.042793398116-16.6524990432651j),(0.9980114632310841-0.05672908413322708j)
150513,243500,250,44100,0.1099972178289436,-2.11027055747763,397.97455232052505,-2.4634478600226952,0.011101089412121,(-0.05650391684799126-0.09437528972640752j),(2500.5478597716965-15.478299399097594j),(0.998042529257235-0.05665149972529638j)
150696,243750,250,44100,0.0981623725115695,2.562791672016134,396.5599415899991,-3.116208154364558,0.0086450855828583,(-0.08217360078733874+0.053696840789223634j),(2491.6595984142773-19.579713289616606j),(0.997961109699073-0.056445095439742486j)
150884,244000,250,44100,0.0916452534696434,0.9084998034028372,394.53414215268015,-2.368986069016857,0.0077309995904693,(0.05635536707293452+0.07226980756574629j),(2478.9311251544223-14.884778461759842j),(0.9980836111686973-0.05616303292131648j)
151041,244250,250,44100,0.0677595094435812,-0.5913537939635936,394.5863547723429,-3.430983905331121,0.0040752941983386,(0.05625304487204692-0.03777493961157642j),(2479.2591867191363-21.557507663146136j),(0.997932185744868-0.05616195924566939j)
151228,244500,250,44100,0.0600475076974644,-2.033022875806144,393.9504645046193,-1.4962893205411265,0.003420911654023,(-0.026777712263572263-0.053746230626960045j),(2475.263770331997-9.401463074113732j),(0.9982123864667145-0.05608700544550098j)
151471,244750,250,44100,0.0576983225388991,2.8194567287009416,397.96066151760033,3.2536210299088077,0.0037447893752698,(-0.054730399456407355+0.018266904476263113j),(2500.460581282855+20.443103850253532j),(0.9988559224923467-0.056695686840039554j)
151638,245000,250,44100,0.0624965239762276,1.2260610245536172,398.55530959468354,5.004718695617711,0.0046894112283358,(0.021120548088715156+0.058819537209531564j),(2504.1968653437266+31.445574974872187j),(0.9991003490752773-0.05679448054010043j)
151807,245250,250,44100,0.0769731468650368,-0.3262699864030346,398.80738972687305,0.5099048859759103,0.0060333509559037,(0.07291238574289244-0.02467081967803638j),(2505.780731526532+3.2038268876229217j),(0.9984586884616488-0.056793980872066926j)
151888,245500,250,44100,0.0007401144612536,2.629085778452893,392.54078490734446,-116.27125469487368,6.721696944557643e-08,(-0.0006450230507512486+0.00036292517101508415j),(2466.406492198569-730.5538391461658j),(0.9820327606260715-0.054980056452763285j)
152154,245750,250,44100,0.0783483535909796,2.731064901754308,395.0551892731829,1.1345866605166528,0.0063923244225692,(-0.07183841461308318+0.031268301781451735j),(2482.2049607663134+7.128818235080185j),(0.9985777792660501-0.0562652062844449j)
152408,246250,250,44100,0.0758744835135248,-0.155119617666746,389.6274553960092,-0.2449016856024158,0.0057072085614625,(0.07496346292382144-0.01172247733685183j),(2448.1015030179747-1.5387626726806138j),(0.9984247382795457-0.05548206260697567j)
152808,246750,250,44100,0.0851356523054911,-2.7373627350868666,391.2324034620396,3.3398349561138403,0.0081790795015686,(-0.07827419133189854-0.03348477661294494j),(2458.1856891252432+20.98480192465926j),(0.9989220829243223-0.05573882798942753j)
153058,247250,250,44100,0.1201687681012423,0.5911157702830929,391.412224206848,-5.74018113021551,0.0118621782011065,(0.09977845833454116+0.06696859024462426j),(2459.3155361869494-36.066621737919604j),(0.9976292033603862-0.05569232562652603j)
153203,247500,250,44100,0.1058842090204339,-0.652444045426496,391.37167795672826,-1.0815912591136754,0.0107920879484049,(0.08413583806582256-0.06428550748687159j),(2459.060776583936-6.795838307636914j),(0.9982919080849924-0.055723535937419896j)
153432,247750,250,44100,0.0688400417394183,-1.896431217238696,390.14161908890645,5.569208714419278,0.0058120977561126,(-0.022022643626553116-0.06522234674084254j),(2451.3320887786717+34.99237036705572j),(0.999248075957435-0.05560124232362284j)
153585,248000,250,44100,0.0986374615084626,2.943161553254956,388.8914690493898,1.6624100902514043,0.0103264414068213,(-0.09670190489135609+0.019444546876092907j),(2443.4771644186108+10.445230653574713j),(0.9987019069126147-0.05539241781511357j)
153744,248250,250,44100,0.1036048827221105,1.671289722646042,391.39649906078176,3.088111317145019,0.0120009358645166,(-0.010394091003522087+0.10308217399760627j),(2459.2167321802326+19.403175654820583j),(0.9988849543033166-0.05576018258473574j)
153896,248500,250,44100,0.1158173651408496,0.293892723494435,391.5488789830608,2.921368266500951,0.0149053105941638,(0.11085152016004612+0.0335500006911442j),(2460.174163469005+18.355498168939473j),(0.9988600134302257-0.05578054363724449j)
154047,248750,250,44100,0.1287922050065716,-1.102627643203973,393.3835994151007,1.8230398850387108,0.0177081148823314,(0.058117840967425005-0.11493367057455302j),(2471.702051930381+11.45449742007759j),(0.9986891057110866-0.05603287809204087j)
154207,249000,250,44100,0.1369863093343236,-2.5469885745531955,393.0709741193106,1.3295965807385084,0.0196789570138952,(-0.11347539715811478-0.07673710435537123j),(2469.73776926522+8.354101700572413j),(0.9986213912076528-0.05598445881252021j)
154352,249250,250,44100,0.1366458688979004,2.2910637723772886,391.22697942144055,0.6563008357463894,0.0191136818727592,(-0.0901296632082617+0.1027070459940676j),(2458.1516088730455+4.123659768251397j),(0.9985402722907731-0.05571674927822713j)
154421,249500,250,44100,0.1376412167073127,0.9084541879183085,390.30663553952616,-1.0290822187190836,0.0182700161593675,(0.0846445914136522+0.10853754042305039j),(2452.3689177166484-6.465914276535515j),(0.9983078208217626-0.05557246740681357j)
154648,249750,250,44100,0.1314320072082201,-0.4270072011578854,390.4997673148944,0.7981304417805843,0.0177728782753467,(0.11963063364064125-0.05443238019341341j),(2453.582400449992+5.01480146500852j),(0.9985662178708153-0.05561441385915764j)
154791,250000,250,44100,0.135204785623477,-1.7400199729419985,391.61995564189294,2.4930051795470303,0.0199970093932289,(-0.022770802717832543-0.13327349548607154j),(2460.620751287463+15.664013514852506j),(0.9987984885773911-0.0557872539199733j)
154945,250250,250,44100,0.1482782903139035,-3.1186266868370347,392.39298480267735,2.29356488011919,0.0238767721408072,(-0.14823918840594266-0.003405054942536123j),(2465.477836752525+14.410893155828004j),(0.9987639575151641-0.05589567091978093j)
155163,250750,250,44100,0.1663896728428653,0.3300864639325165,392.1532827050765,-0.4011245821140369,0.0272952632511801,(0.15740701353518524+0.053931023712606926j),(2463.9717440547793-2.5203400806874683j),(0.9983824850959884-0.05584011862665183j)
155318,251000,250,44100,0.1650972959876029,-1.10116196981044,391.0414968777469,-1.704904823908841,0.025673136473232,(0.07471647509749664-0.1472228429674666j),(2456.9861876797713-10.712232939723629j),(0.9982058766333688-0.05567162913956882j)
155484,251250,250,44100,0.1551814991776176,-2.470050878110046,390.4049136211047,-0.909414584781216,0.0233208437610555,(-0.12148590266990411-0.09655295510491402j),(2452.9864171148406-5.71402035723216j),(0.9983240636134372-0.05558739370398615j)
155646,251500,250,44100,0.0162253001943348,2.842241376246224,397.02493075973433,-35.16114213645585,9.70004439800293e-05,(-0.01550372862370103+0.0047848474540903565j),(2494.5812115335552-220.92397165543244j),(0.9934114498814077-0.05625378881843341j)
156082,252000,250,44100,0.1649329102068565,-0.2486863984766319,392.7223687979444,0.8927448430428828,0.0280829396829622,(0.15985900913917217-0.040595099043419805j),(2467.547417432007+5.609281280867387j),(0.9985620173443304-0.05593137805048794j)
156159,252250,250,44100,0.1699241883741966,-1.6895268830686283,392.7147980533149,-0.5345379559888045,0.0283335433930597,(-0.02012782537763358-0.16872788874456102j),(2467.4998490405865-3.3586010311986647j),(0.9983590373850958-0.05591892849602528j)
156326,252500,250,44100,0.1675674327273975,-3.129339710788821,394.4020865990656,-0.8938857100214785,0.0272069770765267,(-0.1675548540494202-0.002053142792983506j),(2478.10139564022-5.616449559504746j),(0.9982944533785648-0.05615605510343277j)
156493,252750,250,44100,0.1662644292218002,1.6728523775407609,393.9068350530992,-1.952013588528526,0.025815075259665,(-0.01693885099918678+0.16539932210041963j),(2474.989638403246-12.264863098857333j),(0.9981479235372321-0.05607715922131208j)
156850,253250,250,44100,0.141844185267743,-1.278765429316605,393.6978393301116,-0.9204121616269522,0.0194769008196865,(0.04083661882834837-0.13583866701693592j),(2473.676479547307-5.783120170483868j),(0.9982963100054507-0.05605567586301274j)
157254,253750,250,44100,0.0057131541484976,0.6840125224342867,394.81500301150544,17.55948382916467,6.490072169919892e-05,(0.00442794252922819+0.003610187707356494j),(2480.695825975955+110.32949079706499j),(1.000919268115737-0.05636277739484742j)
157323,254000,250,44100,0.1200141828647892,0.5508504566289114,395.4854566340413,-2.12878543090359,0.0133684945379844,(0.1022616478497212+0.06281687247676929j),(2484.908410326218-13.375553341591399j),(0.9981101472314142-0.056300238723610306j)
157496,254250,250,44100,0.1138439863009612,-0.9754802412712492,397.15862422528267,-3.161734444520864,0.0116097851479432,(0.06384034823724466-0.09425955205622814j),(2495.4212323519546-19.865763407017102j),(0.9979498183050286-0.05652985246684752j)
