onset,duration,sample_rate,amplitude,phase,frequency,decay,d,w,z
3500,250,44100,5.9306970046818246e-05,1.0792999536470351,21518.679191772037,-35.261953334862646,(2.7989667120085708e-05+5.2286663984624126e-05j),(135205.84892765316-221.5573870960612j),(-0.9921390678424403-0.07524910654504689j)
3500,250,44100,5.9306970046818246e-05,-1.0792999536470351,-21518.679191772037,-35.261953334862646,(2.7989667120085708e-05-5.2286663984624126e-05j),(-135205.84892765316-221.5573870960612j),(-0.9921390678424403+0.07524910654504689j)
3500,250,44100,0.49990811401412655,-2.0694618389688135,-439.99998848489724,3.0495541890149643e-05,(-0.2390830495668883-0.43903008765568424j),(-2764.6014628074936+0.00019160914073866782j),(0.998035668870811+0.06264832281354162j)
3500,250,44100,0.49990811401412655,2.0694618389688135,439.99998848489724,3.0495541890149643e-05,(-0.2390830495668883+0.43903008765568424j),(2764.6014628074936+0.00019160914073866782j),(0.998035668870811-0.06264832281354162j)
3750,250,44100,5.083282189623325e-05,-2.711321855636971,19269.257991406117,-28.059212466628434,(-4.6199553965524524e-05-2.1203230775538863e-05j),(121072.31869185573-176.30123150135006j),(-0.9188578031199688-0.38436531594061457j)
3750,250,44100,5.083282189623325e-05,2.711321855636971,-19269.257991406117,-28.059212466628434,(-4.6199553965524524e-05+2.1203230775538863e-05j),(-121072.31869185573-176.30123150135006j),(-0.9188578031199688+0.38436531594061457j)
3750,250,44100,0.49990871306643564,-1.0365121198985083,440.0000043040498,-7.4894129187156025e-06,(0.2545660816580648-0.43023811020061825j),(2764.6015622021605-4.7057369210274855e-05j),(0.9980356633283032-0.06264832472391274j)
3750,250,44100,0.49990871306643564,1.0365121198985083,-440.0000043040498,-7.4894129187156025e-06,(0.2545660816580648+0.43023811020061825j),(-2764.6015622021605-4.7057369210274855e-05j),(0.9980356633283032+0.06264832472391274j)
4000,250,44100,0.49990883949506054,2.140699793380235,439.9999913111715,-4.567326533430849e-05,(-0.26972620160085375+0.42089977901547276j),(2764.6014805654986-0.0002869735896794418j),(0.9980356580146854-0.06264832253555336j)
4000,250,44100,0.49990883949506054,-2.140699793380235,-439.9999913111715,-4.567326533430849e-05,(-0.26972620160085375-0.42089977901547276j),(-2764.6014805654986-0.0002869735896794418j),(0.9980356580146854+0.06264832253555336j)
4000,250,44100,1.3944903013327024e-05,2.0774184484520926,-21092.322309555537,51.209365005970504,(-6.766435682314706e-06+1.2193263230497217e-05j),(-132526.96962969555+321.75792979551034j),(-0.9979604038754563+0.1370190297347477j)
4000,250,44100,1.3944903013327024e-05,-2.0774184484520926,21092.322309555537,51.209365005970504,(-6.766435682314706e-06-1.2193263230497217e-05j),(132526.96962969555+321.75792979551034j),(-0.9979604038754563-0.1370190297347477j)
4000,250,44100,9.028087026088778e-06,2.04380157112315,-21011.820142280358,54.907561711854314,(-4.112867978110821e-06+8.0368322332411e-06j),(-132021.15959507602+344.99438500097943j),(-0.9968483463873328+0.14853423084625458j)
4000,250,44100,9.028087026088778e-06,-2.04380157112315,21011.820142280358,54.907561711854314,(-4.112867978110821e-06-8.0368322332411e-06j),(132021.15959507602+344.99438500097943j),(-0.9968483463873328-0.14853423084625458j)
4250,160,44100,2.78811542108254e-05,-2.727796870382375,-21906.867540597257,48.38791120246486,(-2.5528017832916056e-05-1.1210667493514684e-05j),(-137644.90825741008+304.03021271243773j),(-1.006708561390029+0.02053257339724971j)
4250,160,44100,2.78811542108254e-05,2.727796870382375,21906.867540597257,48.38791120246486,(-2.5528017832916056e-05+1.1210667493514684e-05j),(137644.90825741008+304.03021271243773j),(-1.006708561390029-0.02053257339724971j)
4250,160,44100,1.6454805224868532e-05,1.7724960637111649,-21697.174478590845,67.43590092737313,(-3.296471732050511e-06+1.612122480173739e-05j),(-136327.3678911939+423.71226188328905j),(-1.008378871040017+0.050733058185729644j)
4250,160,44100,1.6454805224868532e-05,-1.7724960637111649,21697.174478590845,67.43590092737313,(-3.296471732050511e-06-1.612122480173739e-05j),(136327.3678911939+423.71226188328905j),(-1.008378871040017-0.050733058185729644j)
4250,160,44100,2.808722175980933e-05,1.0727071401979613,-21455.864349518968,55.200619692440775,(1.3418607501199942e-05+2.467454151374342e-05j),(-134811.17163373588+346.835722598752j),(-1.0042868207403086+0.08521650581225394j)
4250,160,44100,2.808722175980933e-05,-1.0727071401979613,21455.864349518968,55.200619692440775,(1.3418607501199942e-05-2.467454151374342e-05j),(134811.17163373588+346.835722598752j),(-1.0042868207403086-0.08521650581225394j)
4250,160,44100,1.0132025798100012e-05,-2.035803013161634,-21042.53987576677,100.1421120450852,(-4.5434919458312e-06-9.056192782374456e-06j),(-132214.17737315834+629.2114470316112j),(-1.0039383119803897+0.14510194650248437j)
4250,160,44100,1.0132025798100012e-05,2.035803013161634,21042.53987576677,100.1421120450852,(-4.5434919458312e-06+9.056192782374456e-06j),(132214.17737315834+629.2114470316112j),(-1.0039383119803897-0.14510194650248437j)
4250,160,44100,8.879837319572553e-06,2.7367570493620677,-20833.115732634633,109.1527421126419,(-8.162054848198478e-06+3.4974807329095037e-06j),(-130898.32667406181+685.826905480514j),(-1.0004460954896222+0.17521310353486547j)
4250,160,44100,8.879837319572553e-06,-2.7367570493620677,20833.115732634633,109.1527421126419,(-8.162054848198478e-06-3.4974807329095037e-06j),(130898.32667406181+685.826905480514j),(-1.0004460954896222-0.17521310353486547j)
4250,160,44100,6.349134580228005e-06,-1.4428041427653169,-20696.961623349416,112.54261985888235,(8.104226414322131e-07-6.2971997792749975e-06j),(-130042.8451750888+707.126135528827j),(-0.9973407496624372+0.19468025055034716j)
4250,160,44100,6.349134580228005e-06,1.4428041427653169,20696.961623349416,112.54261985888235,(8.104226414322131e-07+6.2971997792749975e-06j),(130042.8451750888+707.126135528827j),(-0.9973407496624372-0.19468025055034716j)
4250,160,44100,9.583932873665051e-06,-1.0551254848628642,-20441.580980047627,85.29783753849681,(4.726015245040447e-06-8.337658498077438e-06j),(-128438.24126935693+535.9421195560745j),(-0.9857647349368593+0.22993791623327556j)
4250,160,44100,9.583932873665051e-06,1.0551254848628642,20441.580980047627,85.29783753849681,(4.726015245040447e-06+8.337658498077438e-06j),(128438.24126935693+535.9421195560745j),(-0.9857647349368593-0.22993791623327556j)
4250,160,44100,2.584028696992615e-05,-2.624353014598132,-20228.791200068285,54.938954504930386,(-2.246005288753841e-05-1.2777576255969396e-05j),(-127101.24365027277+345.19163173718636j),(-0.9741190977831572+0.25859256233331357j)
4250,160,44100,2.584028696992615e-05,2.624353014598132,20228.791200068285,54.938954504930386,(-2.246005288753841e-05+1.2777576255969396e-05j),(127101.24365027277+345.19163173718636j),(-0.9741190977831572-0.25859256233331357j)
4250,160,44100,3.163596748060594e-05,1.2653810481235082,-19787.769336077967,45.07069202389217,(9.5125957017232e-06+3.0171923396587e-05j),(-124330.22155430383+283.18750990893545j),(-0.9546156172402877+0.3188021634766483j)
4250,160,44100,3.163596748060594e-05,-1.2653810481235082,19787.769336077967,45.07069202389217,(9.5125957017232e-06-3.0171923396587e-05j),(124330.22155430383+283.18750990893545j),(-0.9546156172402877-0.3188021634766483j)
4250,160,44100,2.6416431805740323e-05,0.5506656402577286,-19547.624844708953,48.15426854080882,(2.2511460062341327e-05+1.3822519133969046e-05j),(-122821.34921453393+302.56219257359015j),(-0.9435657392723897+0.35142554098020423j)
4250,160,44100,2.6416431805740323e-05,-0.5506656402577286,19547.624844708953,48.15426854080882,(2.2511460062341327e-05-1.3822519133969046e-05j),(122821.34921453393+302.56219257359015j),(-0.9435657392723897-0.35142554098020423j)
4250,160,44100,3.3457974267830184e-05,0.7896583989320509,-19278.651580586877,55.80517750687227,(2.355735591173755e-05+2.3758935678066696e-05j),(-121131.34035337796+350.6342713757286j),(-0.9304225385524219+0.38774061811027916j)
4250,160,44100,3.3457974267830184e-05,-0.7896583989320509,19278.651580586877,55.80517750687227,(2.355735591173755e-05-2.3758935678066696e-05j),(121131.34035337796+350.6342713757286j),(-0.9304225385524219-0.38774061811027916j)
4250,160,44100,1.1929000848776997e-05,1.4318316318920563,-18947.881941633128,88.30693650720275,(1.6523797216895126e-06+1.1814004507594856e-05j),(-119053.05341784269+554.8488459840969j),(-0.9153522999769583+0.4331427545674535j)
4250,160,44100,1.1929000848776997e-05,-1.4318316318920563,18947.881941633128,88.30693650720275,(1.6523797216895126e-06-1.1814004507594856e-05j),(119053.05341784269+554.8488459840969j),(-0.9153522999769583-0.4331427545674535j)
4250,160,44100,1.828853297715656e-05,0.10596266982885823,-18730.48678556987,69.02212825386722,(1.818595638598981e-05+1.9342773284665324e-06j),(-117687.119367414+433.6788221149635j),(-0.899025851885689+0.46001650004504674j)
4250,160,44100,1.828853297715656e-05,-0.10596266982885823,18730.48678556987,69.02212825386722,(1.818595638598981e-05-1.9342773284665324e-06j),(117687.119367414+433.6788221149635j),(-0.899025851885689-0.46001650004504674j)
4250,160,44100,3.868489716496281e-05,-0.35745560019964445,-18481.06200573607,47.19623904624277,(3.623962944640969e-05-1.353552829595738e-05j),(-116119.93725551576+296.54271572948807j),(-0.8793752449275705+0.49014147722757295j)
4250,160,44100,3.868489716496281e-05,0.35745560019964445,18481.06200573607,47.19623904624277,(3.623962944640969e-05+1.353552829595738e-05j),(116119.93725551576+296.54271572948807j),(-0.8793752449275705-0.49014147722757295j)
4250,160,44100,8.474668078938962e-06,-2.5116681415349267,-18018.473853808235,113.84995881271527,(-6.848141808772542e-06-4.992289336079044e-06j),(-113213.41017604744+715.3403884350537j),(-0.8532498991380701+0.5522122064637276j)
4250,160,44100,8.474668078938962e-06,2.5116681415349267,18018.473853808235,113.84995881271527,(-6.848141808772542e-06+4.992289336079044e-06j),(113213.41017604744+715.3403884350537j),(-0.8532498991380701-0.5522122064637276j)
4250,160,44100,1.3755130509742663e-05,-2.112510518598578,-17734.451797675214,83.72346266614042,(-7.09222111931476e-06-1.1785754746082201e-05j),(-111428.8469660375+526.0500304900921j),(-0.8266556299727281+0.5837674811124238j)
4250,160,44100,1.3755130509742663e-05,2.112510518598578,17734.451797675214,83.72346266614042,(-7.09222111931476e-06+1.1785754746082201e-05j),(111428.8469660375+526.0500304900921j),(-0.8266556299727281-0.5837674811124238j)
4250,160,44100,1.2822982221113168e-05,3.0983494857298344,-17508.14000849732,85.00697882781981,(-1.2810994783225817e-05+5.543335702853759e-07j),(-110006.88805743345+534.1146003786836j),(-0.8075538877533126+0.6102256631871701j)
4250,160,44100,1.2822982221113168e-05,-3.0983494857298344,17508.14000849732,85.00697882781981,(-1.2810994783225817e-05-5.543335702853759e-07j),(110006.88805743345+534.1146003786836j),(-0.8075538877533126-0.6102256631871701j)
4250,160,44100,6.778799050491918e-06,2.025307050364935,-17294.29751874555,111.45811302764416,(-2.9760470908165977e-06+6.090587843565856e-06j),(-108663.27606777441+700.3119781412554j),(-0.7915675229098371+0.6369385949594127j)
4250,160,44100,6.778799050491918e-06,-2.025307050364935,17294.29751874555,111.45811302764416,(-2.9760470908165977e-06-6.090587843565856e-06j),(108663.27606777441+700.3119781412554j),(-0.7915675229098371-0.6369385949594127j)
4250,160,44100,6.417997024668769e-06,-2.0767448373360167,-17163.045100352465,114.74287612741044,(-3.1104009726598633e-06-5.613919450609686e-06j),(-107838.5928009952+720.9507533872726j),(-0.7798837715020714+0.6519339505114901j)
4250,160,44100,6.417997024668769e-06,2.0767448373360167,17163.045100352465,114.74287612741044,(-3.1104009726598633e-06+5.613919450609686e-06j),(107838.5928009952+720.9507533872726j),(-0.7798837715020714-0.6519339505114901j)
4250,160,44100,7.564976141901425e-06,2.4973247849952314,-16968.99518673272,104.5150768272911,(-6.048498823058208e-06+4.54362476608723e-06j),(-106619.34123488016+656.6875950999811j),(-0.7604547724291464+0.6722634909292438j)
4250,160,44100,7.564976141901425e-06,-2.4973247849952314,16968.99518673272,104.5150768272911,(-6.048498823058208e-06-4.54362476608723e-06j),(106619.34123488016+656.6875950999811j),(-0.7604547724291464-0.6722634909292438j)
4250,160,44100,6.589692234935637e-06,-1.566299039639064,-16598.601227204563,110.81741160882855,(2.9635638349109922e-08-6.5896255948354666e-06j),(-104292.08735050476+696.2863324002641j),(-0.7245861000370352+0.7120789685538931j)
4250,160,44100,6.589692234935637e-06,1.566299039639064,16598.601227204563,110.81741160882855,(2.9635638349109922e-08+6.5896255948354666e-06j),(104292.08735050476+696.2863324002641j),(-0.7245861000370352-0.7120789685538931j)
4250,160,44100,1.9641724526476114e-05,-2.373219373556814,-16366.610826764048,76.00657874996469,(-1.4123227564725158e-05-1.3650340125028417e-05j),(-102834.44867505021+477.5634188507663j),(-0.6971917932827566+0.7319959355589779j)
4250,160,44100,1.9641724526476114e-05,2.373219373556814,16366.610826764048,76.00657874996469,(-1.4123227564725158e-05+1.3650340125028417e-05j),(102834.44867505021+477.5634188507663j),(-0.6971917932827566-0.7319959355589779j)
4250,160,44100,1.0463306426299114e-05,3.1076865074417848,-16129.394222835566,99.00216448925386,(-1.0457292554011776e-05+3.5470242519918655e-07j),(-101343.97279462773+622.0489452978564j),(-0.6742640994274507+0.7576149779883151j)
4250,160,44100,1.0463306426299114e-05,-3.1076865074417848,16129.394222835566,99.00216448925386,(-1.0457292554011776e-05-3.5470242519918655e-07j),(101343.97279462773+622.0489452978564j),(-0.6742640994274507-0.7576149779883151j)
4250,160,44100,2.576925361086568e-06,-1.7612928319394758,-15774.408934602681,156.01986253713352,(-4.879316479902001e-07-2.5303096694872557e-06j),(-99113.53444733795+980.301707921496j),(-0.640280805877153+0.7971835981638187j)
4250,160,44100,2.576925361086568e-06,1.7612928319394758,15774.408934602681,156.01986253713352,(-4.879316479902001e-07+2.5303096694872557e-06j),(99113.53444733795+980.301707921496j),(-0.640280805877153-0.7971835981638187j)
4250,160,44100,6.477629478793645e-06,-2.7541688121082384,-15553.425276852551,125.77814461735962,(-5.9975426599868895e-06-2.4472772025608014e-06j),(-97725.05317583554+790.2873902241031j),(-0.6122248368989266+0.8134319070128444j)
