,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
28861,38500,250,44100,0.1897329674155288,-0.5971078910576023,443.57029146910577,0.2614044954959967,0.0363345173707063,(0.15690255537016043-0.10667795949780756j),(2787.034338060052+1.6424528853311389j),(0.9980408375093504-0.06315834938555516j)
29257,39000,250,44100,0.1918412476271568,-0.7767300195252599,443.36216076223,0.1694639593905799,0.0370252150755623,(0.13682298937764703-0.13447131243840968j),(2785.7266142606372+1.06477345973937j),(0.9980296363610969-0.06312792691562728j)
29354,39250,250,44100,0.195266803931655,2.2833195019385,443.8905042724572,-0.2645494539709154,0.0377735050103034,(-0.1276547306944129+0.147761275200982j),(2789.04629444124-1.6622132422124383j),(0.9979631691125105-0.06319914647916616j)
29545,39500,250,44100,0.1933619111126866,-0.9629045243324637,443.8546234037722,-0.0248458846223764,0.0373558918791705,(0.11043637548458735-0.15872188141204027j),(2788.82084829431-0.15611129720319475j),(0.9979975751862451-0.06319620297148516j)
29870,39750,250,44100,0.1909638777590059,2.0687202515257743,443.2440059177826,0.336225593619596,0.0369056739571578,(-0.09120484056638978+0.16777627861535124j),(2784.9842254780333+2.11256770972838j),(0.998054411927517-0.06311262537048436j)
30071,40000,250,44100,0.1938493315739114,-1.158315243892591,443.40265819302977,0.1009785586492477,0.037712502608639,(0.07771100851066895-0.17759099782338914j),(2785.981067122817+0.6344669960451258j),(0.9980195338630049-0.0631330694269829j)
30157,40250,250,44100,0.1946086520334779,1.8958939274279296,443.274547695992,-0.0695248864087604,0.037779268621337,(-0.06215825171139655+0.18441496465978557j),(2785.1761251301336-0.4368377447668534j),(0.9979964417954595-0.06311331970553308j)
30349,40500,250,44100,0.1958915591535418,-1.323365784910684,443.30217722092266,-0.6581236683787776,0.0374913732391064,(0.04797650018684825-0.18992566539945815j),(2785.3497265552223-4.135112963464666j),(0.9979125037741954-0.0631119554972531j)
30541,40750,250,44100,0.1911983102721725,1.7352376463565553,443.0874767303841,-0.5757002145286979,0.0358202474473676,(-0.031299395266629275+0.18861903855888268j),(2784.000723587626-3.6172311292668504j),(0.9979261528086047-0.06308217047882622j)
30766,41000,250,44100,0.1876889959966093,-1.4791981820361892,443.4427196875896,-0.5714660423683021,0.0345225522129091,(0.017167933181441906-0.18690217036859894j),(2786.2327809168187-3.590627040960583j),(0.9979235607326093-0.06313271706401945j)
30945,41250,250,44100,0.1847144771844482,1.5764176227953912,443.7046875156713,-0.1909244333031702,0.0338893780312808,(-0.0010383292834544849+0.1847115587986393j),(2787.8787733251756-1.1996135941120678j),(0.9979753104168378-0.06317338865115033j)
31156,41500,250,44100,0.1833636632812691,-1.6610686467312412,443.7396084961643,-0.2121224805951686,0.0333704807226724,(-0.016530190906236468-0.18261704685086233j),(2788.0981883167215-1.3328048533980505j),(0.9979719820023478-0.06317816316176249j)
