,onset,duration,cluster,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
33130,43750,250,3,44100,0.0506322109371823,2.7098390520728723,1778.5366270334894,1.8873397482724923,0.0027432130832889,(-0.045985861402453455+0.02118776381456204j),(11174.87520325756+11.858505376001743j),(0.9683263662047679-0.2507628239008274j)
33132,43750,250,2,44100,0.2070446698689507,-2.7320882572358007,887.2433355944084,0.32978224601176,0.0433729669724562,(-0.18992585680581683-0.08243581890003368j),(5574.714290099794+2.0720829627097745j),(0.9920674066414171-0.1260802804237462j)
33228,44000,250,1,44100,0.0451329939833985,-1.3118168378536028,1330.843542084072,-1.9012690047187224,0.0019055786406837,(0.01155829828278563-0.04362789115590674j),(8361.936589777479-11.946025475444634j),(0.9818112420145355-0.18842786928115504j)
33236,44000,250,0,44100,0.1800122172912977,-2.606666110025354,444.5959599029306,-0.4949336210205872,0.0318420408090433,(-0.15486560466062438-0.09176624034593872j),(2793.478802893498-3.109759655625743j),(0.9979240553222908-0.06329737411422269j)
33325,44000,250,3,44100,0.0543438105251976,2.1972005394462664,1774.5509427412012,2.2589338564112693,0.0032031155798111,(-0.031858268782437665+0.04402613374558954j),(11149.832410273199+14.19330001649381j),(0.9685198843701214-0.25022615344173615j)
33329,44000,250,2,44100,0.210631059131611,-2.914797905904808,887.93672161948,0.1998685812665002,0.0446815175914267,(-0.20523724375924515-0.047361554503757675j),(5579.070962984727+1.2558113331805036j),(0.9920365839011952-0.1261759514266583j)
33409,44250,250,2,44100,0.2119566260899613,-3.135823157418643,887.0942311220479,-0.3683085410232669,0.0443436903868242,(-0.21195309839051912-0.0012228761583189668j),(5573.777439069823-2.3141508134661404j),(0.9919714173817068-0.12604666776448883j)
33524,44250,250,3,44100,0.0568294335538288,1.8315849942812903,1772.612532912991,1.95469788364956,0.0034642878833873,(-0.014653050734891405+0.054907855742231865j),(11137.653022121294+12.281729022521946j),(0.9685469702227564-0.24994782682804173j)
33529,44250,250,1,44100,0.0420320904284518,1.5416378679526257,1330.0243592400082,0.4145551275508984,0.0017929365176591,(0.001225417316742145+0.04201422352234281j),(8356.789512167763+2.6047266864437644j),(0.9821572358256653-0.18837542113315844j)
33532,44250,250,0,44100,0.1783476069343249,0.3925097885922209,443.76068402269175,0.6202950964233511,0.032518233328081,(0.16478462014904727+0.06821948300547784j),(2788.2306097553396+3.897429035962744j),(0.9980901581719963-0.06318865351806134j)
33647,44500,250,3,44100,0.063332509585687,1.430768526733378,1769.9917022272148,-1.9896055492945253,0.0037407829752019,(0.008839359063886675+0.0627126183615453j),(11121.185857263821-12.501060354410331j),(0.9680960425862226-0.24944592900505583j)
33653,44500,250,2,44100,0.2091886899088552,2.9628035513384616,887.2820632024099,-0.5509382275856193,0.0429156637837272,(-0.20585417155774055+0.03720172090185483j),(5574.957622837371-3.4616469767295257j),(0.991942232832693-0.12606993397597085j)
33744,44500,250,1,44100,0.0407760900689024,-1.890558379987955,1327.0252528057165,2.855003717071599,0.0018430926028046,(-0.012817584050293571-0.0387091599033214j),(8337.945570685153+17.938517407047375j),(0.9825792273516096-0.18802109241645631j)
33748,44500,250,0,44100,0.1822431310769717,-2.847811884926717,443.3242433063036,0.4314204167836349,0.0337261236282915,(-0.17443509000627624-0.05277270316404675j),(2785.488371858675+2.7106944239522286j),(0.9980672270237761-0.06312489117015038j)
33853,44750,250,3,44100,0.0600190315353487,1.2484657894979967,1771.9612657634093,-4.158263912674959,0.003119588322975,(0.01901270474384236+0.05692803531446226j),(11133.560989935995-26.127142719494405j),(0.9677269502537625-0.249640435512558j)
33861,44750,250,2,44100,0.2074939277518049,2.774435964005184,886.2923477079335,-0.8384250886315011,0.0417981938157277,(-0.19366482275752805+0.07448265892250684j),(5568.739056984188-5.26798019806019j),(0.9919193703761908-0.12592490040815257j)
33956,44750,250,1,44100,0.0440556289696055,1.1350260622559332,1327.9605824330497,2.8016471438711186,0.0021472817493629,(0.01859626894721022+0.03993841790995949j),(8343.822420056982+17.603268170272663j),(0.9825466932093186-0.18815060078125376j)
33960,44750,250,0,44100,0.1846530179417213,0.211644954390965,442.99678608083343,0.0888976148151538,0.0342044973821586,(0.18053279691962532+0.03878977018961279j),(2783.430897430871+0.5585601872498849j),(0.9980214651501279-0.06307524830077395j)
34059,45000,250,3,44100,0.0517390785218988,0.9669362889118436,1771.5685422067431,-3.809699216288751,0.0023456997169081,(0.029378694955238545+0.0425890188783712j),(11131.093435054967-23.937046140559065j),(0.9677889782213142-0.24959868256596257j)
34065,45000,250,1,44100,0.0497736105888616,-2.17211990102176,1328.0001183550155,-1.4817391423201554,0.0023516374987259,(-0.028158642300812-0.04104269940959735j),(8344.070831580984-9.310041608098881j),(0.9819461891926945-0.1880413426478058j)
34069,45000,250,2,44100,0.2023652831494845,2.6201243982874454,886.8559077984045,-0.7429012656980916,0.0398911574873373,(-0.17546864981203114+0.10080903112972478j),(5572.280009464349-4.667786317319367j),(0.9919227560183622-0.12600625979865276j)
34150,45000,250,0,44100,0.1844397655605251,-2.993112671947519,442.6114901624607,0.083832932136654,0.034119401369663,(-0.1824103903678843-0.027285098604504378j),(2781.010011777635+0.526737847458808j),(0.9980242060156724-0.06302041597663767j)
34267,45250,250,3,44100,0.0463724348134032,0.6568323755325256,1768.953019663746,-5.685244417069873,0.00176966053752,(0.0367237403343895+0.028315536483981118j),(11114.65962224221-35.7214441890582j),(0.9676233209083289-0.24917142736280096j)
34271,45250,250,2,44100,0.1948395765992777,2.4456001344743887,886.5237585398529,-0.6700859017596064,0.0370741677378833,(-0.1495233453549254+0.12492089418210836j),(5570.193054123227-4.2102738924841425j),(0.9919390086832598-0.12596062541173828j)
34356,45250,250,1,44100,0.0459809262671997,0.7760834822321655,1328.157997430413,0.0448315464312303,0.0021176117912085,(0.032814862099123716+0.03220916648727746j),(8345.062815067833+0.28168491383484606j),(0.982155554231382-0.18810433859980322j)
34364,45250,250,0,44100,0.1838054525854464,0.0960502204328307,442.45842178725474,0.0489983463118037,0.0338432397898566,(0.1829582423113503+0.01762742098215256j),(2780.048254811547+0.30786568962242233j),(0.9980206268861326-0.06299833783582917j)
34450,45500,250,3,44100,0.0385626958482732,0.4804609438580865,1772.503119327749,-4.536937540737172,0.0012715155032017,(0.034196703557987165+0.017823214548828646j),(11136.965556290095-28.50641929555129j),(0.9676554666551878-0.24970167207577676j)
34455,45500,250,1,44100,0.0467875157574527,-2.537091973212217,1327.0708764274282,-0.3013859564875553,0.0021658321059577,(-0.03849611243248865-0.02659174605660708j),(8338.232232354752-1.8936638135928738j),(0.982136229995455-0.18794294073700568j)
34461,45500,250,2,44100,0.1926721362456116,2.305198065480069,885.3280005354613,-0.703210992999859,0.0362116815460066,(-0.1291179271395723+0.14300738783932682j),(5562.679884999092-4.418404979063881j),(0.9919557722052443-0.12579103658637983j)
34464,45500,250,0,44100,0.1827767943136426,-3.096205960146631,442.3626199343529,-0.0778217090763239,0.0333152940062996,(-0.18258857092172695-0.008292786524028766j),(2779.4463140169937-0.4889682190479626j),(0.9980034538020517-0.06298357734849473j)
34646,45750,250,2,44100,0.1870591045126198,2.1940063008214894,884.9977714994242,-0.204980941308637,0.0347378846871407,(-0.109176053305552+0.15189370614244188j),(5560.604994771858-1.287933238682269j),(0.9920321071809619-0.12575329163574037j)
34741,45750,250,1,44100,0.0462520278789217,0.4600126552598623,1327.380408607085,1.7144841657184762,0.0022748194412766,(0.041443985236428116+0.02053402470621095j),(8340.177080398073+10.77242171943438j),(0.9824100608461342-0.18804025342631875j)
34745,45750,250,0,44100,0.172358369444399,0.0179136605676011,440.78702852326086,0.6088399320152215,0.0303584321321972,(0.1723307153494814+0.003087404195755939j),(2769.5465812127018+3.8254541152622576j),(0.9981152109801211-0.06276568045450479j)
34828,46000,250,2,44100,0.1856286736157025,2.156008792915351,886.1395224355811,-1.978323961645034,0.0321491096308807,(-0.10253691804087857+0.15473908655218035j),(5567.778827478378-12.43017604864939j),(0.9917610289446817-0.12588285636162225j)
34949,46000,250,1,44100,0.0481418641118824,-2.8880407747809222,1323.160120842985,2.1927829249295274,0.0025076793602186,(-0.046602651387816954-0.012076090583982823j),(8313.660230326608+13.777661455751485j),(0.9825899071184927-0.1874622813649792j)
34952,46000,250,0,44100,0.1793867337666533,3.1078974516388578,441.7571687488482,0.2487896428959121,0.0324653053020795,(-0.1792849085451836+0.0060433285045009555j),(2775.642152024016+1.563191428822051j),(0.9980553258472349-0.06290041411836034j)
35027,46250,250,2,44100,0.1826200593258224,1.979321320019957,884.5011895896467,-1.1527528844738055,0.0320227213753456,(-0.07254693902009068+0.16759184856961912j),(5557.484878612534-7.242959986534702j),(0.991907051025162-0.1256661336991939j)
35031,46250,250,0,44100,0.181060137000095,-0.0610405581388736,441.339800691715,-0.0548538477301411,0.0327190600670033,(0.1807229312355807-0.01104514989091464j),(2773.019751179751-0.34465689010028916j),(0.9980158874835117-0.06283834621227372j)
35150,46250,250,1,44100,0.0521352971192929,0.2469067709062098,1323.511079930807,3.1685419407495146,0.0030479213876717,(0.05055419321208283+0.012742164431223979j),(8315.865371310634+19.90853616729964j),(0.9827171420836759-0.18753748381027674j)
35249,46500,250,2,44100,0.174952993877012,1.8864029433610687,883.0983425919251,-0.3695317579969194,0.0302107725767148,(-0.05430421664889581+0.16631176182302795j),(5548.670530968228-2.3218365123824865j),(0.9920428443174585-0.12548187866858165j)
35346,46500,250,1,44100,0.0557949804450739,-2.9807465621077847,1324.88679927805,4.043688417179183,0.0036057272987403,(-0.055074786216408315-0.008935757722941333j),(8324.509270900033+25.407243649632523j),(0.9828028999317464-0.18775350845060365j)
35352,46500,250,0,44100,0.180755608417937,3.0710877591045445,442.35825973282897,0.2471975733056524,0.0329608047941747,(-0.18030653183663306+0.012733599317704097j),(2779.4189180628423+1.553188160564524j),(0.9980497089466427-0.06298587400992083j)
35454,46750,250,2,44100,0.1731631064248601,1.8470146722357004,883.8452330070187,-0.199751250282167,0.0297739725960124,(-0.047224921426334394+0.16659912431637802j),(5553.363381850418-1.2550741208636642j),(0.9920534828003823-0.12559048300826667j)
35543,46750,250,1,44100,0.0652215858205892,0.1005068085088428,1327.3615016384963,0.9327776140098272,0.0043977864478094,(0.06489244124419462+0.006544182632020532j),(8340.058284410834+5.860814599212577j),(0.9823011581755022-0.18801666562986166j)
35547,46750,250,0,44100,0.1826545646821406,-0.1150338435372243,441.8154601304586,0.0374889749518172,0.0334071010632793,(0.18144738245559436-0.020965147250509714j),(2776.0084075764858+0.23555017659848193j),(0.9980247571867485-0.06290680922668113j)
35647,47000,250,2,44100,0.1722357669949528,1.7818346957259,884.264060661259,-0.0339159225275476,0.0296294944551454,(-0.0360791465743442+0.16841453207727258j),(5555.994953613781-0.21310002610452852j),(0.9920694265683959-0.12565265024931793j)
35740,47000,250,1,44100,0.067984470161563,3.077808658992439,1327.3549118512035,1.7329958687675855,0.004918083313399,(-0.06784622310134769+0.004333381362240252j),(8340.016879556139+10.888734180043416j),(0.9824133350112747-0.18803718059331945j)
35746,47000,250,0,44100,0.1818363793049629,2.981181780506529,442.7904378004711,0.5217095665029721,0.0336840769558883,(-0.17950191667808268+0.029043600803498954j),(2782.134372947536+3.2779978828665053j),(0.9980848643678424-0.06304979465531879j)
35934,47250,250,1,44100,0.0707270721612251,-0.2200799476299391,1328.3325966073126,0.6757074294329327,0.0051241764550651,(0.06902113512911454-0.015440260424865175j),(8346.159854050775+4.24559499256509j),(0.9822391588012126-0.18814568144356333j)
35936,47250,250,2,44100,0.1692470920058772,1.7001499817218555,884.142280259327,0.6505558631037808,0.0293159901711,(-0.0218317281252014+0.16783311294113917j),(5555.229784781659+4.08756304055321j),(0.9921683588284889-0.1256476897185314j)
35943,47250,250,0,44100,0.183919254673034,-0.2228918610004496,442.2523413285859,0.3445576724186497,0.0342431716286146,(0.17936951161706557-0.040655510594994594j),(2778.7534131015423+2.164919704816857j),(0.9980645038606012-0.06297168612217555j)
36131,47500,250,1,44100,0.0722278123597851,2.722190542193038,1328.5492893825174,0.5608067255679614,0.0053220418908971,(-0.06596801366313629+0.029412209227132172j),(8347.521374912114+3.5236525782561094j),(0.9822172700251143-0.18817292597922117j)
36139,47500,250,2,44100,0.1735082114481671,1.6237496317113145,884.3588797706449,0.5785266215907361,0.0307315383883453,(-0.009183539967163767+0.1732650052192115j),(5556.590719648714+3.634989968591157j),(0.9921542988788353-0.12567701841577927j)
36141,47500,250,0,44100,0.1859235859416942,2.872294375286208,442.8198640677456,0.2540161038765177,0.0348809727090993,(-0.17922249650594313+0.04946591306744222j),(2782.3192636377207+1.59603025166394j),(0.998046533944165-0.06305157433435432j)
36333,47750,250,1,44100,0.0730293988393657,-0.6161551931142739,1329.332506902867,0.7091433191306511,0.0054697512244622,(0.05959976004069983-0.042203811414730674j),(8352.4424757283+4.4556788834462715j),(0.982217024102287-0.188286509304785j)
36339,47750,250,2,44100,0.1766310057664881,1.5251253625992969,885.2160497030748,0.6672460830720504,0.0319488470597765,(0.008064104256710728+0.17644682604291315j),(5561.976477173914+4.192430785431436j),(0.9921514841396502-0.12579977548206012j)
36341,47750,250,0,44100,0.1872888411835065,-0.3330225813235887,442.8066503682361,0.2665341279429515,0.0354108934774069,(0.17699892575502496-0.0612249157894718j),(2782.236239515109+1.674683316553077j),(0.9980484326793526-0.06304980782899083j)
36436,48000,250,1,44100,0.075098468080189,2.3034439282302537,1327.3036202516585,-0.717392191413182,0.0054986538372068,(-0.05022887592804967+0.055828665853625406j),(8339.694604931494-4.5075080765726705j),(0.9820717872472055-0.18796436750317502j)
36541,48000,250,2,44100,0.1804180900339187,1.403900206330541,886.0601553294457,0.984586004609048,0.0337146717680587,(0.029971486595043097+0.17791120595052567j),(5567.280149243235+6.186336317814224j),(0.9921812064457998-0.12592478868928772j)
36543,48000,250,0,44100,0.189078132451592,2.737743650630248,443.6291866695562,0.5102923183851464,0.0364056440320188,(-0.1738677993170748+0.07430025929981113j),(2787.4043875181856+3.2062611972441597j),(0.9980756991451487-0.06316896405160151j)
36646,48250,250,2,44100,0.1860246070309908,1.2472864836676385,885.8916817747697,-0.0282708378309967,0.0345704704209368,(0.059136531235797374+0.17637467248568348j),(5566.2215986798465-0.17763091288137567j),(0.9920410593438926-0.12588280575432811j)
36743,48250,250,1,44100,0.0742845158607515,-1.012672686884735,1327.269987625704,0.8717378911242383,0.0056924268003923,(0.039340745921010334-0.06301186401817327j),(8339.483284910255+5.4772907092235315j),(0.9822950668046018-0.18800222283989543j)
36745,48250,250,0,44100,0.1926389731399387,-0.4930304413807333,443.9178287145562,0.3826310790407172,0.0376181162156583,(0.1696961732913971-0.09117556000741736j),(2789.2179789743636+2.404141973898905j),(0.9980549470759233-0.06320885969109975j)
36848,48500,250,1,44100,0.0749907990324127,1.9936319494698125,1330.0999126523454,-0.7674381988791918,0.0054732582285916,(-0.03077232334721189+0.06838628557930569j),(8357.264228258067-4.821956415366103j),(0.9819898215697485-0.1883542710217426j)
36956,48500,250,2,44100,0.1855901571668813,1.1178448833404302,886.7399755552417,0.7749589498949639,0.0354082945018586,(0.08121819739556231+0.16687513550269611j),(5571.55158569748+4.869210687647358j),(0.9921393725073203-0.12601712497171444j)
36958,48500,250,0,44100,0.1956130166889618,2.54381217931274,443.6643201096239,0.242759814605666,0.0385959000168109,(-0.1616911413084159+0.11009281139355982j),(2787.6251374326093+1.5253049003039614j),(0.9980373400925361-0.06317155213432506j)
37078,48750,250,1,44100,0.073597151716893,-1.3715448972429622,1329.896928721328,-2.4032420703849087,0.0049799493470837,(0.01456749832069611-0.07214103363215621j),(8355.988842605106-15.100015266238307j),(0.9817664287607708-0.18828198489815132j)
37080,48750,250,0,44100,0.1973696294340521,-0.6994699944423955,443.5377829264776,-0.2205394179389037,0.0386515765921489,(0.15102398755434557-0.12706898050318943j),(2786.8300808626527-1.385690030447658j),(0.9979726015151562-0.06314939045133754j)
37165,48750,250,2,44100,0.1905593396823737,0.9486523469874362,886.8145683124646,0.7002091235034533,0.0372300649448491,(0.1110539362144288+0.15485439997450465j),(5572.020265813685+4.399543676749994j),(0.9921274669242179-0.12602632689822474j)
37245,49000,250,1,44100,0.0709520411246682,1.517281029685707,1330.552198522598,-1.20473270324617,0.0048250459200177,(0.003795207448284838+0.07085046605479103j),(8360.106024192684-7.56955882011508j),(0.9819165028734604-0.18840581109086868j)
37253,49000,250,0,44100,0.1977140156292947,2.34567362251243,444.1537782890388,-0.1987747606986746,0.0388164640297504,(-0.13832634190679477+0.14126802579120837j),(2790.7004938739883-1.2489386558600506j),(0.9979701500380143-0.06323717283610766j)
37364,49000,250,2,44100,0.193309847785,0.7681926154022491,887.4273304921339,0.9290465202056196,0.038627914568696,(0.13902219484102987+0.13431874996530677j),(5575.870364137779+5.8373714454422725j),(0.9921488078621126-0.12611705476125665j)
37466,49250,250,0,44100,0.1958643850026427,-0.9064999055677482,444.2070376058878,-0.0462652619186387,0.0382999602213576,(0.12075143576367806-0.15421396847715776j),(2791.0351320310842-0.2906932139200063j),(0.9979913551953687-0.06324611985332272j)
37567,49250,250,1,44100,0.0671137276915826,-1.9297328478394624,1331.4809876806166,0.4739386261151915,0.0045808433149954,(-0.023575624873187172-0.06283663228164502j),(8365.941778583814+2.977844212111851j),(0.9821264297541339-0.1885808439957291j)
37571,49250,250,2,44100,0.1993738687191981,0.5793293921654814,887.76747898515,0.5000198451968797,0.0404634919320022,(0.16684202876814072+0.10914979140882945j),(5578.007580151357+3.141717344639246j),(0.9920820508880639-0.12615742534204827j)
37680,49500,250,1,44100,0.0688514032928546,0.9291428968647734,1333.060166006108,-2.78450508080945,0.0043016574137862,(0.0412089992916927+0.0551573577392227j),(8375.864048635958-17.49556141150884j),(0.9816281489517475-0.18871418173062565j)
37682,49500,250,0,44100,0.1954032337233063,2.1184218377169377,444.6226698436998,-0.2666565800441949,0.0378234883482322,(-0.10173893045014547+0.1668280964957209j),(2793.6466264008945-1.6754527057964428j),(0.9979562714046706-0.06330323057413005j)
37783,49500,250,2,44100,0.2032258459505861,0.3751625860739054,887.8496336970561,0.7443896621820021,0.0424109261380386,(0.18909109386300868+0.07446678913463506j),(5578.523773430121+4.677138188238331j),(0.9921151158109157-0.1261734305948437j)
37987,49750,250,1,44100,0.0631712644880418,-2.573274584161555,1332.0513644416667,0.8354072489962698,0.0041112562844195,(-0.053241209654953055-0.03399973899157854j),(8369.525561468401+5.249018552404681j),(0.982161682070589-0.18867037217484472j)
37991,49750,250,2,44100,0.2035001999906139,0.1709835709378446,887.9414699693042,0.7181978839138844,0.0424856724246101,(0.20053273715239944+0.03462589675931236j),(5579.100797746576+4.5125703918551885j),(0.992109762556838-0.12618594097781952j)
37997,49750,250,0,44100,0.1940391074423032,-1.1455645896182365,444.3302773453106,0.0954922028806406,0.0377790163020537,(0.08004732015670613-0.17675859739411687j),(2791.8094701510863+0.5999952060898537j),(0.9980104011514824-0.06326492101167328j)
38095,50000,250,0,44100,0.195144450430134,1.8869033787335023,444.3191575330169,-0.1343061069677296,0.0379004860908616,(-0.060664333257597514+0.18547559193621727j),(2791.7396023098636-0.8438701579641289j),(0.997977826342449-0.0632612686061025j)
38192,50000,250,3,44100,0.0332641316284545,1.1662579863033558,1770.1102793429684,4.232519390671384,0.0012906475770357,(0.013092576130619626+0.03057919069006042j),(11121.930899255292+26.593703647819137j),(0.9689504246407509-0.24968353136171173j)
38194,50000,250,1,44100,0.0653875103357788,0.2507245227866319,1332.0813185453978,0.8601969407406179,0.0044087027066962,(0.0633430336630406+0.016223026668118853j),(8369.713768652853+5.40477677934228j),(0.9821643457983198-0.1886752301675093j)
38200,50000,250,2,44100,0.2067106961056862,-0.0646328635070273,887.77731774749,0.1654817803560768,0.0429811500451668,(0.20627908902783826-0.013351004244720563j),(5578.069398918332+1.0397526909392214j),(0.9920345889770408-0.12615280298901563j)
38294,50250,250,1,44100,0.0684552657101161,3.069308922160707,1331.4091068501828,-1.9053151228358745,0.0043832009667793,(-0.06827650631063778+0.0049438941590660744j),(8365.490138006164-11.971447985349435j),(0.9817954894567057-0.1885068736870391j)
38298,50250,250,0,44100,0.1951137183325501,-1.3701896722811493,444.2073170885481,-0.3332470075468322,0.0376228240345697,(0.03887911187611609-0.19120088321259968j),(2791.036888072429-2.093852701479821j),(0.9979505476704322-0.06324357363864738j)
38402,50250,250,3,44100,0.0410446810640964,0.9192659169965326,1774.1267741942877,1.3600309684094032,0.0017686338933012,(0.0248896600478144+0.032636952467373956j),(11147.167280691463+8.545326598019185j),(0.9684109704799515-0.25013558426381843j)
38408,50250,250,2,44100,0.2092884231521181,-0.2634420386891493,888.3652738975194,0.7789770402458569,0.0450347776116145,(0.20206784153170199-0.05449983013018509j),(5581.763636361463+4.894457093903009j),(0.9921107326180626-0.12624693938730663j)
38511,50500,250,0,44100,0.193219440318386,1.6569448397118032,444.2772154983126,-0.2017255641904608,0.0370678452823229,(-0.01662498572530533+0.19250288820322606j),(2791.4760727336566-1.267479101004016j),(0.9979686181784486-0.06325469735649632j)
38614,50500,250,3,44100,0.0442721786517938,0.559582030573899,1773.5740676307094,3.0621107542142,0.0021892793800922,(0.03751965565265671+0.023501090236038313j),(11143.694522932006+19.23980929983526j),(0.9686655430143676-0.25011997175786566j)
38619,50500,250,1,44100,0.063021510464578,-0.3803996921909434,1334.3176946105948,0.0158211726936011,0.0039739408577381,(0.05851650018248959-0.023399358701246795j),(8383.765333887028+0.09940735981078565j),(0.9819860352988375-0.18896543270799146j)
38623,50500,250,2,44100,0.2145306787159606,-0.4877376445926475,888.4527045714447,0.6253645406677271,0.0470597775285576,(0.189515398158661-0.10053519767273021j),(5582.312979487267+3.9292812935545736j),(0.9920874467777736-0.1262565345731048j)
38733,50750,250,1,44100,0.061527106045733,2.3458970067191074,1334.0876092650892,-1.6456859903116958,0.0035729436582572,(-0.043055930464349364+0.043951924078611065j),(8382.31966502475-10.340150034557734j),(0.9817597951001363-0.18888852166278855j)
38737,50750,250,2,44100,0.2212692069091142,-0.7264707403081577,888.1484569272192,-0.4725672914332978,0.0481483608526829,(0.16540389056084714-0.14697487851168214j),(5580.401335159325-2.9692278621873505j),(0.9919377390604878-0.12619378761928762j)
38741,50750,250,0,44100,0.1924304163992709,-1.5985982661247886,444.143249597034,-0.2948155855411107,0.0366448649417383,(-0.005349249584667244-0.19235605185300966j),(2790.63434015108-1.8523809553994532j),(0.9979565892667136-0.06323481051718575j)
38824,50750,250,3,44100,0.0494655082779814,0.1977073416232432,1775.129486447726,2.154896759615358,0.0026438225996096,(0.0485018945830464+0.009716106784824154j),(11153.467507589596+13.53961565850412j),(0.9684848995710006-0.25030227604139516j)
38930,51000,250,1,44100,0.0578236055615698,-1.1841911612921927,1332.5097404893286,-1.2342230947932844,0.0032013579707959,(0.021802177521683938-0.05355589991264259j),(8372.405623116232-7.754852414986882j),(0.9818597923797738-0.1886788699297142j)
38935,51000,250,0,44100,0.1899152338086232,1.4289516062541734,443.6532852037806,-0.4344413564188371,0.0355175821274458,(0.02684823075501433+0.1880078948818627j),(2787.555803074349-2.729675547482007j),(0.9979411485953669-0.06316388836203424j)
39032,51000,250,3,44100,0.0534643786130885,-0.1802237924182774,1774.686707336326,3.363216098065184,0.0032283837934893,(0.05259844829515638-0.009583476270406198j),(11150.685444382521+21.131709972233022j),(0.9686674359269065-0.2502842626627952j)
39036,51000,250,2,44100,0.2161836294747806,-0.9480746712802488,887.9579290500793,0.2843073555762826,0.0472099372342814,(0.1260886917067927-0.17560467954060516j),(5579.204213201072+1.7863557992799812j),(0.9920481374003087-0.1261804669144087j)
39125,51250,250,3,44100,0.0619581530318256,-0.5469234942793375,1772.946408945047,-4.0795880130256,0.0033332584731352,(0.052920226495968864-0.03222207868419549j),(11139.75082710033-25.632807462788406j),(0.967702748731871-0.24977906221738627j)
39127,51250,250,2,44100,0.2173151343197743,-1.1671526631398976,887.704980547795,-0.0862119866777109,0.0470817220100494,(0.08535525350528535-0.1998508151183528j),(5577.614890888046-0.5416858879961555j),(0.992000315041464-0.12613805534397698j)
39131,51250,250,0,44100,0.1869733167084598,-1.8090270461032465,443.480671925794,-0.621053626523098,0.0341999884267003,(-0.044122652414358546-0.1816926325002853j),(2786.471241862279-3.902195021140528j),(0.9979161690057552-0.06313766704157504j)
39243,51250,250,1,44100,0.0536948613128255,1.581024782398435,1334.4197019684902,1.5722465956282243,0.0030501164044942,(-0.0005492059285194164+0.05369205252410866j),(8384.406265019381+9.878716708914384j),(0.9822010707816953-0.1890216159383125j)
39366,51500,250,3,44100,0.0549765511640747,-0.8960609483941391,1774.1525457864132,-1.8750330851696215,0.0028300147511541,(0.03434334039130199-0.042929665135699464j),(11147.32920838045-11.781180331213378j),(0.9679637967374632-0.2500238729053434j)
39372,51500,250,0,44100,0.182801422588729,1.244353438627317,443.6269607200976,-0.8965554263355716,0.0323757253394707,(0.058619993711961096+0.17314749908004082j),(2787.3904014652526-5.633223881823794j),(0.9978756830950881-0.06315598714685211j)
39461,51500,250,1,44100,0.0571364761683202,-1.964699898549825,1335.849888528748,1.2849788336346413,0.0034180349854881,(-0.021928748619662465-0.052760846211074686j),(8393.392392201318+8.07376012752994j),(0.9821223361793422-0.18921400778785608j)
39465,51500,250,2,44100,0.2167067735704599,-1.3682339996359063,887.6459509207289,0.0394727956481362,0.0470276505553076,(0.043597052903285416-0.21227605302875482j),(5577.243996802576+0.24801488964967203j),(0.9920191398392765-0.12613197095344097j)
39554,51750,250,3,44100,0.0492905513681105,-1.2569757364269016,1777.0102713460851,-2.3041345722353013,0.0022413744385575,(0.015215740721503267-0.04688325594994796j),(11165.284827628933-14.477304490033367j),(0.9678027475822188-0.2504026560727069j)
39560,51750,250,2,44100,0.2176630404348524,-1.5679882434733805,887.7067742313592,-0.0490019124828467,0.0472949334610594,(0.0006112151502824792-0.21766218226275383j),(5577.626160934262-0.30788809653592275j),(0.9920055419463822-0.12613897758491613j)
39562,51750,250,0,44100,0.1756973386067024,-1.9762602665648636,444.18091082063785,-0.3895070394551632,0.0304468991336026,(-0.06930295888318838-0.1614517100668598j),(2790.870972597878-2.447344907347701j),(0.9979427863635241-0.06323931218395373j)
39663,51750,250,1,44100,0.0596895992603577,0.706366851625193,1333.6347193648808,0.4211238822308919,0.0036166124254142,(0.045407374843721676+0.03874298090833814j),(8379.47407385799+2.6459993893355667j),(0.9820611267186292-0.18888078399013097j)
39765,52000,250,1,44100,0.0623259541700385,-2.8351613658058668,1332.7264448364972,-2.290296226552903,0.0035853562035388,(-0.0594225725003898-0.018801128706587324j),(8373.767216686365-14.39035559976605j),(0.981706242956336-0.18868079291874837j)
39770,52000,250,0,44100,0.1730626633984177,1.049749627624592,444.0161068114626,-0.1102148129621981,0.0298338825273643,(0.08614855362259494+0.1500970092016791j),(2789.8354784688636-0.6925000934376296j),(0.9979839823720598-0.06321839544021404j)
39865,52000,250,3,44100,0.045000413010429,-1.7204334514460715,1778.0549683919744,1.140868801007949,0.0021092602161341,(-0.006708631060989103-0.04449754420635728j),(11171.848852758118+7.168290087912737j),(0.9682405906338979-0.25066971101075375j)
39869,52000,250,2,44100,0.2141276174856778,-1.7688384985495198,887.5432206357267,0.7904544905829526,0.0471608333076701,(-0.04212964069536455-0.20994220620202186j),(5576.598523385248+4.966572041224932j),(0.9921271345852081-0.12613094604774291j)
39948,52250,250,3,44100,0.0473794755846562,-2.227798382727329,1775.8255058634834,-2.261009860076717,0.0020740246959079,(-0.028936813244132147-0.037516337054025586j),(11157.840726556195-14.206343932222198j),(0.9678509485628126-0.25024082447234086j)
39952,52250,250,1,44100,0.0569455704917898,-0.0283480069030908,1333.7788244568897,-1.0412186513071993,0.0031259148234157,(0.05692269102344775-0.0016140772238348068j),(8380.37951285479-6.54216973145474j),(0.9818526596594388-0.18886159400451183j)
